date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-09-26,0,left,Cheesy garlic bread,With pepperoni and marinara sauce,12.8,74.3,0_left.webp,https://scrandle.com/media/o/FxzAO2TWcAAkahG.webp
2025-09-26,0,right,Pulled pork cheese fries,,5.0,79.3,0_right.webp,https://scrandle.com/media/o/Fh8b8Y5XoAA9D1T.webp
2025-09-26,1,left,Long fries with cheese,,4.5,71.8,1_left.webp,https://scrandle.com/media/o/FuEYN2rWYAY62E9.webp
2025-09-26,1,right,Cheesy chips,,2.5,72.6,1_right.webp,https://scrandle.com/media/o/FVjY7SaWYAE7F9l.webp
2025-09-26,2,left,Cheesy bacon fries,,10.2,71.6,2_left.webp,https://scrandle.com/media/o/F7hn-ZWW8AEmTjd.webp
2025-09-26,2,right,Ham and cheese toastie,With cheesy fries,10.0,71.6,2_right.webp,https://scrandle.com/media/o/Fg4dkwGXEAATh2E.webp
2025-09-26,3,left,Cheesy bacon chips,,5.0,68.6,3_left.webp,https://scrandle.com/media/o/FnLei3hXEBwJbAf.webp
2025-09-26,3,right,Cheesy chips,in a garlic naan,4.5,71.2,3_right.webp,https://scrandle.com/media/o/FODb_jkXoAUE73p.webp
2025-09-26,4,left,Chilli cheese fries,,6.0,63.8,4_left.webp,https://scrandle.com/media/o/FO3oTloXwAUa6i7.webp
2025-09-26,4,right,Bacon cheeseburger,With cheesy chips,8.5,58.1,4_right.webp,https://scrandle.com/media/o/FjD60dYWAAEm8zt.webp
2025-09-26,5,left,Curry cheese chips,,6.0,55.2,5_left.webp,https://scrandle.com/media/o/FWWhk41WAAEegRR.webp
2025-09-26,5,right,Cheesy chips,,4.0,48.2,5_right.webp,https://scrandle.com/media/o/FkhL8shWIAAmLQv.webp
2025-09-26,6,left,Cheeseburger and cheesy chips,With water,18.0,32.1,6_left.webp,https://scrandle.com/media/o/FLtPmfgXIAEnWVz.webp
2025-09-26,6,right,Bacon cheese fries,,5.5,29.9,6_right.webp,https://scrandle.com/media/o/F7Ck1p0WsAATe6_.webp
2025-09-26,7,left,Cheesy chips,,3.0,26.1,7_left.webp,https://scrandle.com/media/o/FQJ_9cXXoAk9QJO.webp
2025-09-26,7,right,Cheesy hot dog,,4.5,23.3,7_right.webp,https://scrandle.com/media/o/F0IeCYDX0AAVD22.webp
2025-09-26,8,left,Cheesy chips,,3.5,13.6,8_left.webp,https://scrandle.com/media/o/FSAe0L4XwAA6IZ6.webp
2025-09-26,8,right,Cheesy chips,,3.5,13.8,8_right.webp,https://scrandle.com/media/o/FigWO2zWIAIS2D8.webp
2025-09-26,9,left,Cheesy nachos,,4.7,8.6,9_left.webp,https://scrandle.com/media/o/Fcnb0c5WIAEbJSW.webp
2025-09-26,9,right,Cheesy chips,,3.0,11.5,9_right.webp,https://scrandle.com/media/o/FkX2cKqX0BEAj6F.webp
