date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-08-18,0,left,Katsu chicken with chips,,7.5,95.4,0_left.webp,https://scrandle.com/media/o/FoMkz6mXgAE7x2U.webp
2025-08-18,0,right,"Pie, mash and gravy",,5.0,66.6,0_right.webp,https://scrandle.com/media/o/FMDkXhXXsAEfUWi.webp
2025-08-18,1,left,Bacon cheeseburger,With chips,6.0,94.3,1_left.webp,https://scrandle.com/media/o/Fx4FXmVX0AQuHJO.webp
2025-08-18,1,right,Steak and sausage,With rice and beans,3.9,89.7,1_right.webp,https://scrandle.com/media/o/F_5r5AKXIAAMZIQ.webp
2025-08-18,2,left,Pizza and a pint of Peroni,,8.8,82.7,2_left.webp,https://scrandle.com/media/o/FthheP7WYAUabUs.webp
2025-08-18,2,right,Sicilian pizza slice,,10.2,5.2,2_right.webp,https://scrandle.com/media/o/F29FfzsXsAAHXw1.webp
2025-08-18,3,left,Roast potatoes and beef gravy,,4.5,84.3,3_left.webp,https://scrandle.com/media/o/F7c37Y4XIAAhLYn.webp
2025-08-18,3,right,Turkey schnitzel,,3.4,81.0,3_right.webp,https://scrandle.com/media/o/FbaknX1XgAoMrpY.webp
2025-08-18,4,left,Bacon cheeseburger,,6.5,69.3,4_left.webp,https://scrandle.com/media/o/FxxnyLGWAAIeEdH.webp
2025-08-18,4,right,Buffalo fried chicken burger,With Korean wings,12.0,94.5,4_right.webp,https://scrandle.com/media/o/FS-a_H4WIAEYVkX.webp
2025-08-18,5,left,Black and gold creampuff,Banana cream in pastry topped with fudge sauce,5.75,71.4,5_left.webp,https://scrandle.com/media/o/FNrmGxZXsAE2l9c.webp
2025-08-18,5,right,Sausage and a beer,,12.0,40.0,5_right.webp,https://scrandle.com/media/o/FPlb46sXsAcIRLE.webp
2025-08-18,6,left,Soy & Honey Beef Brisket Size 7 sandwich,With waffle fries and a scotch egg,8.5,90.6,6_left.webp,https://scrandle.com/media/o/GAhcifzWcAAKdjb.webp
2025-08-18,6,right,Burger with gherkins,,5.8,11.6,6_right.webp,https://scrandle.com/media/o/FrSBicoWcAoer-C.webp
2025-08-18,7,left,Chicken tandoori pie,,2.5,52.1,7_left.webp,https://scrandle.com/media/o/FKWm0WrXwAUo-vk.webp
2025-08-18,7,right,Slow cooked beef brisket burger,,8.0,83.9,7_right.webp,https://scrandle.com/media/o/GGs6weZW0AAdjGk.webp
2025-08-18,8,left,Sausages in tortilla,With a drink,8.0,64.6,8_left.webp,https://scrandle.com/media/o/Fdw5GfhX0AA4wDd.webp
2025-08-18,8,right,Sausage,,5.0,83.4,8_right.webp,https://scrandle.com/media/o/FfmMPyCXkAEmo0d.webp
2025-08-18,9,left,Stroopwafel ice cream,Free!,0.0,90.2,9_left.webp,https://scrandle.com/media/o/GNYI6PuWIAAfg5_.webp
2025-08-18,9,right,Steak sandwich,,6.0,88.5,9_right.webp,https://scrandle.com/media/o/F7sTbdLW4AAkcGS.webp
