date,match_id,side,id,url,price,rating,year,title,subtitle,club,country,image_name,image_url,rating_source,image_position,elo
2025-08-17,0,left,1697294498458402821,https://twitter.com/FootyScran/status/1697294498458402821,6.0,91.8,2023,253,2,Partick Thistle Women,SCO,0_left.webp,https://scrandle.com/media/o/F44AWRSXgAAot1e.webp,scrandle,center,637.6432227573172
2025-08-17,0,right,1703801176351744357,https://twitter.com/FootyScran/status/1703801176351744357,0.45,34.8,2023,95,2,BG Pathum United,THA,0_right.webp,https://scrandle.com/media/o/F6UeItdWcAEhrNW.webp,scrandle,center,99.63209198968136
2025-08-17,1,left,1683783170590662656,https://twitter.com/FootyScran/status/1683783170590662656,9.5,89.9,2023,1316,2,Waikato Stadium,NZL,1_left.webp,https://scrandle.com/media/o/F13_3j5XwAA_I8t.webp,scrandle,center,462.4230415813005
2025-08-17,1,right,1657175880026791936,https://twitter.com/FootyScran/status/1657175880026791936,4.8,87.8,2023,658,2,Corinthians,BRA,1_right.webp,https://scrandle.com/media/o/Fv94rfCWAAA0R15.webp,scrandle,center,411.6587670036559
2025-08-17,2,left,1883615735735562501,https://x.com/FootyScran/status/1883615735735562501,2.0,47.1,2025,13,2,FC Utrecht,NED,2_left.webp,https://scrandle.com/media/o/GiPyhvJXUAA9SKr.webp,scrandle,center,224.87722350340272
2025-08-17,2,right,1716429107481694682,https://twitter.com/FootyScran/status/1716429107481694682,6.0,90.1,2023,196,2,Preston North End,ENG,2_right.webp,https://scrandle.com/media/o/F9H7LJaXsAA-6T-.webp,scrandle,center,482.7981794286304
2025-08-17,3,left,1903907098695455218,https://x.com/FootyScran/status/1903907098695455218,5.5,74.1,2025,252,33,Zabkovia Zabki,POL,3_left.webp,https://scrandle.com/media/o/GmwJaV4awAAYTkI.webp,scrandle,center,396.44910150474
2025-08-17,3,right,1683521726959820806,https://twitter.com/FootyScran/status/1683521726959820806,3.6,87.7,2023,50,2,Palmeiras,BRA,3_right.webp,https://scrandle.com/media/o/F10SFicXoAUsHMb.webp,scrandle,center,536.2848148682722
2025-08-17,4,left,1596656525439037440,https://twitter.com/FootyScran/status/1596656525439037440,3.8,91.1,2022,320,2,Gremio,BRA,4_left.webp,https://scrandle.com/media/o/Fih2pLkXEAEtI2r.webp,scrandle,center,422.49377676293113
2025-08-17,4,right,1649819405847502848,https://twitter.com/FootyScran/status/1649819405847502848,6.5,96.3,2023,418,2,Hungerford Town,ENG,4_right.webp,https://scrandle.com/media/o/FuVWANqWcAIax2j.webp,scrandle,center,686.3086290681028
2025-08-17,5,left,1841891039558185208,https://x.com/FootyScran/status/1841891039558185208,7.5,81.4,2024,334,81,Shamrock Rovers,IRL,5_left.webp,https://scrandle.com/media/o/GY-2IzPWIAAu-Lk.webp,scrandle,center,241.9103404563674
2025-08-17,5,right,1774426241589706924,https://x.com/FootyScran/status/1774426241589706924,3.5,88.0,2024,243,2,Swindon Town,ENG,5_right.webp,https://scrandle.com/media/o/GKAHPPFWsAAOGbI.webp,scrandle,center,406.88710573124814
2025-08-17,6,left,1486687031447199746,https://twitter.com/FootyScran/status/1486687031447199746,7.0,69.1,2022,10,2,Tooting Bec,ENG,6_left.webp,https://scrandle.com/media/o/FKHF-TLWQAEKceX.webp,scrandle,center,310.9948504542474
2025-08-17,6,right,1898677077617832125,https://x.com/FootyScran/status/1898677077617832125,9.7,95.4,2025,947,1185,Adelaide Olympic FC,AUS,6_right.webp,https://scrandle.com/media/o/Gll0vNhWUAAoI5b.webp,scrandle,center,642.6334102709968
2025-08-17,7,left,1492813794506072065,https://twitter.com/FootyScran/status/1492813794506072065,6.5,67.5,2022,951,2,Dover Athletic,ENG,7_left.webp,https://scrandle.com/media/o/FLeKOH_XEAMJ1wk.webp,scrandle,center,371.0110321297759
2025-08-17,7,right,1500769198099910660,https://twitter.com/FootyScran/status/1500769198099910660,10.0,91.6,2022,408,42,Melbourne City,AUS,7_right.webp,https://scrandle.com/media/o/FNPNoIzXEAEiVfP.webp,scrandle,center,659.7771272105376
2025-08-17,8,left,1651977488682172419,https://twitter.com/FootyScran/status/1651977488682172419,7.0,90.2,2023,201,797,Basingstoke Town FC,ENG,8_left.webp,https://scrandle.com/media/o/Fu0AqZjXgAAp6sd.webp,scrandle,center,476.04776311417817
2025-08-17,8,right,1517812740206825475,https://twitter.com/FootyScran/status/1517812740206825475,19.95,18.6,2022,7,2,Arsenal,ENG,8_right.webp,https://scrandle.com/media/o/FRBao9tX0AAy42N.webp,scrandle,center,333.099707120502
2025-08-17,9,left,1783120124674781313,https://x.com/FootyScran/status/1783120124674781313,4.7,90.3,2024,1364,1704,Chivas,MEX,9_left.webp,https://scrandle.com/media/o/GL7qTVZW8AAXRbk.webp,scrandle,center,399.61721171169927
2025-08-17,9,right,1827804458106916964,https://x.com/FootyScran/status/1827804458106916964,7.0,44.5,2024,21,2,Leyton Orient,ENG,9_right.webp,https://scrandle.com/media/o/GV2qdZWWcAAXZZU.webp,scrandle,center,254.3676933846412
