date,match_id,side,title,subtitle,price,rating,image_name,image_url
2026-04-11,0,left,Jerk chicken,,5.0,55.5,0_left.webp,https://scrandle.com/media/o/FRHXr6cXwAwasG1.webp
2026-04-11,0,right,Chicken coxinha,,1.3,83.7,0_right.webp,https://scrandle.com/media/o/GTHmL-GXcAEkx7Z.webp
2026-04-11,1,left,BBQ pulled pork loaded fries,,5.5,92.4,1_left.webp,https://scrandle.com/media/o/GQSsltZXQAESwpS.webp
2026-04-11,1,right,Fish finger sandwich,,3.0,44.5,1_right.webp,https://scrandle.com/media/o/FNp9JYEXsAA6KDw.webp
2026-04-11,2,left,Cheesy chips,,2.5,72.6,2_left.webp,https://scrandle.com/media/o/FVjY7SaWYAE7F9l.webp
2026-04-11,2,right,Spicy lamb flatbread,,7.5,89.4,2_right.webp,https://scrandle.com/media/o/Gpdxtn9WQAAcgvb.webp
2026-04-11,3,left,Ice cream nachos,,9.0,52.91,3_left.webp,https://scrandle.com/media/o/FQ0G-KVXsAAII7f.webp
2026-04-11,3,right,"Suzutako"" takoyaki",,3.75,75.85,3_right.webp,https://scrandle.com/media/o/image_1.webp
2026-04-11,4,left,Cheeseburger,,4.4,24.28,4_left.webp,https://scrandle.com/media/o/FmxEPYxXgAQmezw.webp
2026-04-11,4,right,Two hotdogs and two drinks,,10.25,44.86,4_right.webp,https://scrandle.com/media/o/Gr0KXYUWQAEor2x.webp
2026-04-11,5,left,Nugget share box,18 nuggets,10.0,71.07,5_left.webp,https://scrandle.com/media/o/GolprpnXcAA_nZz.webp
2026-04-11,5,right,Specialty nachos,,9.5,76.95,5_right.webp,https://scrandle.com/media/o/FxvgbnwWYAEhFcY.webp
2026-04-11,6,left,Vegan hot dog,"With mustard and relish, price for one",5.2,15.39,6_left.webp,https://scrandle.com/media/o/54ff0ab8979fcce3d35eac5141af3ce6.webp
2026-04-11,6,right,Christmas dinner in a cup,,,26.31,6_right.webp,https://scrandle.com/media/o/GfVN2ngWwAAxBFM.webp
2026-04-11,7,left,Beano Burger,,7.0,66.08,7_left.webp,https://scrandle.com/media/o/GV6zA4wXMAAlQED.webp
2026-04-11,7,right,Sausage and bread,,3.8,28.22,7_right.webp,https://scrandle.com/media/o/Fbqga_FXgAASS-Y.webp
2026-04-11,8,left,The Brooklyn Big Dog,,7.5,36.0,8_left.webp,https://scrandle.com/media/o/FGPpd55XIAIyNjv.webp
2026-04-11,8,right,"Chicken, pulled pork and chips",,7.5,90.3,8_right.webp,https://scrandle.com/media/o/F31f8wlX0AEwAOZ.webp
2026-04-11,9,left,Red Leicester filled sausage roll,,4.0,77.1,9_left.webp,https://scrandle.com/media/o/FNgsBdAWYAEwfym.webp
2026-04-11,9,right,Chicken gyros,,8.0,89.0,9_right.webp,https://scrandle.com/media/o/FRIIhTeX0AE_7Zs.webp
