date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-11-30,0,left,Four pierogi,With sour cream and red cabbage,6.75,50.98,0_left.webp,https://scrandle.com/media/o/IMG_0207.webp
2025-11-30,0,right,Sharing box,"2 burgers, 2 pies, chicken strips, cheese bites, mozza sticks, 2 drinks and a program",20.0,82.02,0_right.webp,https://scrandle.com/media/o/GaaPNflWgAAgHwX.webp
2025-11-30,1,left,Avro spitfire chicken burger,With S&P chips,10.0,88.31,1_left.webp,https://scrandle.com/media/o/GrzLssTWYAABPZR.webp
2025-11-30,1,right,Margherita pizza,,9.0,68.52,1_right.webp,https://scrandle.com/media/o/GTRB57RXQAAuCcs.webp
2025-11-30,2,left,Wigan kebab,"Pie, peas and gravy in a roll",4.0,34.1,2_left.webp,https://scrandle.com/media/o/FNqiLOjXwAoJyI6.webp
2025-11-30,2,right,Hot dog,,3.5,14.1,2_right.webp,https://scrandle.com/media/o/FRnLtjeX0AAbsFp.webp
2025-11-30,3,left,Hot dog,,2.5,9.18,3_left.webp,https://scrandle.com/media/o/FJEJn_zXIBISFbv.webp
2025-11-30,3,right,Yorkshire pudding wrap,With beef and gravy,6.0,35.79,3_right.webp,https://scrandle.com/media/o/GjncV3DWoAAcB8L.webp
2025-11-30,4,left,Curry Goat,,6.0,41.7,4_left.webp,https://scrandle.com/media/o/FJjKon5XMAM4luR.webp
2025-11-30,4,right,Ice cream nachos,,7.35,51.41,4_right.webp,https://scrandle.com/media/o/FJVTa5aXIAoczlZ.webp
2025-11-30,5,left,Cubano sandwich,,,34.06,5_left.webp,https://scrandle.com/media/o/GnZPkZNWMAAMH_e.webp
2025-11-30,5,right,Pølse i vaffel,,2.95,60.32,5_right.webp,https://scrandle.com/media/o/GzdI6CQWQAA5CM7.webp
2025-11-30,6,left,Thai noodles,With crispy chicken balls,8.0,94.6,6_left.webp,https://scrandle.com/media/o/Fq84P30WcAIhD8s.webp
2025-11-30,6,right,Curry in a cup,With a pint,7.65,76.7,6_right.webp,https://scrandle.com/media/o/FmnbTcqXEAI5TzC.webp
2025-11-30,7,left,Mushy peas,,1.5,20.3,7_left.webp,https://scrandle.com/media/o/FRxOi7zX0AE8JPW.webp
2025-11-30,7,right,Purple Philly cheesesteak,,12.2,13.0,7_right.webp,https://scrandle.com/media/o/F6QWqWxW4AA2Lxn.webp
2025-11-30,8,left,Apple crumble,With custard,3.5,36.37,8_left.webp,https://scrandle.com/media/o/Go-NcwyXEAA1wNW.webp
2025-11-30,8,right,Chicken and rice tray,,8.0,67.88,8_right.webp,https://scrandle.com/media/o/FI6sc2FXoAc275h.webp
2025-11-30,9,left,Drayton Belly Buster,,,49.51,9_left.webp,https://scrandle.com/media/o/GW4IQDJWsAArSqn.webp
2025-11-30,9,right,Chicken wings,,,70.11,9_right.webp,https://scrandle.com/media/o/GdVTXSjWsAQmU2j.webp
