date,match_id,side,title,subtitle,price,rating,image_name,image_url
2026-05-11,0,left,Italian beff combo,,,39.52,0_left.webp,https://scrandle.com/media/o/GPl8RuqXQAAko9v.webp
2026-05-11,0,right,Salsipao Sandwich,,,71.26,0_right.webp,https://scrandle.com/media/o/Gg_29uebAAAvmlb.webp
2026-05-11,1,left,Hot dog,,5.9,11.27,1_left.webp,https://scrandle.com/media/o/FK1h43yXoAEKUHj.webp
2026-05-11,1,right,Curry and chips,,3.5,47.84,1_right.webp,https://scrandle.com/media/o/FIhjj4HWUAonOjB.webp
2026-05-11,2,left,Pork loin sandwich,,4.0,47.34,2_left.webp,https://scrandle.com/media/o/92AnWtgUHyqulE7J.webp
2026-05-11,2,right,Currywurst and chips,,6.05,58.55,2_right.webp,https://scrandle.com/media/o/GpdmebNWgAEgLC9.webp
2026-05-11,3,left,Rib meat roll,,,48.32,3_left.webp,https://scrandle.com/media/o/GZJM9noWAAAVAUv.webp
2026-05-11,3,right,Cheeseburger,,,11.12,3_right.webp,https://scrandle.com/media/o/02762be16769c702448df7a7ccf8e44c.webp
2026-05-11,4,left,The pea dog,,,10.01,4_left.webp,https://scrandle.com/media/o/FDiUiRpWUAcREfD.webp
2026-05-11,4,right,Steak pie,With black sheep gravy and mash,,48.12,4_right.webp,https://scrandle.com/media/o/GTfy5UGXEAAgchS.webp
2026-05-11,5,left,Buffalo chicken,With waffle fries,6.0,91.39,5_left.webp,https://scrandle.com/media/o/Gw9nSsiXoAAK0L1.webp
2026-05-11,5,right,Cheese and gravy fries,,13.4,47.38,5_right.webp,https://scrandle.com/media/o/2782.webp
2026-05-11,6,left,Chicken burger,,8.95,76.03,6_left.webp,https://scrandle.com/media/o/Fw_HGVpXwAA9_9m.webp
2026-05-11,6,right,Kaiserschmarrn,,8.25,47.22,6_right.webp,https://scrandle.com/media/o/1000047842.webp
2026-05-11,7,left,Scouse pie,,3.6,10.79,7_left.webp,https://scrandle.com/media/o/FIHb2SbWYAYXlu4.webp
2026-05-11,7,right,Hotdog,,5.0,48.22,7_right.webp,https://scrandle.com/media/o/Gs2KCf8XoAA3PWq.webp
2026-05-11,8,left,Bacon cheese burger,,5.5,51.53,8_left.webp,https://scrandle.com/media/o/GWUUvKlXoAAUk9T.webp
2026-05-11,8,right,The Jackhammer,"Pepperjack sausage with ""pickle de gallo""",8.9,42.92,8_right.webp,https://scrandle.com/media/o/b0fa0bf29fe8c5d74540512fcd92b13c.webp
2026-05-11,9,left,BBQ pit beef sandwich,With crab chips,16.3,53.87,9_left.webp,https://scrandle.com/media/o/9232e8aacdaa61973e569d6257c221c5.webp
2026-05-11,9,right,Margherita pizza,,3.75,45.1,9_right.webp,https://scrandle.com/media/o/20250405_pizza.webp
