date,match_id,side,id,url,price,rating,year,title,subtitle,club,country,image_name,image_url,rating_source,image_position,elo
2025-09-22,0,left,1696493195188638124,https://twitter.com/FootyScran/status/1696493195188638124,10.0,94.7,2023,647,2,St Albans City FC,ENG,0_left.webp,https://scrandle.com/media/o/F4snkWpWwAAsda5.webp,scrandle,center,525.8564681109
2025-09-22,0,right,1635240916515708929,https://twitter.com/FootyScran/status/1635240916515708929,7.0,87.4,2023,11,2,Melbourne Victory,AUS,0_right.webp,https://scrandle.com/media/o/FrGK8b6XgAEaB3i.webp,scrandle,center,486.9765712680185
2025-09-22,1,left,1489995277582970880,https://twitter.com/FootyScran/status/1489995277582970880,10.0,83.5,2022,85,2,Reading City FC,ENG,1_left.webp,https://scrandle.com/media/o/FK2GzM7XEAcn6dI.webp,scrandle,center,473.9689589845517
2025-09-22,1,right,1709600110529712534,https://twitter.com/FootyScran/status/1709600110529712534,4.0,27.1,2023,107,119,Leipzig,GER,1_right.webp,https://scrandle.com/media/o/F7m4PJRWcAASTzt.webp,scrandle,center,221.68212683496225
2025-09-22,2,left,1487517980212740096,https://twitter.com/FootyScran/status/1487517980212740096,4.5,73.6,2022,619,2,Merthyr Town FC,WAL,2_left.webp,https://scrandle.com/media/o/FKS5t4MWYAcW7hS.webp,scrandle,center,384.0262098791793
2025-09-22,2,right,1554764140257869824,https://twitter.com/FootyScran/status/1554764140257869824,4.0,89.3,2022,452,2,FC Twente,NED,2_right.webp,https://scrandle.com/media/o/FZOhuF8XoAIKc4Z.webp,scrandle,center,446.2575543888041
2025-09-22,3,left,1680575203334664192,https://twitter.com/FootyScran/status/1680575203334664192,5.0,8.6,2023,9,2,Chesterfield FC,ENG,3_left.webp,https://scrandle.com/media/o/F1KaPUaXsAMU42t.webp,scrandle,center,134.43561247151007
2025-09-22,3,right,1488136473136279559,https://twitter.com/FootyScran/status/1488136473136279559,4.0,14.6,2022,3,2,Lancaster City FC,ENG,3_right.webp,https://scrandle.com/media/o/FKbsOrSXsAEr8Jw.webp,scrandle,center,116.12493170517548
2025-09-22,4,left,1545730839622959110,https://twitter.com/FootyScran/status/1545730839622959110,3.0,12.4,2022,16,2,York City,ENG,4_left.webp,https://scrandle.com/media/o/FXOKAS3WAAEzulc.webp,scrandle,center,160.08398909644723
2025-09-22,4,right,1520858864287158272,https://twitter.com/FootyScran/status/1520858864287158272,2.1,22.6,2022,175,2,FC Energie Cottbus,GER,4_right.webp,https://scrandle.com/media/o/FRstEY4XIAELk8r.webp,scrandle,center,142.58041768084362
2025-09-22,5,left,1801322405006086471,https://x.com/FootyScran/status/1801322405006086471,5.8,89.8,2024,907,2,St Patrick’s Athletic,IRL,5_left.webp,https://scrandle.com/media/o/GP-VLb1WEAAw7tU.webp,scrandle,center,531.4966815609761
2025-09-22,5,right,1523357666810396672,https://twitter.com/FootyScran/status/1523357666810396672,4.5,73.3,2022,236,2,Walnut Tree FC,ENG,5_right.webp,https://scrandle.com/media/o/FSQNuO5WYAg5rm_.webp,scrandle,center,436.434512568867
2025-09-22,6,left,1699384159414747467,https://twitter.com/FootyScran/status/1699384159414747467,4.0,87.7,2023,106,2,Blyth Spartans,ENG,6_left.webp,https://scrandle.com/media/o/F5Vs4YYW0AMHIlh.webp,scrandle,center,492.9628164016751
2025-09-22,6,right,1529071289524269056,https://twitter.com/FootyScran/status/1529071289524269056,8.5,82.6,2022,1003,1212,SJK Seinajoki,FIN,6_right.webp,https://scrandle.com/media/o/FThaOxxWAAEQK7v.webp,scrandle,center,359.84788247426724
2025-09-22,7,left,1508063460969660422,https://twitter.com/FootyScran/status/1508063460969660422,9.0,58.5,2022,172,218,Leyton Orient,ENG,7_left.webp,https://scrandle.com/media/o/FO23uRTX0Ac1dZV.webp,scrandle,center,295.5336513830388
2025-09-22,7,right,1497978198180741121,https://twitter.com/FootyScran/status/1497978198180741121,6.0,90.1,2022,431,2,Barton Rovers,ENG,7_right.webp,https://scrandle.com/media/o/FMnjOf-X0AIPc0W.webp,scrandle,center,656.5639133287555
2025-09-22,8,left,1689330707728859137,https://twitter.com/FootyScran/status/1689330707728859137,6.95,94.9,2023,358,2,Barnsley FC,ENG,8_left.webp,https://scrandle.com/media/o/F3G1UvJW0AEpzfv.webp,scrandle,center,575.6229018038765
2025-09-22,8,right,1766115157376143836,https://x.com/FootyScran/status/1766115157376143836,7.5,82.8,2024,645,799,Schalke 04,GER,8_right.webp,https://scrandle.com/media/o/GIKAX5XXkAEPIqO.webp,scrandle,center,446.0396939279432
2025-09-22,9,left,1652280718733475840,https://twitter.com/FootyScran/status/1652280718733475840,9.0,82.8,2023,1022,775,Man City,ENG,9_left.webp,https://scrandle.com/media/o/Fu4UjkxWAAAmLUq.webp,scrandle,center,437.5083466786057
2025-09-22,9,right,1793322158434705883,https://x.com/FootyScran/status/1793322158434705883,4.6,89.0,2024,24,2,Curzon Ashton,ENG,9_right.webp,https://scrandle.com/media/o/GOMo_ztXIAAJAR7.webp,scrandle,center,284.1875038005014
