date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-06-26,0,left,10 inch sausage roll,,3.5,88.0,0_left.webp,https://scrandle.com/media/o/GKAHPPFWsAAOGbI.webp
2025-06-26,0,right,"Pie, mash and liquor",,5.5,43.0,0_right.webp,https://scrandle.com/media/o/F_UisjnWgAATrLb.webp
2025-06-26,1,left,Burger and chips,,6.5,88.0,1_left.webp,https://scrandle.com/media/o/FQogjfTXwAEHGkH.webp
2025-06-26,1,right,Chicken strips and waffle fries,With chilli mayo,9.95,82.6,1_right.webp,https://scrandle.com/media/o/F4dSMHmXMAAnmhD.webp
2025-06-26,2,left,Pizza,,5.0,29.6,2_left.webp,https://scrandle.com/media/o/FhCNFxcWIAExQmp.webp
2025-06-26,2,right,Fish and chips,With mushy peas,10.0,87.1,2_right.webp,https://scrandle.com/media/o/Fg-jp9kXoAEWY2i.webp
2025-06-26,3,left,Chicken gyros,,7.0,87.5,3_left.webp,https://scrandle.com/media/o/FPbaWpIX0Ac1XIU.webp
2025-06-26,3,right,Sziros kenyer,With a pint,2.8,57.2,3_right.webp,https://scrandle.com/media/o/FqOX8DeWcAEcFdE.webp
2025-06-26,4,left,BBQ loaded Mac and cheese,,8.6,78.8,4_left.webp,https://scrandle.com/media/o/GNj37HOXkAAWjy8.webp
2025-06-26,4,right,Hot dog,,5.0,63.8,4_right.webp,https://scrandle.com/media/o/FTtMXHAXsAoF16K.webp
2025-06-26,5,left,Buffalo wings and fries,,7.5,92.4,5_left.webp,https://scrandle.com/media/o/FkL5d-cXoAEpzTe.webp
2025-06-26,5,right,Pizza and a pint of Peroni,,8.8,82.7,5_right.webp,https://scrandle.com/media/o/FthheP7WYAUabUs.webp
2025-06-26,6,left,Katsu chicken and rice,,6.8,94.8,6_left.webp,https://scrandle.com/media/o/F2m0JtgWQAEwASU.webp
2025-06-26,6,right,Pulled pork nachos,,8.3,38.3,6_right.webp,https://scrandle.com/media/o/FoZPDbsXwAEy6p-.webp
2025-06-26,7,left,Tantuni Kebab,Free to first 100 customers,0.0,94.2,7_left.webp,https://scrandle.com/media/o/FgqqQgjXEAA1tPr.webp
2025-06-26,7,right,Chicken and fries,With pepper sauce,2.2,90.3,7_right.webp,https://scrandle.com/media/o/GJRuuItX0AAT3hJ.webp
2025-06-26,8,left,Krakauer and a pint,,8.0,86.1,8_left.webp,https://scrandle.com/media/o/F22YfdMWgAA1DCU.webp
2025-06-26,8,right,2 Lamb yiros,With chips,6.2,96.1,8_right.webp,https://scrandle.com/media/o/GHvT02CWEAA1LQR.webp
2025-06-26,9,left,Hot roast pork in gravy,With chips,7.0,76.8,9_left.webp,https://scrandle.com/media/o/Fx87Bb_XsAA355d.webp
2025-06-26,9,right,Sunday dinner,In a yorkshire pudding,8.0,89.0,9_right.webp,https://scrandle.com/media/o/GYFGHo0WIAAC0aU.webp
