date,match_id,side,id,url,price,rating,year,title,subtitle,club,country,image_name,image_url,rating_source,image_position,elo
2026-02-08,0,left,1614972088695021568,https://twitter.com/FootyScran/status/1614972088695021568,5.0,93.2,2023,116,2,Bolton Wanderers,ENG,0_left.webp,https://scrandle.com/media/o/FmmIjWDXgAAzVFb.webp,scrandle,center,619.1727058527453
2026-02-08,0,right,1958673600518791506,https://x.com/FootyScran/status/1958673600518791506,14.0,70.1,2025,341,2687,LA FC,USA,0_right.webp,https://scrandle.com/media/o/Gy6bQVzXQAEDJdm.webp,scrandle,center,567.6467644285519
2026-02-08,1,left,1848812575867195641,https://x.com/MottysMic/status/1848812575867195641,3.5,47.01,2024,2153,308,Belstone FC,ENG,1_left.webp,https://scrandle.com/media/o/GahNPPwWQAAGLKv.webp,scrandle,center,410.8133474430567
2026-02-08,1,right,1818772626648842482,https://x.com/willwarb/status/1818772626648842482,12.75,25.64,2024,1577,2,Lincoln Financial,USA,1_right.webp,https://scrandle.com/media/o/GT2UD82XQAAKMvP.webp,scrandle,center,202.81752821115717
2026-02-08,2,left,1601304100209332224,https://twitter.com/FootyScran/status/1601304100209332224,5.6,23.2,2022,3,2,Qatar World Cup,QAT,2_left.webp,https://scrandle.com/media/o/Fjj5lyqX0AMbzcd.webp,scrandle,center,214.05817843292425
2026-02-08,2,right,1523696431491534849,https://twitter.com/FootyScran/status/1523696431491534849,4.5,42.5,2022,230,2,Farsley Celtic FC,ENG,2_right.webp,https://scrandle.com/media/o/FSVB0WxXoAAVRSn.webp,scrandle,center,286.5343810401766
2026-02-08,3,left,1962241383227392125,https://x.com/FootyScran/status/1962241383227392125,8.0,66.72,2025,1495,2,Brighton & Hove Albion,ENG,3_left.webp,https://scrandle.com/media/o/GztIIr7XIAALU3_.webp,scrandle,center,592.1343373847378
2026-02-08,3,right,1524507750876971008,https://x.com/FootyScran/status/1524507750876971008,9.5,72.12,2022,1578,2,Nashville SC,USA,3_right.webp,https://scrandle.com/media/o/FSgjsj9XMAIS3eM.webp,scrandle,center,502.4665375990891
2026-02-08,4,left,1741548366796832957,https://twitter.com/FootyScran/status/1741548366796832957,6.5,65.0,2023,3,547,Everton,ENG,4_left.webp,https://scrandle.com/media/o/GCs5AgYW8AAY3ae.webp,scrandle,center,204.64170468961075
2026-02-08,4,right,1770139540792963323,https://x.com/FootyScran/status/1770139540792963323,7.5,83.6,2024,365,2,Leeds United,ENG,4_right.webp,https://scrandle.com/media/o/GJDMh2MXgAAimgx.webp,scrandle,center,546.6127849613923
2026-02-08,5,left,1527726851581526017,https://twitter.com/FootyScran/status/1527726851581526017,5.0,79.4,2022,147,2,Augsburg,GER,5_left.webp,https://scrandle.com/media/o/FTOTeO4WYAIzAb3.webp,scrandle,center,374.0245556490202
2026-02-08,5,right,1699546814645448825,https://twitter.com/FootyScran/status/1699546814645448825,25.0,55.9,2023,1019,1224,LA Galaxy,USA,5_right.webp,https://scrandle.com/media/o/F5YA0XwWkAABot5.webp,scrandle,center,553.8378248522625
2026-02-08,6,left,1488991113641930753,https://twitter.com/FootyScran/status/1488991113641930753,5.8,67.5,2022,915,2,Philadelphia Union,USA,6_left.webp,https://scrandle.com/media/o/FKn1hT7XEAEnCFg.webp,scrandle,center,395.8827648896082
2026-02-08,6,right,1509274570376851464,https://twitter.com/FootyScran/status/1509274570376851464,4.0,88.6,2022,258,2,Independiente Santa Fe,COL,6_right.webp,https://scrandle.com/media/o/FPIFOIsXsAEA2L0.webp,scrandle,center,398.9355914637485
2026-02-08,7,left,1476962806436179974,https://x.com/FootyScran/status/1476962806436179974,3.5,47.65,2021,373,1677,Halesowen Town,ENG,7_left.webp,https://scrandle.com/media/o/FH8518ZWUAcSwVb.webp,scrandle,center,392.63132841891337
2026-02-08,7,right,1938044367798956416,https://x.com/sombrerokingdom/status/1938044367798956416,8.9,32.15,2025,1055,2,Dicks Sporting Goods Park,USA,7_right.webp,https://scrandle.com/media/o/GuVRE9AbEAAdR1s.webp,scrandle,center,277.26617903097497
2026-02-08,8,left,1968827908165702056,https://x.com/Runabayo/status/1968827908165702056/photo/1,3.4,36.05,2025,745,853,Sonic,USA,8_left.webp,https://scrandle.com/media/o/G1KujBQXUAEZE0d.webp,scrandle,center,286.145312682614
2026-02-08,8,right,1518269156159860740,https://x.com/FootyScran/status/1518269156159860740,37.0,12.43,2022,1113,2,Wembley,ENG,8_right.webp,https://scrandle.com/media/o/FRH5v1MXEAAjici.webp,scrandle,center,183.54904618591317
2026-02-08,9,left,1501944523668082701,https://twitter.com/FootyScran/status/1501944523668082701,9.0,84.0,2022,17,1215,Man City,ENG,9_left.webp,https://scrandle.com/media/o/FNf6lRVUUAUG3d-.webp,scrandle,center,595.375865414614
2026-02-08,9,right,1730951625047494762,https://twitter.com/FootyScran/status/1730951625047494762,5.85,92.9,2023,514,2,Hull City,ENG,9_right.webp,https://scrandle.com/media/o/GAWTU5VWkAAvKaB.webp,scrandle,center,562.675940707263
