date,match_id,side,id,url,price,rating,year,title,subtitle,club,country,image_name,image_url,rating_source,image_position,elo
2025-05-29,0,left,1487729361176477697,https://twitter.com/FootyScran/status/1487729361176477697,5.5,88.4,2022,413,47,Tilbury FC,ENG,0_left.webp,https://scrandle.com/media/o/FKV58zfXMAMW-J9.webp,scrandle,center,455.8521010193186
2025-05-29,0,right,1687493882618028032,https://twitter.com/FootyScran/status/1687493882618028032,6.0,89.5,2023,642,2,Hartlepool United,ENG,0_right.webp,https://scrandle.com/media/o/F2suve6WgAAw_7z.webp,scrandle,center,478.0698167338192
2025-05-29,1,left,1492846987602968581,https://twitter.com/FootyScran/status/1492846987602968581,4.5,54.7,2022,1312,1674,Cheltenham Town,ENG,1_left.webp,https://scrandle.com/media/o/FLeoa6UXIAMVgR_.webp,scrandle,center,323.1789900564985
2025-05-29,1,right,1639956779906871302,https://twitter.com/FootyScran/status/1639956779906871302,7.5,88.6,2023,1313,2,Notts County,ENG,1_right.webp,https://scrandle.com/media/o/FsJL_5FWwAE6bex.webp,scrandle,center,442.3729619669362
2025-05-29,2,left,1495026658285338625,https://twitter.com/FootyScran/status/1495026658285338625,5.0,17.3,2022,18,2,Arsenal,ENG,2_left.webp,https://scrandle.com/media/o/FL9m0UmWUAAmTv_.webp,scrandle,center,265.7924308864362
2025-05-29,2,right,1650475455961604097,https://twitter.com/FootyScran/status/1650475455961604097,3.0,33.4,2023,199,2,Lillestrøm,NOR,2_right.webp,https://scrandle.com/media/o/FueqrWPXgAEIrMC.webp,scrandle,center,197.449497731962
2025-05-29,3,left,1518621458267791370,https://twitter.com/FootyScran/status/1518621458267791370,3.5,25.6,2022,18,2,West Brom,ENG,3_left.webp,https://scrandle.com/media/o/FRM6KnIX0AMQsAF.webp,scrandle,center,312.0488668705029
2025-05-29,3,right,1530256742751293440,https://twitter.com/FootyScran/status/1530256742751293440,1.6,82.0,2022,83,290,Athletico Paranaense,BRA,3_right.webp,https://scrandle.com/media/o/FTyQZUBWQAEjluj.webp,scrandle,center,393.8861450759929
2025-05-29,4,left,1520521479972167680,https://twitter.com/FootyScran/status/1520521479972167680,2.4,82.7,2022,25,1180,Atlético-MG,BRA,4_left.webp,https://scrandle.com/media/o/FRn6OU-XsAAargv.webp,scrandle,center,563.2314521889857
2025-05-29,4,right,1728085238457225556,https://twitter.com/FootyScran/status/1728085238457225556,2.6,90.7,2023,39,2,Viktoria Koln,GER,4_right.webp,https://scrandle.com/media/o/F_tkXOEXIAA18Nh.webp,scrandle,center,356.9800961361614
2025-05-29,5,left,1508361476569980936,https://twitter.com/FootyScran/status/1508361476569980936,5.8,87.6,2022,937,2,West Adelaide Raptors,AUS,5_left.webp,https://scrandle.com/media/o/FO7GxEkXEAIyZDr.webp,scrandle,center,502.6250101621938
2025-05-29,5,right,1666862197601861650,https://twitter.com/FootyScran/status/1666862197601861650,1.5,86.4,2023,627,2,São Paulo FC,BRA,5_right.webp,https://scrandle.com/media/o/FyHiVU1WABEYGA9.webp,scrandle,center,602.9590432686751
2025-05-29,6,left,1588269032624504832,https://twitter.com/FootyScran/status/1588269032624504832,0.0,94.2,2022,643,798,St Louis City SC,USA,6_left.webp,https://scrandle.com/media/o/FgqqQgjXEAA1tPr.webp,scrandle,center,493.94391456648816
2025-05-29,6,right,1624818024166395906,https://twitter.com/FootyScran/status/1624818024166395906,7.0,82.3,2023,468,2,Birmingham City Womens,ENG,6_right.webp,https://scrandle.com/media/o/FoyDYUdXgAAjkHv.webp,scrandle,center,556.0345187362078
2025-05-29,7,left,1487148558092492800,https://twitter.com/FootyScran/status/1487148558092492800,4.0,88.5,2022,244,545,Anderlecht,BEL,7_left.webp,https://scrandle.com/media/o/FKNpuaOXoAI_v64.webp,scrandle,center,378.58687567466126
2025-05-29,7,right,1531970223565426693,https://twitter.com/FootyScran/status/1531970223565426693,4.2,20.1,2022,644,2,Marseille,FRA,7_right.webp,https://scrandle.com/media/o/FUKmzAqX0AAjz_q.webp,scrandle,center,162.01874985504597
2025-05-29,8,left,1508176437156716545,https://twitter.com/FootyScran/status/1508176437156716545,5.3,52.2,2022,317,2,Charlotte FC,USA,8_left.webp,https://scrandle.com/media/o/FO4eeY7XIAMaEnl.webp,scrandle,center,268.2557413708819
2025-05-29,8,right,1846166211945472100,https://x.com/FootyScran/status/1846166211945472100,10.0,84.9,2024,61,6,Ossett United,ENG,8_right.webp,https://scrandle.com/media/o/GZ7mYizXIAAmIKb.webp,scrandle,center,329.511573968936
2025-05-29,9,left,1554764140257869824,https://twitter.com/FootyScran/status/1554764140257869824,4.0,89.3,2022,452,2,FC Twente,NED,9_left.webp,https://scrandle.com/media/o/FZOhuF8XoAIKc4Z.webp,scrandle,center,446.2575543888041
2025-05-29,9,right,1682744458922655746,https://twitter.com/FootyScran/status/1682744458922655746,7.0,76.6,2023,201,2,Basingstoke Town FC,ENG,9_right.webp,https://scrandle.com/media/o/F1pPKcXXoAEFuDZ.webp,scrandle,center,405.8646182333737
