date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-08-06,0,left,Double cheeseburger,In a hot dog roll,5.0,79.1,0_left.webp,https://scrandle.com/media/o/FJ4fh6ZXwAA2N-m.webp
2025-08-06,0,right,Pizza,,4.3,30.7,0_right.webp,https://scrandle.com/media/o/Fv2J05yX0AE0W1E.webp
2025-08-06,1,left,Double cheeseburger and chips,,11.95,83.1,1_left.webp,https://scrandle.com/media/o/FZGDyPCXEAAuogY.webp
2025-08-06,1,right,Butter chicken,With chips and rice,10.0,91.2,1_right.webp,https://scrandle.com/media/o/Fi-eI18XwAEYxA7.webp
2025-08-06,2,left,Burger and chips,,9.5,54.3,2_left.webp,https://scrandle.com/media/o/FYSolg8XkAcOoHH.webp
2025-08-06,2,right,Mushy peas,,1.5,20.3,2_right.webp,https://scrandle.com/media/o/FRxOi7zX0AE8JPW.webp
2025-08-06,3,left,Fried chicken and chilli,,7.0,95.3,3_left.webp,https://scrandle.com/media/o/GXiPHs9XsAAO8oQ.webp
2025-08-06,3,right,"Pie, mash and gravy",,5.0,66.6,3_right.webp,https://scrandle.com/media/o/FMDkXhXXsAEfUWi.webp
2025-08-06,4,left,Halloumi gyros,,9.0,73.2,4_left.webp,https://scrandle.com/media/o/FooknlnXEAAOc7n.webp
2025-08-06,4,right,Toro fajita quesadillas,,9.5,63.6,4_right.webp,https://scrandle.com/media/o/FUlN82OWUAAGkQE.webp
2025-08-06,5,left,Rocks burger,"Beef patty, bacon, 2 hash browns, cheese and an egg",6.0,80.1,5_left.webp,https://scrandle.com/media/o/FVn60pbXsAALDSY.webp
2025-08-06,5,right,Chicken and halloumi souvlaki,,8.0,95.6,5_right.webp,https://scrandle.com/media/o/FulUARlWcAEgGDk.webp
2025-08-06,6,left,Pizza slice,,3.5,25.6,6_left.webp,https://scrandle.com/media/o/FRM6KnIX0AMQsAF.webp
2025-08-06,6,right,Spicy salami pizza,,3.8,79.0,6_right.webp,https://scrandle.com/media/o/GGJbhUxXYAA6T5-.webp
2025-08-06,7,left,Pizza slice,,5.0,17.3,7_left.webp,https://scrandle.com/media/o/FL9m0UmWUAAmTv_.webp
2025-08-06,7,right,Fried chicken sandwich,With a pint,2.6,67.02,7_right.webp,https://scrandle.com/media/o/FoYeIZ4XwAENYUV.webp
2025-08-06,8,left,Frozen strawberries with ice cream,,4.0,86.8,8_left.webp,https://scrandle.com/media/o/F5k2G-6XIAAjuYZ.webp
2025-08-06,8,right,Buffalo wings,,6.0,89.2,8_right.webp,https://scrandle.com/media/o/FLkqIG6XIAAfSl8.webp
2025-08-06,9,left,"Pie, chips and gravy",,5.5,77.3,9_left.webp,https://scrandle.com/media/o/FLjztUYXoAUwonw.webp
2025-08-06,9,right,Yiros pack,,5.8,87.6,9_right.webp,https://scrandle.com/media/o/FO7GxEkXEAIyZDr.webp
