date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-07-07,0,left,Loaded fries,,7.0,82.6,0_left.webp,https://scrandle.com/media/o/FjYOTmlXoAAZAOj.webp
2025-07-07,0,right,Peppered chicken,On chow mein noodles,8.0,93.3,0_right.webp,https://scrandle.com/media/o/GWfLTnIWQBciICg.webp
2025-07-07,1,left,Lamb rogan josh,"Half rice, half chips",7.5,87.9,1_left.webp,https://scrandle.com/media/o/F4UA6E3WkAAQHy1.webp
2025-07-07,1,right,Burger with gherkins,,5.8,11.6,1_right.webp,https://scrandle.com/media/o/FrSBicoWcAoer-C.webp
2025-07-07,2,left,BBQ pulled beef and pork grilled cheese,,6.5,88.6,2_left.webp,https://scrandle.com/media/o/FNmInLzXIAkX-YC.webp
2025-07-07,2,right,Chili and cheese loaded nachos,,5.5,82.6,2_right.webp,https://scrandle.com/media/o/FaHip5EWQAU3GCC.webp
2025-07-07,3,left,Lasagne,,4.0,79.8,3_left.webp,https://scrandle.com/media/o/F9sa8hEWgAAsEeL.webp
2025-07-07,3,right,Cheese panini,,3.5,19.9,3_right.webp,https://scrandle.com/media/o/F2x4LyFXwAAVRLS.webp
2025-07-07,4,left,Ultimate Burger with chips,"Two patties, onions, tomato, bacon, cheese, egg, mushroom",5.2,91.0,4_left.webp,https://scrandle.com/media/o/FOiMRWGX0AMnNsI.webp
2025-07-07,4,right,Lechona,Roast pork and crackling,2.5,85.5,4_right.webp,https://scrandle.com/media/o/Fvo6drCWIAMFaaM.webp
2025-07-07,5,left,Chicken gyros,,7.0,87.5,5_left.webp,https://scrandle.com/media/o/FPbaWpIX0Ac1XIU.webp
2025-07-07,5,right,Salted herring sandwich,,2.1,22.6,5_right.webp,https://scrandle.com/media/o/FRstEY4XIAELk8r.webp
2025-07-07,6,left,Cheesy chips,,2.5,72.6,6_left.webp,https://scrandle.com/media/o/FVjY7SaWYAE7F9l.webp
2025-07-07,6,right,Lamb keema fries,,10.0,83.3,6_right.webp,https://scrandle.com/media/o/FNz_XIbXIAcXJ61.webp
2025-07-07,7,left,22oz beer boot,,8.3,38.5,7_left.webp,https://scrandle.com/media/o/Fq-3SqdX0AE-pg7.webp
2025-07-07,7,right,Cheesy chips,,3.0,11.5,7_right.webp,https://scrandle.com/media/o/FkX2cKqX0BEAj6F.webp
2025-07-07,8,left,Chicken tikka masala,,9.0,50.0,8_left.webp,https://scrandle.com/media/o/FJFnOl0XoAAWy53.webp
2025-07-07,8,right,Bacon roll,,4.6,9.9,8_right.webp,https://scrandle.com/media/o/Fe4cxaYXkAEEPKD.webp
2025-07-07,9,left,Footlong sausage roll,,3.6,90.1,9_left.webp,https://scrandle.com/media/o/GDKvIYSXQAARC5H.webp
2025-07-07,9,right,Chimichurri steak and chips,,6.5,89.5,9_right.webp,https://scrandle.com/media/o/FPCuFbdXEAso6_2.webp
