date,match_id,side,title,subtitle,price,rating,image_name,image_url
2026-05-16,0,left,Burger,,4.2,10.7,0_left.webp,https://scrandle.com/media/o/Fpg0qU2WAAwUsio.webp
2026-05-16,0,right,Hot dog,,4.0,19.4,0_right.webp,https://scrandle.com/media/o/FKm3ZAkXIAE60Ce.webp
2026-05-16,1,left,Beet marinated chicken gyro,With fries,13.5,51.06,1_left.webp,https://scrandle.com/media/o/FnRx2SSWQAA4nrC.webp
2026-05-16,1,right,Fries with mayo,,4.55,29.83,1_right.webp,https://scrandle.com/media/o/b4dad2f390e12d0d3f7dfb24d07775b3.webp
2026-05-16,2,left,Glystarkes and beer,Cinnamon-flavoured crusty bread rusk,6.0,31.39,2_left.webp,https://scrandle.com/media/o/G6vx_RvXUAAtTl_.webp
2026-05-16,2,right,Cheeseburger,,7.0,11.89,2_right.webp,https://scrandle.com/media/o/GWEek2CWQAAp6qc.webp
2026-05-16,3,left,Chakundari chicken gyro,With fries,14.0,49.17,3_left.webp,https://scrandle.com/media/o/FYtASTAXoAAbOFu.webp
2026-05-16,3,right,Chicken katsu curry box,,7.5,78.06,3_right.webp,https://scrandle.com/media/o/FhYCdzEXwAM_nBc.webp
2026-05-16,4,left,Potato sandwich,,0.55,32.09,4_left.webp,https://scrandle.com/media/o/Gm6cJ42WQAAwIpX.webp
2026-05-16,4,right,Minted mushy peas,Price for one,2.8,10.23,4_right.webp,https://scrandle.com/media/o/f3d1e2ddfee4d46d6e0e98adf011e938.webp
2026-05-16,5,left,Bocadillo,With ham and cheese,4.35,55.22,5_left.webp,https://scrandle.com/media/o/Giy5Rq5WYAALXAW.webp
2026-05-16,5,right,Pork and stuffing baguette,With cranberry and crackling,6.0,49.65,5_right.webp,https://scrandle.com/media/o/GcNUTfAWcAAEdFW.webp
2026-05-16,6,left,Hot dog,,4.0,10.63,6_left.webp,https://scrandle.com/media/o/FbVTM66WQAAmGRO.webp
2026-05-16,6,right,Potato wedges,In a coffee cup,2.5,37.99,6_right.webp,https://scrandle.com/media/o/FEJnCNGWUAAtdxz.webp
2026-05-16,7,left,Venezuelan-style hotdog,With colombiana soda,9.65,48.11,7_left.webp,https://scrandle.com/media/o/IMG_8309.webp
2026-05-16,7,right,Fish sandwich,,3.0,22.6,7_right.webp,https://scrandle.com/media/o/Gn2vdQtWsAEeKLs_gyX7GZl.webp
2026-05-16,8,left,Nachos,,4.5,33.45,8_left.webp,https://scrandle.com/media/o/GLtV61qW8AEtv1N.webp
2026-05-16,8,right,Hot chocolate,Free with hospitality ticket,0.0,52.2,8_right.webp,https://scrandle.com/media/o/image0_GzohTTY.webp
2026-05-16,9,left,Cheese and ham panini,,7.0,19.7,9_left.webp,https://scrandle.com/media/o/Gr9-A67XwAAteXW.webp
2026-05-16,9,right,Sausage and black pudding roll,With brown sauce,4.5,10.22,9_right.webp,https://scrandle.com/media/o/FPqjMplXMAIWBpO.webp
