date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-12-02,0,left,Dirty canary,"Garlic chicken, bacon scraps, cheddar fondue, bbq, aioli and crispy onions",6.0,91.81,0_left.webp,https://scrandle.com/media/o/Gli7h70XYAA5f8d.webp
2025-12-02,0,right,Wigan kebab with chips,,4.5,13.46,0_right.webp,https://scrandle.com/media/o/ForxfuwWYAIaS8Q.webp
2025-12-02,1,left,Chicken burger,,8.0,7.95,1_left.webp,https://scrandle.com/media/o/GsdNodUXoAE53MF.webp
2025-12-02,1,right,Burger with gherkins,,5.9,13.18,1_right.webp,https://scrandle.com/media/o/GbDESULWAAA1aWu.webp
2025-12-02,2,left,Hot dog,With two drinks,40.2,37.04,2_left.webp,https://scrandle.com/media/o/GcbjGOEW8AAKgg5.webp
2025-12-02,2,right,Lamb doner kebab,,8.5,61.93,2_right.webp,https://scrandle.com/media/o/GDuh1LEWgAAOnkg.webp
2025-12-02,3,left,Ham and cheese panini,With two beers,13.1,32.23,3_left.webp,https://scrandle.com/media/o/Go6_jhwXAAAPyBI.webp
2025-12-02,3,right,Lumpia,Price for 2,0.45,51.54,3_right.webp,https://scrandle.com/media/o/GwSQZrTWoAAz__F.webp
2025-12-02,4,left,Chimichurri Steak,With sweet potato fries,6.5,73.17,4_left.webp,https://scrandle.com/media/o/FOo4ULwWQAk5S-R.webp
2025-12-02,4,right,Fish & Chips,,10.0,34.09,4_right.webp,https://scrandle.com/media/o/becf686b6db4.webp
2025-12-02,5,left,Thai meal deal,With a can of pop,10.0,78.96,5_left.webp,https://scrandle.com/media/o/GnysET_W8AAWr0v.webp
2025-12-02,5,right,Cheesey chips,,2.0,19.48,5_right.webp,https://scrandle.com/media/o/GsDflJeXAAEF-is.webp
2025-12-02,6,left,Klobása,,3.7,39.89,6_left.webp,https://scrandle.com/media/o/GsRC7HXWEAAKTiW.webp
2025-12-02,6,right,"Duck burger, duck wrap and duck salad",Price for one,8.5,87.29,6_right.webp,https://scrandle.com/media/o/FQuhWN_XwAISToO.webp
2025-12-02,7,left,Cheeseburger,,6.0,10.7,7_left.webp,https://scrandle.com/media/o/FspEsMRXsAESWhZ.webp
2025-12-02,7,right,Pulled pork sandwich,,12.0,20.7,7_right.webp,https://scrandle.com/media/o/FSFjb0MWUAIVFoy.webp
2025-12-02,8,left,Steak and chips,,10.0,70.99,8_left.webp,https://scrandle.com/media/o/GVQ_65PWEAAKNML.webp
2025-12-02,8,right,Cheeseburger,,6.9,36.1,8_right.webp,https://scrandle.com/media/o/GTRY7Z1WYAE8-2M.webp
2025-12-02,9,left,Sausage roll,,3.0,12.4,9_left.webp,https://scrandle.com/media/o/FXOKAS3WAAEzulc.webp
2025-12-02,9,right,Cheese sandwich,With a pint,9.8,22.3,9_right.webp,https://scrandle.com/media/o/GldqGd3WUAAqMIT.webp
