date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-06-27,0,left,Pie and mash,,4.5,43.3,0_left.webp,https://scrandle.com/media/o/FdHrTDNXgAE31HO.webp
2025-06-27,0,right,"Pie, mash and liquor",,4.5,30.9,0_right.webp,https://scrandle.com/media/o/FMYl1kcXEAIosHo.webp
2025-06-27,1,left,Cheesy chips,,3.0,11.5,1_left.webp,https://scrandle.com/media/o/FkX2cKqX0BEAj6F.webp
2025-06-27,1,right,Cheesy chips,,3.5,13.6,1_right.webp,https://scrandle.com/media/o/FSAe0L4XwAA6IZ6.webp
2025-06-27,2,left,Salted herring sandwich,,2.1,22.6,2_left.webp,https://scrandle.com/media/o/FRstEY4XIAELk8r.webp
2025-06-27,2,right,Fischbrötchen,Fish in a bun,4.0,27.1,2_right.webp,https://scrandle.com/media/o/F7m4PJRWcAASTzt.webp
2025-06-27,3,left,Cheese dog,,3.5,21.2,3_left.webp,https://scrandle.com/media/o/FiRgFI4XEAQBglT.webp
2025-06-27,3,right,Cheesy hot dog,,4.5,23.3,3_right.webp,https://scrandle.com/media/o/F0IeCYDX0AAVD22.webp
2025-06-27,4,left,Pie in a doughnut,,3.0,39.3,4_left.webp,https://scrandle.com/media/o/FaCRaeiXkAIn2Jp.webp
2025-06-27,4,right,Wigan kebab,Pie in a roll,2.5,53.7,4_right.webp,https://scrandle.com/media/o/FKNNqBFWUAQPsba.webp
2025-06-27,5,left,10-inch sausage roll,,3.2,92.9,5_left.webp,https://scrandle.com/media/o/F3VcqEJWwAEsrBp.webp
2025-06-27,5,right,10 inch sausage roll,,3.5,88.0,5_right.webp,https://scrandle.com/media/o/GKAHPPFWsAAOGbI.webp
2025-06-27,6,left,Sonoran hot dog,,6.8,26.3,6_left.webp,https://scrandle.com/media/o/FNR8saiXwAEfOhA.webp
2025-06-27,6,right,Sonoran hot dog,,8.5,32.4,6_right.webp,https://scrandle.com/media/o/F3DNoDyXkAEV3G0.webp
2025-06-27,7,left,Fried banana,,1.0,65.7,7_left.webp,https://scrandle.com/media/o/FSQusofXsAAdSf8.webp
2025-06-27,7,right,Chipa,Cheesy bread,0.25,90.8,7_right.webp,https://scrandle.com/media/o/FQK-XxuXIAU7kLq.webp
2025-06-27,8,left,"Sausage, chips and curry sauce","In a hollowed cob, with a drink",6.0,82.2,8_left.webp,https://scrandle.com/media/o/FYcmPulX0AEyX8N.webp
2025-06-27,8,right,Cob on the Tyne,"Sausages, chips and gravy in a hollowed bread",3.0,78.1,8_right.webp,https://scrandle.com/media/o/FSGiko1XsAIzS1v.webp
2025-06-27,9,left,Pizza,,2.0,39.1,9_left.webp,https://scrandle.com/media/o/Fe40Rl2WAAIv-HJ.webp
2025-06-27,9,right,Pizza,,2.3,65.0,9_right.webp,https://scrandle.com/media/o/FvUlPVHXwAEOuhM.webp
