date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-08-19,0,left,The fleet dog,"Sausage, bacon, cheese and onions in a baguette",6.0,90.6,0_left.webp,https://scrandle.com/media/o/FO37sGlX0AYkARI.webp
2025-08-19,0,right,Chicken bites and chips,With curry sauce,6.0,65.3,0_right.webp,https://scrandle.com/media/o/FJ80qy3XwAMc0vr.webp
2025-08-19,1,left,"Balti pie, chips and curry sauce",,4.5,86.9,1_left.webp,https://scrandle.com/media/o/FLZ0in0XEAAANhU.webp
2025-08-19,1,right,Halloumi gyros,,9.0,73.2,1_right.webp,https://scrandle.com/media/o/FooknlnXEAAOc7n.webp
2025-08-19,2,left,Meat and potato pie,With mushy peas and gravy,3.0,60.5,2_left.webp,https://scrandle.com/media/o/FxDWtbAWwAA0szA.webp
2025-08-19,2,right,BBQ chicken wings,,4.5,19.2,2_right.webp,https://scrandle.com/media/o/F3Qd0nfWYAIfAxl.webp
2025-08-19,3,left,Cheesy chips,,3.0,26.1,3_left.webp,https://scrandle.com/media/o/FQJ_9cXXoAk9QJO.webp
2025-08-19,3,right,The Bahama Mama,,7.0,27.1,3_right.webp,https://scrandle.com/media/o/F2uorikXYAA4z1A.webp
2025-08-19,4,left,"Chips, sausages and curry sauce",In a hollowed cob,5.0,89.5,4_left.webp,https://scrandle.com/media/o/F1oq1bKXgAIeZNq.webp
2025-08-19,4,right,Waffle with Nutella,,2.5,57.0,4_right.webp,https://scrandle.com/media/o/FNfhmL3WYAUGiA3.webp
2025-08-19,5,left,Tropeiro,"Rice, beans, pork, egg and crackling",4.0,88.7,5_left.webp,https://scrandle.com/media/o/F4-ivb1XgAA1D7Z.webp
2025-08-19,5,right,Beef brisket roll,With chips,11.0,84.7,5_right.webp,https://scrandle.com/media/o/F3q9yQvWAAAfnO1.webp
2025-08-19,6,left,"Steak pie, mash, peas and gravy",,7.0,81.3,6_left.webp,https://scrandle.com/media/o/GDFO7NWXcAAysNt.webp
2025-08-19,6,right,Fish and chips,,7.0,87.4,6_right.webp,https://scrandle.com/media/o/FrGK8b6XgAEaB3i.webp
2025-08-19,7,left,Chicken tikka wrap and chips,,6.0,87.8,7_left.webp,https://scrandle.com/media/o/FMDOegUXoAAQiGv.webp
2025-08-19,7,right,Pizza slice,,9.5,27.3,7_right.webp,https://scrandle.com/media/o/FyTkxqwXsAEVaBR.webp
2025-08-19,8,left,Cholo dog,Mexican hot dog,7.5,79.5,8_left.webp,https://scrandle.com/media/o/FpH3k_ZWIAEUDSN.webp
2025-08-19,8,right,Cheesy hot dog,,4.5,23.3,8_right.webp,https://scrandle.com/media/o/F0IeCYDX0AAVD22.webp
2025-08-19,9,left,Smokey burger,With pommes frites,8.0,89.4,9_left.webp,https://scrandle.com/media/o/FRbjXQPXEAALaGb.webp
2025-08-19,9,right,Gunner dog,,8.0,69.4,9_right.webp,https://scrandle.com/media/o/FgfelKsXwAUloUw.webp
