date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-07-06,0,left,Bacon cheeseburger,,7.0,72.2,0_left.webp,https://scrandle.com/media/o/F72w9I6WYAA-xmE.webp
2025-07-06,0,right,Chicken and chips,,7.0,59.0,0_right.webp,https://scrandle.com/media/o/FL8-Ls2XEAA015J.webp
2025-07-06,1,left,Sticky rice and coconut,,0.45,51.3,1_left.webp,https://scrandle.com/media/o/FR0tJGKXoAIxiGc.webp
2025-07-06,1,right,Loaded fries,,7.0,90.0,1_right.webp,https://scrandle.com/media/o/Fc4UfQrXwAIqyL9.webp
2025-07-06,2,left,Hot dog,,5.6,23.2,2_left.webp,https://scrandle.com/media/o/Fjj5lyqX0AMbzcd.webp
2025-07-06,2,right,A tub of insects,,0.45,34.8,2_right.webp,https://scrandle.com/media/o/F6UeItdWcAEhrNW.webp
2025-07-06,3,left,Coxinhas and beers,Shredded chicken in a fried batter,4.5,83.4,3_left.webp,https://scrandle.com/media/o/Fvjb468WYAMkbQx.webp
2025-07-06,3,right,Churros,,1.5,86.4,3_right.webp,https://scrandle.com/media/o/FyHiVU1WABEYGA9.webp
2025-07-06,4,left,"Chicken, plantain and sausage skewer",With fries,2.4,85.9,4_left.webp,https://scrandle.com/media/o/Fj-K_2cXkAMfuaM.webp
2025-07-06,4,right,Hot dog,"With pulled pork, chillies and cheese",8.0,85.8,4_right.webp,https://scrandle.com/media/o/FsKBplZWAAMeZBI.webp
2025-07-06,5,left,Cheese dog,,3.5,21.2,5_left.webp,https://scrandle.com/media/o/FiRgFI4XEAQBglT.webp
2025-07-06,5,right,"Pie, chips and gravy",,5.5,77.3,5_right.webp,https://scrandle.com/media/o/FLjztUYXoAUwonw.webp
2025-07-06,6,left,Pulled pork nachos,,8.3,38.3,6_left.webp,https://scrandle.com/media/o/FoZPDbsXwAEy6p-.webp
2025-07-06,6,right,Chicken and chips with buffalo fries,Two portions,27.0,75.0,6_right.webp,https://scrandle.com/media/o/FmHdS5oXwAEDxPJ.webp
2025-07-06,7,left,Cheese dog,,3.5,21.2,7_left.webp,https://scrandle.com/media/o/FiRgFI4XEAQBglT.webp
2025-07-06,7,right,Sausage,,2.0,47.1,7_right.webp,https://scrandle.com/media/o/GiPyhvJXUAA9SKr.webp
2025-07-06,8,left,Pizza,(Papa John's tagged in tweet),6.0,80.8,8_left.webp,https://scrandle.com/media/o/GG4gi94WcAAxlay.webp
2025-07-06,8,right,Cheesy chips,,3.5,13.8,8_right.webp,https://scrandle.com/media/o/FigWO2zWIAIS2D8.webp
2025-07-06,9,left,Parmo in a bun,,4.8,85.1,9_left.webp,https://scrandle.com/media/o/FMOP1lIXsAYRcz8.webp
2025-07-06,9,right,Loaded fries,,5.5,75.3,9_right.webp,https://scrandle.com/media/o/FMtR08FXwAU2Mfl.webp
