date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-06-19,0,left,Black and gold creampuff,Banana cream in pastry topped with fudge sauce,5.75,71.4,0_left.webp,https://scrandle.com/media/o/FNrmGxZXsAE2l9c.webp
2025-06-19,0,right,Crab meat sandwich and fries,,21.0,62.9,0_right.webp,https://scrandle.com/media/o/FPcVcj8XoAEF5qI.webp
2025-06-19,1,left,Meatball sandwich,,2.9,31.8,1_left.webp,https://scrandle.com/media/o/GkUexpJW4AAxVA5.webp
2025-06-19,1,right,Katsu curry,With cajun fries,8.5,88.9,1_right.webp,https://scrandle.com/media/o/GFfIdUjXAAERjxa.webp
2025-06-19,2,left,Spicy Pep pizza,"Pepperoni, hot honey and chilli flakes",13.0,93.8,2_left.webp,https://scrandle.com/media/o/Gh_tpKSX0AAargC.webp
2025-06-19,2,right,"Pie, chips, gravy and peas",,5.0,78.3,2_right.webp,https://scrandle.com/media/o/GDV7OV0XMAAes2v.webp
2025-06-19,3,left,Macaroni pie,,3.0,59.2,3_left.webp,https://scrandle.com/media/o/FKCzr9PXsAYX4xa.webp
2025-06-19,3,right,Chicken and halloumi wrap,With salt and pepper chips,9.0,85.3,3_right.webp,https://scrandle.com/media/o/Fb0TCX1XkAAASP-.webp
2025-06-19,4,left,Zsíros kenyér,,0.85,22.1,4_left.webp,https://scrandle.com/media/o/F_TYRmyWcAA_r_D.webp
2025-06-19,4,right,Hawk burger,,6.0,94.3,4_right.webp,https://scrandle.com/media/o/FkV8Ax0X0AI1OGZ.webp
2025-06-19,5,left,Gunner dog,,8.0,69.4,5_left.webp,https://scrandle.com/media/o/FgfelKsXwAUloUw.webp
2025-06-19,5,right,Slider box deal,"6 beef sliders, mozza sticks, onion rings and fries",20.0,90.7,5_right.webp,https://scrandle.com/media/o/GAr2zByXEAAcj11.webp
2025-06-19,6,left,Chicken and halloumi wrap,With salt and pepper chips,9.0,85.3,6_left.webp,https://scrandle.com/media/o/Fb0TCX1XkAAASP-.webp
2025-06-19,6,right,Pork sandwich,,2.5,83.4,6_right.webp,https://scrandle.com/media/o/FTjNsr4WYAQ--tE.webp
2025-06-19,7,left,Hot dog,,4.0,24.7,7_left.webp,https://scrandle.com/media/o/Fp1JcyRWYAAWfoa.webp
2025-06-19,7,right,Beef brisket and pulled pork roll,,6.0,75.0,7_right.webp,https://scrandle.com/media/o/FSpruWxWAAAqDKg.webp
2025-06-19,8,left,Sausage,,3.3,50.8,8_left.webp,https://scrandle.com/media/o/GnPJFyTWMAEZ_c2.webp
2025-06-19,8,right,Chicken goujons and chips,,6.0,93.2,8_right.webp,https://scrandle.com/media/o/GC6fp-jXUAASGtu.webp
2025-06-19,9,left,Chicken tikka naan and chips,,6.0,76.1,9_left.webp,https://scrandle.com/media/o/FL-LgY4WUAIZgQU.webp
2025-06-19,9,right,Kibbeling,Fried cod bites with garlic sauce,4.0,78.9,9_right.webp,https://scrandle.com/media/o/FNWOkCGXEAcUCME.webp
