date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-05-21,0,left,Sausage water,,2.0,20.5,0_left.webp,https://scrandle.com/media/o/FPb7fnCXMA8EP8x.webp
2025-05-21,0,right,Double cheeseburger and chips,,10.0,94.8,0_right.webp,https://scrandle.com/media/o/Flee-eDXEAEYowq.webp
2025-05-21,1,left,Double cheese smash burger,,6.0,55.6,1_left.webp,https://scrandle.com/media/o/FJoNg2rX0AYXhyT.webp
2025-05-21,1,right,Double fried chicken burger with cheese,,7.5,87.1,1_right.webp,https://scrandle.com/media/o/F5BAF3kXoAAlCl4.webp
2025-05-21,2,left,Dirty fries,"Fries, bashed burger, sausage, onions and cheese",5.0,79.4,2_left.webp,https://scrandle.com/media/o/FLuJxmZXIAIhW9i.webp
2025-05-21,2,right,Chicken gyros box,With chips underneath,6.75,88.8,2_right.webp,https://scrandle.com/media/o/FwGVVP-XgAENihF.webp
2025-05-21,3,left,Hot dog,,5.3,9.3,3_left.webp,https://scrandle.com/media/o/Fw1HPpaXgAAOjbd.webp
2025-05-21,3,right,Waffle on a stick,,3.9,69.7,3_right.webp,https://scrandle.com/media/o/F3iM8XqXwAAJb8a.webp
2025-05-21,4,left,Hot dog,Most viewed scran of 2023,6.5,65.0,4_left.webp,https://scrandle.com/media/o/GCs5AgYW8AAY3ae.webp
2025-05-21,4,right,Chipa,Cheesy bread,0.25,90.8,4_right.webp,https://scrandle.com/media/o/FQK-XxuXIAU7kLq.webp
2025-05-21,5,left,Chicken and halloumi souvlaki,,8.0,86.4,5_left.webp,https://scrandle.com/media/o/Fn5ZM7JWAAAsyMj.webp
2025-05-21,5,right,O-nuts,Price for 6,9.0,58.5,5_right.webp,https://scrandle.com/media/o/FO23uRTX0Ac1dZV.webp
2025-05-21,6,left,Salt n pepper chicken and chips,,8.2,83.6,6_left.webp,https://scrandle.com/media/o/GkJytszWMAAe28R.webp
2025-05-21,6,right,BBQ chicken wings,,7.5,79.6,6_right.webp,https://scrandle.com/media/o/F1dcRxUWYAA-DJB.webp
2025-05-21,7,left,Buffalo wings,,8.5,63.9,7_left.webp,https://scrandle.com/media/o/FMjB8ZKXIAAtHHo.webp
2025-05-21,7,right,Jerk chicken and rice,,9.0,79.3,7_right.webp,https://scrandle.com/media/o/FUlvhmAXEAATqE1.webp
2025-05-21,8,left,Taqueria soft tacos,,6.8,80.3,8_left.webp,https://scrandle.com/media/o/F-8KYQ0WgAAlqN0.webp
2025-05-21,8,right,Shredded duck,With rice and spring onions,7.5,84.4,8_right.webp,https://scrandle.com/media/o/FWMXoUdX0AU5Svw.webp
2025-05-21,9,left,Scheme poutine,"Fries loaded with haggis, cheddar and peppercorn sauce",7.5,54.4,9_left.webp,https://scrandle.com/media/o/F2in0ofXwBIAUi_.webp
2025-05-21,9,right,Souvlaki,With pork shoulder and halloumi,8.0,85.0,9_right.webp,https://scrandle.com/media/o/F1pylUbXwAEZMZ3.webp
