date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-09-16,0,left,Christmas chips,"Chips, turkey, stuffing, pigs in blankets and gravy",7.0,86.8,0_left.webp,https://scrandle.com/media/o/FjJlUMOWYAIqPan.webp
2025-09-16,0,right,The chippy tea butty,"fishcake on a bed of chips, topped with mushy peas and tartar sauce",8.0,77.8,0_right.webp,https://scrandle.com/media/o/GEtn4mjWkAAnP8J.webp
2025-09-16,1,left,Chicken schnitzel,,3.3,91.9,1_left.webp,https://scrandle.com/media/o/FlPAdKrWIAID-IB.webp
2025-09-16,1,right,Pastel de carne,Meat pastry,2.0,74.9,1_right.webp,https://scrandle.com/media/o/FRs_WJlXIAE5ZuZ.webp
2025-09-16,2,left,Sausage roll,,4.25,11.8,2_left.webp,https://scrandle.com/media/o/FPaliYgX0AUZ1Q0.webp
2025-09-16,2,right,Thai noodles,With crispy chicken balls,8.0,94.6,2_right.webp,https://scrandle.com/media/o/Fq84P30WcAIhD8s.webp
2025-09-16,3,left,Sremska sausage,"With sauerkraut, roasted onions and Ajvar",5.0,85.7,3_left.webp,https://scrandle.com/media/o/FN4h--oXEAA0wZr.webp
2025-09-16,3,right,Samosas,,0.38,82.8,3_right.webp,https://scrandle.com/media/o/F_SpM--XQAAsRcu.webp
2025-09-16,4,left,"Steak pie, gravy and mushy peas",,5.5,65.6,4_left.webp,https://scrandle.com/media/o/GiKjcjnWoAAWvYj.webp
2025-09-16,4,right,Pizza,,2.0,39.1,4_right.webp,https://scrandle.com/media/o/Fe40Rl2WAAIv-HJ.webp
2025-09-16,5,left,Cheeseburger,,4.4,12.3,5_left.webp,https://scrandle.com/media/o/FmIVQNeXECQBXP2.webp
2025-09-16,5,right,Chicken schnitzel,,3.3,91.9,5_right.webp,https://scrandle.com/media/o/FlPAdKrWIAID-IB.webp
2025-09-16,6,left,The German trio,"Currywurst, bratwurst, pretzel",9.5,89.4,6_left.webp,https://scrandle.com/media/o/FwlVBEaWwAQ6Cr_.webp
2025-09-16,6,right,Double bacon cheeseburger,,9.0,88.9,6_right.webp,https://scrandle.com/media/o/FWqpa0sXoAEf0NS.webp
2025-09-16,7,left,Sausage in lompe,The Norwegian hot dog,3.5,31.6,7_left.webp,https://scrandle.com/media/o/FzOt7oAXoAEMj4W.webp
2025-09-16,7,right,Katsu chicken loaded chips,With sriracha and spring onions,6.0,92.6,7_right.webp,https://scrandle.com/media/o/FQZMM-KacAsv6pr.webp
2025-09-16,8,left,Kielbasa,,1.7,79.3,8_left.webp,https://scrandle.com/media/o/FOxojpHXsAM7zpn.webp
2025-09-16,8,right,Chicken tenders,"With waffle fries, hot sauce and ranch",7.5,94.1,8_right.webp,https://scrandle.com/media/o/GbTiJAsXsAAbZPJ.webp
2025-09-16,9,left,Chicken burger,,5.0,17.1,9_left.webp,https://scrandle.com/media/o/F71LUS2WAAA3w_h.webp
2025-09-16,9,right,Dried fish with hot sauce,,1.3,47.9,9_right.webp,https://scrandle.com/media/o/Fr_Kwu6WcAQO9SO.webp
