date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-10-04,0,left,Pizza,,19.95,18.6,0_left.webp,https://scrandle.com/media/o/FRBao9tX0AAy42N.webp
2025-10-04,0,right,Chicken burger,,4.5,7.5,0_right.webp,https://scrandle.com/media/o/FNgUMx-XIAsZnVv.webp
2025-10-04,1,left,Burger,,4.2,15.9,1_left.webp,https://scrandle.com/media/o/FMN3ssTXIAYbw84.webp
2025-10-04,1,right,Hot dog,,6.5,6.2,1_right.webp,https://scrandle.com/media/o/F9TBj-TXoAAVMcE.webp
2025-10-04,2,left,"Pork, stuffing, chips and gravy",,5.0,78.6,2_left.webp,https://scrandle.com/media/o/FQ4TyIHXEAAmFt4.webp
2025-10-04,2,right,Boneless chicken bites,With BBQ bacon loaded fries,8.95,93.5,2_right.webp,https://scrandle.com/media/o/FgOqjhgWIAEt325.webp
2025-10-04,3,left,Chicken bucket,,17.5,63.5,3_left.webp,https://scrandle.com/media/o/FNrWYG0WQAAtzaN.webp
2025-10-04,3,right,Indian meal deal,"Chicken curry, chips, naan and onion bhajis",10.95,88.0,3_right.webp,https://scrandle.com/media/o/GnSWUSmXYAA7foe.webp
2025-10-04,4,left,"Meatballs, chips, peas and gravy",,5.0,57.6,4_left.webp,https://scrandle.com/media/o/F8GBbNqXYAAMlct.webp
2025-10-04,4,right,Pulled pork loaded chips,,4.5,92.3,4_right.webp,https://scrandle.com/media/o/FpVWMU5XEAAjMZE.webp
2025-10-04,5,left,Hot chicken sandwich,,7.0,90.0,5_left.webp,https://scrandle.com/media/o/F11lZ8SWcAATIkX.webp
2025-10-04,5,right,Pork sandwich with crackling,,10.0,52.2,5_right.webp,https://scrandle.com/media/o/FaeLMFyX0AMsC6p.webp
2025-10-04,6,left,Cheeseburger,,5.0,22.31,6_left.webp,https://scrandle.com/media/o/Fl39rq4XkAEKli6.webp
2025-10-04,6,right,Air pie,,,30.99,6_right.webp,https://scrandle.com/media/o/GZJnqhaXcAAQHJC.webp
2025-10-04,7,left,Bacon cheeseburger,,6.5,69.3,7_left.webp,https://scrandle.com/media/o/FxxnyLGWAAIeEdH.webp
2025-10-04,7,right,Tropeiro,"Beans, rice, kale, fried egg and pork",3.0,58.5,7_right.webp,https://scrandle.com/media/o/FTd2VOFX0AALhlc.webp
2025-10-04,8,left,Spicy steak sandwich,,3.0,76.4,8_left.webp,https://scrandle.com/media/o/FnGq7MlX0AAnx6G.webp
2025-10-04,8,right,Pie and mash,With liquor and chilli vinegar,9.0,42.1,8_right.webp,https://scrandle.com/media/o/F4JDiWea0AAGpTB.webp
2025-10-04,9,left,The Stoke Stack,"Beef patty, chicken, pulled pork and cheese",7.0,90.2,9_left.webp,https://scrandle.com/media/o/Fu0AqZjXgAAp6sd.webp
2025-10-04,9,right,Fish finger baguette,Tartar sauce is available,4.5,77.1,9_right.webp,https://scrandle.com/media/o/FY_dMJDX0AE991_.webp
