date,match_id,side,title,subtitle,price,rating,image_name,image_url
2026-03-07,0,left,Doner kebab,,,56.32,0_left.webp,https://scrandle.com/media/o/GkajTEPXkAAoMXE.webp
2026-03-07,0,right,Runza,"Seasoned beef with cabbage and cheese, in bread",5.2,27.25,0_right.webp,https://scrandle.com/media/o/image01_frXbINC.webp
2026-03-07,1,left,Bacon cheeseburger,,5.0,45.44,1_left.webp,https://scrandle.com/media/o/GccmvazXAAA6HJP.webp
2026-03-07,1,right,Flatbreads,With mixed tandoori chicken and spiced lamb,8.5,81.75,1_right.webp,https://scrandle.com/media/o/GZys3ubXIAEmQfe.webp
2026-03-07,2,left,Loaded nachos,,4.0,64.38,2_left.webp,https://scrandle.com/media/o/FG4YnNPWUAE9tG4.webp
2026-03-07,2,right,Sausages and sauerkraut,With a long drink,,31.02,2_right.webp,https://scrandle.com/media/o/GZyQgbKWwAA0tLd.webp
2026-03-07,3,left,Steak and chips,,10.0,73.03,3_left.webp,https://scrandle.com/media/o/GVQ_65PWEAAKNML.webp
2026-03-07,3,right,Croque monsieur in a ciabatta,With a sports soda,11.6,36.93,3_right.webp,https://scrandle.com/media/o/PXL_20251213_181237221.MP2.webp
2026-03-07,4,left,Spring rolls and bean sprouts,,0.5,81.3,4_left.webp,https://scrandle.com/media/o/GDpsVqQWwAA17yn.webp
2026-03-07,4,right,Seekh kebab,,8.0,16.7,4_right.webp,https://scrandle.com/media/o/Fqsw9SZWcAAa1xF.webp
2026-03-07,5,left,Sremska sausage,"With sauerkraut, roasted onions and Ajvar",5.0,85.7,5_left.webp,https://scrandle.com/media/o/FN4h--oXEAA0wZr.webp
2026-03-07,5,right,Bacon cheeseburger,With chips,6.0,94.3,5_right.webp,https://scrandle.com/media/o/Fx4FXmVX0AQuHJO.webp
2026-03-07,6,left,The Boro burger,,6.0,74.99,6_left.webp,https://scrandle.com/media/o/FE5ve0nX0BIEF2S.webp
2026-03-07,6,right,Bacon cheeseburger,,6.0,66.81,6_right.webp,https://scrandle.com/media/o/FHo6H5tWUA84TKi.webp
2026-03-07,7,left,Beef makunouchi bento,Beef lunch box with egg fried rice,4.8,83.9,7_left.webp,https://scrandle.com/media/o/Fg9N_zHWYAIDnUP.webp
2026-03-07,7,right,Hot dog,,5.0,68.1,7_right.webp,https://scrandle.com/media/o/FoivyPDWIAE0vzx.webp
2026-03-07,8,left,Pepperoni pizza,Pre-match promo,2.25,75.99,8_left.webp,https://scrandle.com/media/o/Gbj-7SQWQAAo-Fi.webp
2026-03-07,8,right,Curry Sandwich,"Chicken curry pie, samosa and bread roll",6.0,57.75,8_right.webp,https://scrandle.com/media/o/GIyoWz2WUAAQllA.webp
2026-03-07,9,left,Meatball sandwich,With packet of crisps,7.0,12.9,9_left.webp,https://scrandle.com/media/o/F-RItAnWkAAB3xr.webp
2026-03-07,9,right,Cheesy hot dog,,4.5,23.3,9_right.webp,https://scrandle.com/media/o/F0IeCYDX0AAVD22.webp
