date,match_id,side,title,subtitle,price,rating,image_name,image_url
2026-05-19,0,left,"Chips, peas and gravy with mint sauce",,3.0,14.05,0_left.webp,https://scrandle.com/media/o/FQus21sWQAIbZU3.webp
2026-05-19,0,right,Sausage,Delivered to your seat,2.15,33.17,0_right.webp,https://scrandle.com/media/o/Ge1rn_ZXMAABnrz.webp
2026-05-19,1,left,Chicken burger,With katsu slaw and a pint,16.1,12.7,1_left.webp,https://scrandle.com/media/o/FowhH4aWYAAIJ91.webp
2026-05-19,1,right,Wigan kebab,With mushy peas and gravy,6.0,44.5,1_right.webp,https://scrandle.com/media/o/F6O3pWRXoAAof5l.webp
2026-05-19,2,left,Cheesy chips,,2.0,9.18,2_left.webp,https://scrandle.com/media/o/GfbUry_W8AAwbqx.webp
2026-05-19,2,right,Pizza slice,,4.0,30.03,2_right.webp,https://scrandle.com/media/o/626360d2ac9ba8797154fa2ed6d8e1b9.webp
2026-05-19,3,left,Düsseldorfer,,7.8,47.81,3_left.webp,https://scrandle.com/media/o/WhatsApp_Bild_2025-11-27_um_08.51.35_95c85fbc.webp
2026-05-19,3,right,Dirty nachos,,4.0,60.15,3_right.webp,https://scrandle.com/media/o/FJYS6RcWUAAlkBI.webp
2026-05-19,4,left,Hotdog and chips,,12.0,51.65,4_left.webp,https://scrandle.com/media/o/1000043357.webp
2026-05-19,4,right,Hot chocolate brownie,Covered in Biscoff,6.25,77.9,4_right.webp,https://scrandle.com/media/o/GnOvsAoWgAAOdw8.webp
2026-05-19,5,left,Pizza,,2.8,42.59,5_left.webp,https://scrandle.com/media/o/FM4wjC5XIAYerL4.webp
2026-05-19,5,right,Chicken flatbread,,5.0,79.24,5_right.webp,https://scrandle.com/media/o/FIHDF7bXsAI7pyS.webp
2026-05-19,6,left,Cheese Burger,,,29.38,6_left.webp,https://scrandle.com/media/o/GKfGJW8WwAAD-DF.webp
2026-05-19,6,right,Fish n chip butty,,,52.51,6_right.webp,https://scrandle.com/media/o/GnztNOpXEAAm_T2.webp
2026-05-19,7,left,Chicken and fries basket,With large soda,14.8,52.12,7_left.webp,https://scrandle.com/media/o/b9b3ad771c246e947cc54bf48900ab77.webp
2026-05-19,7,right,Chicken club sandwich,,5.2,14.94,7_right.webp,https://scrandle.com/media/o/F5gua4zXEAAGTqN.webp
2026-05-19,8,left,Polish dog,,3.4,28.71,8_left.webp,https://scrandle.com/media/o/47cc43f94f664919d615a20716277e6f.webp
2026-05-19,8,right,American hot dog,"Pickles, fried onions, mustard, ketchup, 0,5l coke zero",5.5,55.95,8_right.webp,https://scrandle.com/media/o/51c4ce57ed862d863e5fd7e029318d26.webp
2026-05-19,9,left,Strawberry daiquiri / pina colada mix,,16.45,52.41,9_left.webp,https://scrandle.com/media/o/307626680_554333729800551_5403214274857661989_n.webp
2026-05-19,9,right,Kayem Italian sausage,With peppers and onions,7.95,35.17,9_right.webp,https://scrandle.com/media/o/5388567988cf22d8fd05c249fb383ffa.webp
