date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-08-01,0,left,Sausage,With potato salad,4.5,14.6,0_left.webp,https://scrandle.com/media/o/GAAPqwhXkAAUnAw.webp
2025-08-01,0,right,Vegan curry sausage,With french fries,3.0,37.1,0_right.webp,https://scrandle.com/media/o/FraREefXsAEN3n2.webp
2025-08-01,1,left,Four beef baozi,"With three vegetable jiaozi, fried chicken and a hard-boiled egg",1.45,87.7,1_left.webp,https://scrandle.com/media/o/FuOUPuAWAAIw9Il.webp
2025-08-01,1,right,Singapore Hainanese chicken rice,,2.5,93.4,1_right.webp,https://scrandle.com/media/o/F224YQAWEAAADug.webp
2025-08-01,2,left,Dumplings,With mushroom sauce and vegetables,3.0,13.6,2_left.webp,https://scrandle.com/media/o/FpWxCBHWIAER8uf.webp
2025-08-01,2,right,Maultaschen (Swabian dumplings),With herb sauce and green beans,2.9,16.9,2_right.webp,https://scrandle.com/media/o/FsSywvEXgAIqfJV.webp
2025-08-01,3,left,Vegan Oriental Dream Bowl,"Falafel, vegetable couscous, soy yoghurt, lentil salad, mint, sultanas, nuts",2.95,84.6,3_left.webp,https://scrandle.com/media/o/FohbYSfWIAAPYXW.webp
2025-08-01,3,right,Cheeseburger,With fries,4.85,60.9,3_right.webp,https://scrandle.com/media/o/Fod4HK1WcAEFCaq.webp
2025-08-01,4,left,Glass noodles,With sweet chili sauce and avocado,2.1,39.0,4_left.webp,https://scrandle.com/media/o/FW6lBpWWYAAAA1n.webp
2025-08-01,4,right,Lentils with soy pea cream,With a piece of ciabatta bread,2.1,27.7,4_right.webp,https://scrandle.com/media/o/FvTGijPXoAAdMLE.webp
2025-08-01,5,left,Jumbo laugen hot dog bonanza,,5.2,71.6,5_left.webp,https://scrandle.com/media/o/FoMWgZ1XkAEeDLO.webp
2025-08-01,5,right,Vegan curry sausage,With fries and a small salad,4.8,73.0,5_right.webp,https://scrandle.com/media/o/F3kZiYcX0AIBA8x.webp
2025-08-01,6,left,Kitsune udon,Udon in dashi broth with abura-age,1.05,93.2,6_left.webp,https://scrandle.com/media/o/FpHIuHBWcAIBSRO.webp
2025-08-01,6,right,Chikuwa-ten soba,With half-boiled egg,2.1,90.5,6_right.webp,https://scrandle.com/media/o/Fr0euYgWIAAZoNl.webp
2025-08-01,7,left,Pizza speciale,With apple strudel and vanilla sauce,3.4,83.0,7_left.webp,https://scrandle.com/media/o/FrbuOMCWAAEYYTO.webp
2025-08-01,7,right,Vegetarian pizza,"With bell pepper, mushrooms, spinach, arugula",2.9,92.8,7_right.webp,https://scrandle.com/media/o/FuJXmGbXgAkiuJO.webp
2025-08-01,8,left,Cuban rice,"With egg, schnitzel with potato salad, bread, a pear and a glass of red wine",3.05,79.1,8_left.webp,https://scrandle.com/media/o/F_2GPLtW4AAAa4P.webp
2025-08-01,8,right,Chili con carne,,2.4,80.1,8_right.webp,https://scrandle.com/media/o/F9sHkjWWoAAxMng.webp
2025-08-01,9,left,Wrap with guacamole,"With falafel, cabbage and sweet and sour sauce",3.05,18.3,9_left.webp,https://scrandle.com/media/o/Fn8_LtEXgAAz6ms.webp
2025-08-01,9,right,Scrambled eggs,"With potatoes, spinach and a chocolate pudding",2.0,36.9,9_right.webp,https://scrandle.com/media/o/Fqnp5u9WcAMvjRM.webp
