date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-12-26,0,left,A slice of Dominos pizza,,2.79,18.14,0_left.webp,https://scrandle.com/media/o/GqCtnfAXMAAY3sB.webp
2025-12-26,0,right,Baguette,,6.0,12.43,0_right.webp,https://scrandle.com/media/o/GaQjBs5XYAA8oIA.webp
2025-12-26,1,left,Spicy sausage,,3.0,84.04,1_left.webp,https://scrandle.com/media/o/Gdj9KJIWAAAKWbL.webp
2025-12-26,1,right,Lovely balti pie,,,39.83,1_right.webp,https://scrandle.com/media/o/GcBukmubwAAL8U9.webp
2025-12-26,2,left,Fish,"free for Martin Odegaard, the man of the match",0.0,29.5,2_left.webp,https://scrandle.com/media/o/F5b3ZWoXwAAgeVF.webp
2025-12-26,2,right,Cheeseburger,With beans,4.35,28.06,2_right.webp,https://scrandle.com/media/o/FzFJ1i3XsAcIKQG.webp
2025-12-26,3,left,Burger,,9.05,28.82,3_left.webp,https://scrandle.com/media/o/Gsx_SE_X0AAMzwr.webp
2025-12-26,3,right,Biscoff cake,,5.5,76.52,3_right.webp,https://scrandle.com/media/o/GY_UuneW8AAiCe2.webp
2025-12-26,4,left,Cheese quesadilla,With a pint,24.15,10.76,4_left.webp,https://scrandle.com/media/o/GZXposEXgAEy8QG.webp
2025-12-26,4,right,Cheesy hot dog,,0.85,27.25,4_right.webp,https://scrandle.com/media/o/Fg_BFd1WQAAdIUV.webp
2025-12-26,5,left,Vegan tacos,,8.0,32.35,5_left.webp,https://scrandle.com/media/o/FPW1HeXXoAcw7cp.webp
2025-12-26,5,right,Octopus sandwich,,7.0,42.4,5_right.webp,https://scrandle.com/media/o/GlJMxEjXEAAxqCy_8LrXjwl.webp
2025-12-26,6,left,Sausage stick,,3.1,44.86,6_left.webp,https://scrandle.com/media/o/GqdpEIsa4AAdgIg.webp
2025-12-26,6,right,"A pie, a pint and a pack of crisps",With a picture of Alex Ferguson,,72.34,6_right.webp,https://scrandle.com/media/o/GbeDL3DaUAArZVN.webp
2025-12-26,7,left,Potatoes with spicy mayo,,2.0,41.25,7_left.webp,https://scrandle.com/media/o/Fdrl5C9XkBgow14.webp
2025-12-26,7,right,The Skyrosa,Cheese coney on top of a pizza slice,9.5,73.37,7_right.webp,https://scrandle.com/media/o/GSu9BrGXoAA7_He.webp
2025-12-26,8,left,A red-necked phalarope,"Free, from the air",0.0,38.13,8_left.webp,https://scrandle.com/media/o/G0j4xTjaQAABnOo.webp
2025-12-26,8,right,Vodka and mint slush,,3.1,41.8,8_right.webp,https://scrandle.com/media/o/375883050_1008680263808994_8782814372900131446_n.webp
2025-12-26,9,left,Cotton candy burrito,,11.45,10.28,9_left.webp,https://scrandle.com/media/o/GUUazRKa8AYI5x9.webp
2025-12-26,9,right,Mac Chocolate Potato,マックチョコポテト,1.65,49.85,9_right.webp,https://scrandle.com/media/o/GS4s5XVasAEcEAG.webp
