date,match_id,side,title,subtitle,price,rating,image_name,image_url
2026-02-09,0,left,Cheesy chips,Beer not included,4.0,17.69,0_left.webp,https://scrandle.com/media/o/FDrXWWcWEAIkwUV.webp
2026-02-09,0,right,Hotdog,,4.5,7.64,0_right.webp,https://scrandle.com/media/o/GiZ84S5W8AA7HjV.webp
2026-02-09,1,left,Apple crumble,With custard,3.5,33.53,1_left.webp,https://scrandle.com/media/o/Go-NcwyXEAA1wNW.webp
2026-02-09,1,right,Rib meat roll,,,47.32,1_right.webp,https://scrandle.com/media/o/GZJM9noWAAAVAUv.webp
2026-02-09,2,left,Crab's Nail,Wheat flour dough filled with crab meat and a crab claw,,17.05,2_left.webp,https://scrandle.com/media/o/image_px4vtfQ.webp
2026-02-09,2,right,Truita de Patata,With a water,6.7,26.58,2_right.webp,https://scrandle.com/media/o/GZIQIbZXcAAoPUH.webp
2026-02-09,3,left,Sausage and chips,,8.0,53.8,3_left.webp,https://scrandle.com/media/o/FRv9FlmWYAAYYa4.webp
2026-02-09,3,right,Takoyaki,Fried balls of octopus and a pint,5.0,80.9,3_right.webp,https://scrandle.com/media/o/GDuH_hEXgAAc6KF.webp
2026-02-09,4,left,Tray of fries,,4.52,29.35,4_left.webp,https://scrandle.com/media/o/GYREkRrWYAAfUnF.webp
2026-02-09,4,right,Pizza,,7.45,40.18,4_right.webp,https://scrandle.com/media/o/GNgFa8xW0AAsHQQ.webp
2026-02-09,5,left,Chicken and chips,,7.5,92.66,5_left.webp,https://scrandle.com/media/o/GK3uOc2WQAAhPmq.webp
2026-02-09,5,right,Miami veggie burger,With wedges,7.6,36.89,5_right.webp,https://scrandle.com/media/o/Gewc5pLXwAA7qna.webp
2026-02-09,6,left,Cheeseburger,With added sausage and bacon,5.9,81.9,6_left.webp,https://scrandle.com/media/o/F7xUYJlWAAAAYrE.webp
2026-02-09,6,right,Double cheeseburger,,5.0,92.1,6_right.webp,https://scrandle.com/media/o/F6KXyWMWUAAYvlp.webp
2026-02-09,7,left,Pizza,,6.5,38.84,7_left.webp,https://scrandle.com/media/o/FeU-29sXwAACyyp.webp
2026-02-09,7,right,Loaded popcorn chicken,With a pint of moretti,10.95,88.44,7_right.webp,https://scrandle.com/media/o/GrzERYZXEAA0_Aw.webp
2026-02-09,8,left,Bangers and mash,With gravy,7.0,10.52,8_left.webp,https://scrandle.com/media/o/GiEuJ0CW4AAUT7J.webp
2026-02-09,8,right,Two cans of Modelo,,28.35,23.77,8_right.webp,https://scrandle.com/media/o/GZrvW3dWkA8HZv2.webp
2026-02-09,9,left,Chicken tikka masala,,9.0,50.0,9_left.webp,https://scrandle.com/media/o/FJFnOl0XoAAWy53.webp
2026-02-09,9,right,Katsu chicken curry,,5.5,91.2,9_right.webp,https://scrandle.com/media/o/Foxm7XTXgAEnonq.webp
