date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-04-21,0,left,Angus beef cheeseburger,With waffle fries,10.0,91.6,0_left.webp,https://scrandle.com/media/o/FNPNoIzXEAEiVfP.webp
2025-04-21,0,right,Dried fish with hot sauce,,1.3,47.9,0_right.webp,https://scrandle.com/media/o/Fr_Kwu6WcAQO9SO.webp
2025-04-21,1,left,Chilli dog,,6.0,76.7,1_left.webp,https://scrandle.com/media/o/FiUi3mbXwAEfjHv.webp
2025-04-21,1,right,Indian meal deal,"Chicken curry, chips, naan and onion bhajis",10.95,88.0,1_right.webp,https://scrandle.com/media/o/GnSWUSmXYAA7foe.webp
2025-04-21,2,left,Sausage in lompe,,3.5,50.2,2_left.webp,https://scrandle.com/media/o/Ff7Q1koWIAAWnW_.webp
2025-04-21,2,right,Salt and pepper rubbed buffalo wings,,14.0,85.6,2_right.webp,https://scrandle.com/media/o/FuQEDD1XgAsEoC1.webp
2025-04-21,3,left,Meat and potato pie,"With mash, peas and gravy",6.0,71.7,3_left.webp,https://scrandle.com/media/o/FaS2wCRWQAQfjlT.webp
2025-04-21,3,right,Hot dogs,With a litre of beer,8.6,79.2,3_right.webp,https://scrandle.com/media/o/Fg4yuRgX0AIi8dK.webp
2025-04-21,4,left,"Meatballs, chips, peas and gravy",,4.5,44.8,4_left.webp,https://scrandle.com/media/o/FKMPS0NWQAk42Ur.webp
2025-04-21,4,right,Cheesy garlic pizza bread,,9.0,84.3,4_right.webp,https://scrandle.com/media/o/F64htGfXAAAMCOy.webp
2025-04-21,5,left,Pepperoni pizza,With a 4-pint jug,17.5,82.8,5_left.webp,https://scrandle.com/media/o/FL-4e8bWQAAGmvl.webp
2025-04-21,5,right,Fish burger,,5.2,75.9,5_right.webp,https://scrandle.com/media/o/FnQOmZjX0AA0CBK.webp
2025-04-21,6,left,Beef tongue stew,,4.9,56.5,6_left.webp,https://scrandle.com/media/o/FPAZmlBX0AIw53L.webp
2025-04-21,6,right,Fried chicken on a stick,,1.6,91.5,6_right.webp,https://scrandle.com/media/o/F8qPbXWXIAAArNO.webp
2025-04-21,7,left,Lunch box,,6.0,84.4,7_left.webp,https://scrandle.com/media/o/FLykRI3XwAA3TvU.webp
2025-04-21,7,right,Pepperoni pizza burger,"Double quarter-pounder, mozzarella, marinara, pepperoni",5.5,81.1,7_right.webp,https://scrandle.com/media/o/Fw0eLJ7acA4N3BV.webp
2025-04-21,8,left,Fish burger,,5.2,75.9,8_left.webp,https://scrandle.com/media/o/FnQOmZjX0AA0CBK.webp
2025-04-21,8,right,Chorizo hot dog,,3.4,88.3,8_right.webp,https://scrandle.com/media/o/FqjIJuJXgAIrQ3V.webp
2025-04-21,9,left,Loaded fries,,5.0,86.8,9_left.webp,https://scrandle.com/media/o/FaMzst6XkAIrgIX.webp
2025-04-21,9,right,Unidentified food,We're at the cricket today,11.4,56.9,9_right.webp,https://scrandle.com/media/o/F5HCmdjWMAAvxU8.webp
