date,match_id,side,id,url,price,rating,year,title,subtitle,club,country,image_name,image_url,rating_source,image_position,elo
2025-10-17,0,left,458692434,https://x.com/GBarca_/status/1974558718647005368,,24.52,2025,1226,2,1461,4,0_left.webp,https://scrandle.com/media/o/G2cKsByWIAADecY.webp,scrandle,center,287.6999110343618
2025-10-17,0,right,1916509801774748108,https://x.com/SportScran/status/1916509801774748108,18.0,17.36,2025,388,400,40,17,0_right.webp,https://scrandle.com/media/o/GpjPgW6XYAAz-d4.webp,scrandle,center,157.49742177581365
2025-10-17,1,left,1739657019177509072,https://x.com/FootyScran/status/1739657019177509072,5.75,8.8,2023,5,2,164,3,1_left.webp,https://scrandle.com/media/o/GCSA1gtW4AAO-UO.webp,scrandle,center,163.53590584463555
2025-10-17,1,right,1654180158687924251,https://x.com/FootyScran/status/1654180158687924251,4.0,19.84,2023,36,1880,2029,3,1_right.webp,https://scrandle.com/media/o/FvTUFfyX0AgQDL0.webp,scrandle,center,308.03637403253003
2025-10-17,2,left,1926297324709453880,https://x.com/SportScran/status/1926297324709453880,13.5,6.27,2025,5,2,104,3,2_left.webp,https://scrandle.com/media/o/GruVM7kWYAA_wcN.webp,scrandle,center,140.40703627524005
2025-10-17,2,right,1491515326009331720,https://x.com/FootyScran/status/1491515326009331720,4.0,4.67,2022,671,2,252,3,2_right.webp,https://scrandle.com/media/o/FLLtRd5XsAYH6cw.webp,scrandle,center,168.2635928986383
2025-10-17,3,left,1865031420705431844,https://x.com/SportScran/status/1865031420705431844,4.8,7.19,2024,274,2,25,3,3_left.webp,https://scrandle.com/media/o/GeHsMMEWUAA4I3h.webp,scrandle,center,142.24671673348706
2025-10-17,3,right,1636467083465596951,https://x.com/FootyScran/status/1636467083465596951,5.0,12.25,2023,5,2,524,3,3_right.webp,https://scrandle.com/media/o/FrXmIo6WIAoS42s.webp,scrandle,center,252.30873242638768
2025-10-17,4,left,1457077801891344386,https://x.com/FootyScran/status/1457077801891344386,,13.01,2021,586,2,650,3,4_left.webp,https://scrandle.com/media/o/FDiUiRpWUAcREfD.webp,scrandle,center,214.77285003582847
2025-10-17,4,right,1457714212776681474,https://x.com/FootyScran/status/1457714212776681474,4.0,6.14,2021,16,758,26,3,4_right.webp,https://scrandle.com/media/o/FDrXWWcWEAIkwUV.webp,scrandle,center,238.92603615489125
2025-10-17,5,left,1814562347408633987,https://x.com/mexicanpilgrim/status/1814562347408633987,19.5,23.92,2024,1224,1343,103,3,5_left.webp,https://scrandle.com/media/o/GS6e1SMWsAA7mlI.webp,scrandle,center,279.93925077553257
2025-10-17,5,right,1689100765762109440,https://x.com/FootyScran/status/1689100765762109440,0.0,29.23,2023,908,2,1060,4,5_right.webp,https://scrandle.com/media/o/F3DkMXPW4AAVFeP.webp,scrandle,center,252.38740772260996
2025-10-17,6,left,1916924927606718885,https://x.com/SportScran/status/1916924927606718885,0.45,30.13,2025,94,2,105,39,6_left.webp,https://scrandle.com/media/o/GppJDzbXcAAbnAm.webp,scrandle,center,288.8684554077704
2025-10-17,6,right,1608905598602731525,https://x.com/FootyScran/status/1608905598602731525,4.5,15.79,2022,911,2,62,3,6_right.webp,https://scrandle.com/media/o/FlP7HK9XoAIiRzI.webp,scrandle,center,172.8264358805936
2025-10-17,7,left,1573720723843170305,https://x.com/FootyScran/status/1573720723843170305,4.2,18.15,2022,11,2,802,3,7_left.webp,https://scrandle.com/media/o/Fdb6pP-XEAY86_d.webp,scrandle,center,232.3455827331545
2025-10-17,7,right,1848392210187694417,https://x.com/blackjumpers7/status/1848392210187694417,3.75,16.58,2024,2226,2,1066,8,7_right.webp,https://scrandle.com/media/o/GabO6tOWsAMU34d.webp,scrandle,center,103.275082617438
2025-10-17,8,left,1936826660604526838,https://x.com/SportScran/status/1936826660604526838,5.15,6.81,2025,915,2,1065,23,8_left.webp,https://scrandle.com/media/o/GuD9k-KXMAA3kkJ.webp,scrandle,center,244.64939470179192
2025-10-17,8,right,1842649835591328207,https://x.com/FootyScran/status/1842649835591328207,6.0,4.04,2024,262,2,68,3,8_right.webp,https://scrandle.com/media/o/GZJoQZ4XEAEF7hD.webp,scrandle,center,138.7338920082023
2025-10-17,9,left,1901349844070871321,https://x.com/FootyScran/status/1901349844070871321,0.8,19.19,2025,109,2,40,17,9_left.webp,https://scrandle.com/media/o/GmLZXgbb0AE938b.webp,scrandle,center,129.4990323585235
2025-10-17,9,right,1836760293608710505,https://x.com/SportScran/status/1836760293608710505,8.35,10.98,2024,924,981,658,4,9_right.webp,https://scrandle.com/media/o/GX17wFSWMAApn9T.webp,scrandle,center,227.4830513336826
