date,match_id,side,title,subtitle,price,rating,image_name,image_url
2026-01-29,0,left,Pie in a doughnut,,3.0,39.3,0_left.webp,https://scrandle.com/media/o/FaCRaeiXkAIn2Jp.webp
2026-01-29,0,right,"Pie, mash and liquor",,7.0,44.5,0_right.webp,https://scrandle.com/media/o/GV2qdZWWcAAXZZU.webp
2026-01-29,1,left,Potato tornado,,2.0,87.0,1_left.webp,https://scrandle.com/media/o/Fr0PEOTWYAIdeWG.webp
2026-01-29,1,right,Coxinha,Chicken croquette,1.6,82.0,1_right.webp,https://scrandle.com/media/o/FTyQZUBWQAEjluj.webp
2026-01-29,2,left,Carne asada fries,,14.5,61.23,2_left.webp,https://scrandle.com/media/o/FSbVC_dXMAE879d.webp
2026-01-29,2,right,Hot Dog,,3.0,28.09,2_right.webp,https://scrandle.com/media/o/FDxbol8XoAgChls.webp
2026-01-29,3,left,Lemon tart,,2.5,79.7,3_left.webp,https://scrandle.com/media/o/FOI0xN4XwAArio0.webp
2026-01-29,3,right,Chicken schnitzel,With a pint,5.7,87.7,3_right.webp,https://scrandle.com/media/o/FvNRqBMXoAMfEoa.webp
2026-01-29,4,left,BBQ loaded mac and cheese,,8.6,79.06,4_left.webp,https://scrandle.com/media/o/GNj37HOXkAAWjy8_nDMd28o.webp
2026-01-29,4,right,Breakfast baguette,"2 sausages, 2 bacon, 2 egg, hash brown",6.0,60.12,4_right.webp,https://scrandle.com/media/o/Gj2oVqEWcAAbpES.webp
2026-01-29,5,left,Loaded fries,"Chips, cheese, onion, bacon, chili sauce",5.0,75.46,5_left.webp,https://scrandle.com/media/o/Gh15feWX0AALo6b.webp
2026-01-29,5,right,Chili cheese fries,,6.0,83.24,5_right.webp,https://scrandle.com/media/o/Gq7z2ZuWQAA45Mk.webp
2026-01-29,6,left,Loaded fries,,7.0,77.42,6_left.webp,https://scrandle.com/media/o/FROCPe7XIAMrgNl.webp
2026-01-29,6,right,Cheesesteak,With crisps and a pint,21.0,49.6,6_right.webp,https://scrandle.com/media/o/F2pOtXjWAAA2DnR.webp
2026-01-29,7,left,Pulled pork sandwich,,9.2,10.4,7_left.webp,https://scrandle.com/media/o/Fp7GO22WYAEORa9.webp
2026-01-29,7,right,Chicken schnitzel,With a pint,5.7,87.7,7_right.webp,https://scrandle.com/media/o/FvNRqBMXoAMfEoa.webp
2026-01-29,8,left,Cheesy chips,,,49.4,8_left.webp,https://scrandle.com/media/o/GKLN2WiWkAE44pi.webp
2026-01-29,8,right,Zsiros kenyer,"Toast, paprika powder, garlic, onions, lard, with a beer",2.5,34.17,8_right.webp,https://scrandle.com/media/o/F2J8a8SXUAA5mLF.webp
2026-01-29,9,left,Crab's Nail,Wheat flour dough filled with crab meat and a crab claw,,17.47,9_left.webp,https://scrandle.com/media/o/image_px4vtfQ.webp
2026-01-29,9,right,4 chicken tenders,With chips,10.0,44.46,9_right.webp,https://scrandle.com/media/o/GmyBWI9XgAAS8Uc.webp
