date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-08-31,0,left,Kebab roll,With sauce and chilli flakes,6.0,91.6,0_left.webp,https://scrandle.com/media/o/Fzx4UHIWIAA5mL6.webp
2025-08-31,0,right,Honey butter chicken,With waffle fries and a drink,25.0,55.9,0_right.webp,https://scrandle.com/media/o/F5YA0XwWkAABot5.webp
2025-08-31,1,left,Nachos and dips,,5.0,32.9,1_left.webp,https://scrandle.com/media/o/FQtKSYKWUAs8Ig_.webp
2025-08-31,1,right,Loaded fries,,7.0,82.6,1_right.webp,https://scrandle.com/media/o/FjYOTmlXoAAZAOj.webp
2025-08-31,2,left,Coxinha,Chicken paste in deep fried bread,0.8,77.8,2_left.webp,https://scrandle.com/media/o/FQpzW5gXwAICGrr.webp
2025-08-31,2,right,Pizza and Peroni,,9.0,76.1,2_right.webp,https://scrandle.com/media/o/FaIUNv6WIAc8dQe.webp
2025-08-31,3,left,Currywurst mit pommes,,5.7,89.2,3_left.webp,https://scrandle.com/media/o/Fpu-c6HX0AIzyhP.webp
2025-08-31,3,right,Double cheeseburger,,7.5,74.6,3_right.webp,https://scrandle.com/media/o/FLfovS5XMAQ55dw.webp
2025-08-31,4,left,Chilli cheese chips,,3.0,84.1,4_left.webp,https://scrandle.com/media/o/FlYrHSTXkAIWSPs.webp
2025-08-31,4,right,Sunday dinner,In a yorkshire pudding,8.0,89.0,4_right.webp,https://scrandle.com/media/o/GYFGHo0WIAAC0aU.webp
2025-08-31,5,left,Jerk chicken salad,,7.5,49.3,5_left.webp,https://scrandle.com/media/o/FKReHrRXEAIg-xq.webp
2025-08-31,5,right,Bolo Do Caco,Garlic bread filled with chorizo,2.6,87.1,5_right.webp,https://scrandle.com/media/o/Frk6helXwAItBPO.webp
2025-08-31,6,left,Chicken burger and waffle chips,With a pint,15.0,73.7,6_left.webp,https://scrandle.com/media/o/FLoVZUxX0AYG6g9.webp
2025-08-31,6,right,Smash burger and fries,,10.4,84.6,6_right.webp,https://scrandle.com/media/o/Fv8kVjFWYAMjwYh.webp
2025-08-31,7,left,Beast burger,,6.5,83.4,7_left.webp,https://scrandle.com/media/o/FezpKQ2XgAEjHQF.webp
2025-08-31,7,right,Sushi rolls,,6.8,55.0,7_right.webp,https://scrandle.com/media/o/Fls00CaXEAARIvj.webp
2025-08-31,8,left,Salted herring sandwich,,2.1,22.6,8_left.webp,https://scrandle.com/media/o/FRstEY4XIAELk8r.webp
2025-08-31,8,right,Southern fried chicken,With waffle fries,8.95,87.8,8_right.webp,https://scrandle.com/media/o/F3BQZv_WoAE0tWz.webp
2025-08-31,9,left,Pepperoni pizza,,11.0,81.0,9_left.webp,https://scrandle.com/media/o/F4nVMGJXYAADw_5.webp
2025-08-31,9,right,Two battered sausages,With chips and curry sauce,7.0,80.3,9_right.webp,https://scrandle.com/media/o/Glsyb4FWgAAbHw5.webp
