date,match_id,side,title,subtitle,price,rating,image_name,image_url
2026-02-18,0,left,A red-necked phalarope,"Free, from the air",0.0,37.85,0_left.webp,https://scrandle.com/media/o/G0j4xTjaQAABnOo.webp
2026-02-18,0,right,Vegan fish and chips,,9.5,24.27,0_right.webp,https://scrandle.com/media/o/FvH0o0WXgAEmPZ_.webp
2026-02-18,1,left,Brisket tacos,And more,6.0,82.6,1_left.webp,https://scrandle.com/media/o/FfDcav5XkAIZGg4.webp
2026-02-18,1,right,Bread with onion and paprika,,0.85,29.2,1_right.webp,https://scrandle.com/media/o/G0RdUG-XsAA1Lfc.webp
2026-02-18,2,left,Pork and stuffing baguette,,6.0,74.6,2_left.webp,https://scrandle.com/media/o/FL924AcXoAwJU0C.webp
2026-02-18,2,right,Katsu curry,With cajun fries,8.5,88.9,2_right.webp,https://scrandle.com/media/o/GFfIdUjXAAERjxa.webp
2026-02-18,3,left,Yorkshire pudding wrap,,7.95,78.2,3_left.webp,https://scrandle.com/media/o/GAHmq2AWgAA-dPf.webp
2026-02-18,3,right,Cheeseburger,,10.5,17.7,3_right.webp,https://scrandle.com/media/o/F2TEaLAW8AA34-S.webp
2026-02-18,4,left,"Pie, chips, peas and gravy",,4.0,33.33,4_left.webp,https://scrandle.com/media/o/FYxEIHjXgAE6E3W.webp
2026-02-18,4,right,Hot dog,,,20.99,4_right.webp,https://scrandle.com/media/o/Gdgb3oYWQAAfJf5.webp
2026-02-18,5,left,Gourmet Cheese Burger,,3.45,90.8,5_left.webp,https://scrandle.com/media/o/FRqT6PjXMAAr-EO.webp
2026-02-18,5,right,Ribman pie,"With mash, mushy peas and gravy",9.0,75.1,5_right.webp,https://scrandle.com/media/o/FWa-RpwWAAMSkAo.webp
2026-02-18,6,left,Fish and chips,,9.95,84.0,6_left.webp,https://scrandle.com/media/o/FPbrz5lWYAId_Nz.webp
2026-02-18,6,right,Special steak pie cheeseburger,With a pint,8.5,58.3,6_right.webp,https://scrandle.com/media/o/GkaE7vYXAAAby8O.webp
2026-02-18,7,left,Sausage and Vegeta,,1.5,67.9,7_left.webp,https://scrandle.com/media/o/FKXC0HAWQAIUF5i.webp
2026-02-18,7,right,Thai noodles,With crispy chicken balls,8.0,94.6,7_right.webp,https://scrandle.com/media/o/Fq84P30WcAIhD8s.webp
2026-02-18,8,left,Breakfast wrap,"Two sausage, two bacon, egg, hash brown and cheese",6.0,88.0,8_left.webp,https://scrandle.com/media/o/Fg4Ajc0XoAEU3yT.webp
2026-02-18,8,right,Chicken sandwich,,14.6,65.6,8_right.webp,https://scrandle.com/media/o/Fn1IJCFXoAMuk8L.webp
2026-02-18,9,left,Jerk chicken and cornbread fritters,,7.0,74.8,9_left.webp,https://scrandle.com/media/o/Fje3PHVWIAcMX1W.webp
2026-02-18,9,right,Chicken schnitzel,,4.0,85.5,9_right.webp,https://scrandle.com/media/o/FpUyFJoX0AAzhu6.webp
