date,match_id,side,id,url,price,rating,year,title,subtitle,club,country,image_name,image_url,rating_source,image_position,elo
2025-07-15,0,left,1665706895787671553,https://twitter.com/FootyScran/status/1665706895787671553,9.9,91.5,2023,1622,1843,230,23,0_left.webp,https://scrandle.com/media/o/Fx3Hl5vX0AIPY8g.webp,scrandle,center,363.8290841324387
2025-07-15,0,right,1608485558531280898,https://twitter.com/FootyScran/status/1608485558531280898,86.0,63.3,2022,1627,1846,1984,21,0_right.webp,https://scrandle.com/media/o/FlJ9FgsXgAM5AFJ.webp,scrandle,center,357.5521179277002
2025-07-15,1,left,1631006554915852300,https://twitter.com/FootyScran/status/1631006554915852300,5.0,9.9,2023,48,2,44,3,1_left.webp,https://scrandle.com/media/o/FqJ_0K-WIAE_dHF.webp,scrandle,center,171.9735620363247
2025-07-15,1,right,1565361308022849549,https://twitter.com/FootyScran/status/1565361308022849549,3.5,51.9,2022,65,746,792,3,1_right.webp,https://scrandle.com/media/o/FblHx_dXgAIsC42.webp,scrandle,center,127.88253906870904
2025-07-15,2,left,1679166444058157056,https://twitter.com/FootyScran/status/1679166444058157056,4.5,96.6,2023,337,2,231,64,2_left.webp,https://scrandle.com/media/o/F02Y-mDXsAEbjCB.webp,scrandle,bottom,659.1827699107201
2025-07-15,2,right,1488922798026334212,https://twitter.com/FootyScran/status/1488922798026334212,4.0,19.4,2022,5,2,204,3,2_right.webp,https://scrandle.com/media/o/FKm3ZAkXIAE60Ce.webp,scrandle,center,186.14192191954845
2025-07-15,3,left,1509274570376851464,https://twitter.com/FootyScran/status/1509274570376851464,4.0,88.6,2022,563,2,632,167,3_left.webp,https://scrandle.com/media/o/FPIFOIsXsAEA2L0.webp,scrandle,center,398.9355914637485
2025-07-15,3,right,1577279974952013824,https://twitter.com/FootyScran/status/1577279974952013824,3.5,67.8,2022,5,2,496,60,3_right.webp,https://scrandle.com/media/o/FeOfxl3WIAMdFR2.webp,scrandle,center,270.75290627968064
2025-07-15,4,left,1662449713692418054,https://twitter.com/FootyScran/status/1662449713692418054,8.5,49.9,2023,2176,2,2713,372,4_left.webp,https://scrandle.com/media/o/FxI1MlSWYAEb-dq.webp,scrandle,center,345.1218971010568
2025-07-15,4,right,1835822198642168137,https://x.com/FootyScran/status/1835822198642168137,9.0,86.5,2024,2177,2521,117,4,4_right.webp,https://scrandle.com/media/o/GXomjqHW0AEG1Ez.webp,scrandle,center,601.1213816206512
2025-07-15,5,left,1844413346793271760,https://x.com/FootyScran/status/1844413346793271760,2.57,37.0,2024,579,611,645,373,5_left.webp,https://scrandle.com/media/o/GZisKX_WoA4Z8uH.webp,scrandle,center,236.82134937730976
2025-07-15,5,right,1491097849542868994,https://twitter.com/FootyScran/status/1491097849542868994,6.0,76.9,2022,1123,2,113,3,5_right.webp,https://scrandle.com/media/o/FLFxlrAXwA0dkhB.webp,scrandle,center,309.0441132800427
2025-07-15,6,left,1632390368636329984,https://twitter.com/FootyScran/status/1632390368636329984,10.0,91.7,2023,1183,2,291,3,6_left.webp,https://scrandle.com/media/o/FqdqYp_XoAAqmzR.webp,scrandle,center,699.2732747617961
2025-07-15,6,right,1896228003266658451,https://x.com/FootyScran/status/1896228003266658451,12.0,80.8,2025,900,973,126,3,6_right.webp,https://scrandle.com/media/o/GlDBUUiWQAA5oQX.webp,scrandle,center,441.7465618598753
2025-07-15,7,left,1520878959151493121,https://twitter.com/FootyScran/status/1520878959151493121,2.0,74.9,2022,580,612,364,7,7_left.webp,https://scrandle.com/media/o/FRs_WJlXIAE5ZuZ.webp,scrandle,center,253.04512139915428
2025-07-15,7,right,1538536534151946241,https://twitter.com/FootyScran/status/1538536534151946241,6.0,80.1,2022,567,1853,1995,3,7_right.webp,https://scrandle.com/media/o/FVn60pbXsAALDSY.webp,scrandle,center,379.40114656399214
2025-07-15,8,left,1493309044743974927,https://twitter.com/FootyScran/status/1493309044743974927,9.5,69.6,2022,32,2,227,3,8_left.webp,https://scrandle.com/media/o/FLlMp1CXsAs6MSz.webp,scrandle,center,447.0410541622482
2025-07-15,8,right,1903907098695455218,https://x.com/FootyScran/status/1903907098695455218,5.5,74.1,2025,557,95,1401,18,8_right.webp,https://scrandle.com/media/o/GmwJaV4awAAYTkI.webp,scrandle,center,396.44910150474
2025-07-15,9,left,1572619193182310401,https://twitter.com/FootyScran/status/1572619193182310401,4.5,88.1,2022,1549,207,27,3,9_left.webp,https://scrandle.com/media/o/FdMQzmyXoAEck0i.webp,scrandle,center,473.99530228533416
2025-07-15,9,right,1883134980102185354,https://x.com/FootyScran/status/1883134980102185354,7.5,84.9,2025,2178,2522,96,3,9_right.webp,https://scrandle.com/media/o/GiI9R-zWEAA4NOb.webp,scrandle,center,424.1221941719554
