date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-08-25,0,left,Two pork and cheese pupusas,,11.0,73.3,0_left.webp,https://scrandle.com/media/o/F4vH7bJWUAAosjq.webp
2025-08-25,0,right,Meatball sandwich,,2.9,31.8,0_right.webp,https://scrandle.com/media/o/GkUexpJW4AAxVA5.webp
2025-08-25,1,left,Dirty dawg,,5.75,90.6,1_left.webp,https://scrandle.com/media/o/F9xsVpAXgAEswS-.webp
2025-08-25,1,right,Kiełbasa and bread,With a pint of tyskie,3.6,92.7,1_right.webp,https://scrandle.com/media/o/FSo1Nd3XsAE5Fwb.webp
2025-08-25,2,left,"Haddock, chips, mushy peas","Wnd batter scraps, in pita",6.5,86.1,2_left.webp,https://scrandle.com/media/o/GmvTt3SXsAA_4e6.webp
2025-08-25,2,right,Coxinha,Chicken croquette,1.6,82.0,2_right.webp,https://scrandle.com/media/o/FTyQZUBWQAEjluj.webp
2025-08-25,3,left,Hot dog,,7.0,9.7,3_left.webp,https://scrandle.com/media/o/FzA2tOsWYAMieTQ.webp
2025-08-25,3,right,Chicken and chips with curry sauce,,6.5,82.7,3_right.webp,https://scrandle.com/media/o/FvDkJ2VX0AMvPSy.webp
2025-08-25,4,left,Pork belly,With rice and red cabbage,11.6,73.8,4_left.webp,https://scrandle.com/media/o/Fhub3pqXoAEGiuW.webp
2025-08-25,4,right,Pie and chips,With mushy peas and curry sauce,5.0,62.0,4_right.webp,https://scrandle.com/media/o/FRMIPmjXEAAOrGV.webp
2025-08-25,5,left,Chicken tenders and waffle chips,,7.8,90.9,5_left.webp,https://scrandle.com/media/o/FLY_euIXoAENE5l.webp
2025-08-25,5,right,"Pie, chips and gravy",,5.5,80.9,5_right.webp,https://scrandle.com/media/o/FjT3i9QXwAQpxlO.webp
2025-08-25,6,left,Curry and sausage loaded fries,,5.0,68.9,6_left.webp,https://scrandle.com/media/o/FNBeP3DXEAM277D.webp
2025-08-25,6,right,Hähnchenschnitzel,Fried chicken breast,3.5,91.6,6_right.webp,https://scrandle.com/media/o/FuUKxCzXwAAcP0x.webp
2025-08-25,7,left,Pulled pork sandwich and chips,,12.5,52.3,7_left.webp,https://scrandle.com/media/o/FrXF6MTWwBYVJj-.webp
2025-08-25,7,right,Chicken dog,With pulled pork,6.95,89.9,7_right.webp,https://scrandle.com/media/o/GFBpqoSXkAAA7Qc.webp
2025-08-25,8,left,Wigan kebab,With mushy peas and gravy,6.0,44.5,8_left.webp,https://scrandle.com/media/o/F6O3pWRXoAAof5l.webp
2025-08-25,8,right,Cheesy garlic bread,With pepperoni and marinara sauce,12.8,74.3,8_right.webp,https://scrandle.com/media/o/FxzAO2TWcAAkahG.webp
2025-08-25,9,left,Hot dog,,4.0,24.7,9_left.webp,https://scrandle.com/media/o/Fp1JcyRWYAAWfoa.webp
2025-08-25,9,right,Strawberry waffle,,4.8,81.6,9_right.webp,https://scrandle.com/media/o/FXntBYlWQAQT082.webp
