date,match_id,side,id,url,price,rating,year,title,subtitle,club,country,image_name,image_url,rating_source,image_position,elo
2026-04-28,0,left,1528006111911084035,https://x.com/FootyScran/status/1528006111911084035,3.9,26.96,2022,1244,2,123,8,0_left.webp,https://scrandle.com/media/o/FTSRdPsWUAMHePe.webp,scrandle,center,314.16036513667285
2026-04-28,0,right,1462456472412041219,https://x.com/FootyScran/status/1462456472412041219,5.0,8.38,2021,5,2,180,3,0_right.webp,https://scrandle.com/media/o/FEuwaH_WQAgNlhU.webp,scrandle,center,195.3251539013756
2026-04-28,1,left,1837521612054077787,https://x.com/mtthwcmsky/status/1837521612054077787,4.5,42.18,2024,3480,3926,4313,3,1_left.webp,https://scrandle.com/media/o/GYAwAGRWIAASGWJ.webp,scrandle,center,367.9124993248091
2026-04-28,1,right,1852371380706169001,https://x.com/SportScran/status/1852371380706169001,20.0,73.12,2024,731,1355,254,3,1_right.webp,https://scrandle.com/media/o/GbTx880W4AAO-fC.webp,scrandle,center,585.6848135087962
2026-04-28,2,left,1521232529700835333,https://x.com/FootyScran/status/1521232529700835333,9.0,58.61,2022,3481,2,178,4,2_left.webp,https://scrandle.com/media/o/FRyA68ZXEAINIu1.webp,scrandle,center,526.5748383878163
2026-04-28,2,right,1905705976570970268,https://x.com/MottysMic/status/1905705976570970268,5.5,24.23,2025,1139,2,4314,3,2_right.webp,https://scrandle.com/media/o/GnJte4WbsAARXlv.webp,scrandle,center,273.049413054446
2026-04-28,3,left,1870842561704976589,https://x.com/Stadiums_Daily/status/1870842561704976589,6.5,41.91,2024,3482,3927,518,3,3_left.webp,https://scrandle.com/media/o/GfaRMyeWIAAFnrF.webp,scrandle,center,285.34783881316486
2026-04-28,3,right,1923697522167398448,https://x.com/banjotic/status/1923697522167398448,3.0,25.38,2025,1223,2,637,8,3_right.webp,https://scrandle.com/media/o/GrJYs3UXcAAT_vT.webp,scrandle,center,332.7846096154263
2026-04-28,4,left,1462456472412041219,https://x.com/FootyScran/status/1462456472412041219,5.0,8.38,2021,5,2,180,3,4_left.webp,https://scrandle.com/media/o/FEuwaH_WQAgNlhU.webp,scrandle,center,195.3251539013756
2026-04-28,4,right,100149,,2.0,31.59,2025,3483,2,519,3,4_right.webp,https://scrandle.com/media/o/1000029454.webp,scrandle,bottom,318.2433434139469
2026-04-28,5,left,1470103838187261954,https://x.com/FootyScran/status/1470103838187261954,4.0,70.71,2021,477,2,27,3,5_left.webp,https://scrandle.com/media/o/FGbbpTvX0AU8BWX.webp,scrandle,center,473.7957876674064
2026-04-28,5,right,1505956081146769411,https://x.com/FootyScran/status/1505956081146769411,0.1,41.13,2022,2463,2,1006,59,5_right.webp,https://scrandle.com/media/o/FOY7EBAWQAI5eJP.webp,scrandle,center,294.386977011563
2026-04-28,6,left,100273,,4.2,36.0,2026,3484,3928,148,46,6_left.webp,https://scrandle.com/media/o/9c0f4c7545fbea59bf5ec29595676b1e.webp,scrandle,center,245.5911676483043
2026-04-28,6,right,1572258173523984385,https://x.com/FootyScran/status/1572258173523984385,10.0,60.56,2022,86,984,77,3,6_right.webp,https://scrandle.com/media/o/FdHId-UWAAAVu2l.webp,scrandle,center,448.7492237878062
2026-04-28,7,left,1513076995336323072,https://x.com/FootyScran/status/1513076995336323072,4.5,68.08,2022,2425,2,137,3,7_left.webp,https://scrandle.com/media/o/FP-HgaIX0AQP8PP.webp,scrandle,center,397.9754308057835
2026-04-28,7,right,100369,,105.65,39.8,2026,3485,2,4315,4,7_right.webp,https://scrandle.com/media/o/4ed1617bf1bba7d38b16721c176e72f3.webp,scrandle,bottom,283.7898280545565
2026-04-28,8,left,1779679488772636935,https://x.com/gbeam93/status/1779679488772636935,8.6,54.45,2024,2334,2,178,4,8_left.webp,https://scrandle.com/media/o/GLKxDsPWoAAuOEE.webp,scrandle,center,421.7819601795052
2026-04-28,8,right,1460964508231471104,https://x.com/FootyScran/status/1460964508231471104,2.5,30.91,2021,3486,1345,160,24,8_right.webp,https://scrandle.com/media/o/FEZjeWYX0AIWdd9.webp,scrandle,center,286.33491819216727
2026-04-28,9,left,100175,,5.55,37.23,2025,5,2,2887,4,9_left.webp,https://scrandle.com/media/o/1000006226.webp,scrandle,bottom left,337.27891592957025
2026-04-28,9,right,1618043516676079618,https://x.com/FootyScran/status/1618043516676079618,13.5,47.86,2023,2464,120,2096,4,9_right.webp,https://scrandle.com/media/o/FnRx2SSWQAA4nrC.webp,scrandle,center,443.5085598275221
