date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-06-23,0,left,Steak and ale pie,"With mashed potato, mushy peas and gravy",9.0,79.1,0_left.webp,https://scrandle.com/media/o/Fo3K6XuXwAUuk8U.webp
2025-06-23,0,right,Pepperoni pizza,,5.5,72.1,0_right.webp,https://scrandle.com/media/o/Fv4nydxWwAEcK-p.webp
2025-06-23,1,left,Ultimate Burger with chips,"Two patties, onions, tomato, bacon, cheese, egg, mushroom",5.2,91.0,1_left.webp,https://scrandle.com/media/o/FOiMRWGX0AMnNsI.webp
2025-06-23,1,right,Salt and pepper chicken,And chips,8.0,93.8,1_right.webp,https://scrandle.com/media/o/GW-DmtnXgAAQ5WT.webp
2025-06-23,2,left,Pulled pork and beef brisket roll,,7.0,82.3,2_left.webp,https://scrandle.com/media/o/FLZj6twXIAIgqy8.webp
2025-06-23,2,right,Hot dog,,4.0,18.6,2_right.webp,https://scrandle.com/media/o/F9dppGpXsAAe5oU.webp
2025-06-23,3,left,Spicy chicken flatbread,Includes a pint,9.9,91.5,3_left.webp,https://scrandle.com/media/o/Fx3Hl5vX0AIPY8g.webp
2025-06-23,3,right,Sausage,,5.0,83.4,3_right.webp,https://scrandle.com/media/o/FfmMPyCXkAEmo0d.webp
2025-06-23,4,left,Currywurst,,4.2,89.2,4_left.webp,https://scrandle.com/media/o/GPVDZ4ZWcAEgS9L.webp
2025-06-23,4,right,Shawarma,,10.0,29.0,4_right.webp,https://scrandle.com/media/o/FN1L3UdWUAAhfTZ.webp
2025-06-23,5,left,Pork ramen,In a chicken broth with soy sauce,5.5,72.2,5_left.webp,https://scrandle.com/media/o/Fccf4s6WAAA8s1f.webp
2025-06-23,5,right,Pulled pork sandwich,,3.6,87.7,5_right.webp,https://scrandle.com/media/o/F10SFicXoAUsHMb.webp
2025-06-23,6,left,Pizza,(Papa John's tagged in tweet),6.0,80.8,6_left.webp,https://scrandle.com/media/o/GG4gi94WcAAxlay.webp
2025-06-23,6,right,The Bulpit Beast,,6.5,96.3,6_right.webp,https://scrandle.com/media/o/FuVWANqWcAIax2j.webp
2025-06-23,7,left,Churros with Nutella,,5.0,79.6,7_left.webp,https://scrandle.com/media/o/FqZa82sWcAMW-t-.webp
2025-06-23,7,right,Garlic fries and cheese pizza,,13.5,32.7,7_right.webp,https://scrandle.com/media/o/FLUYMpBX0AIBUIw.webp
2025-06-23,8,left,Sausage roll,,3.0,12.4,8_left.webp,https://scrandle.com/media/o/FXOKAS3WAAEzulc.webp
2025-06-23,8,right,Hot dog,,6.0,87.2,8_right.webp,https://scrandle.com/media/o/FLpAgyVXIAYAFSp.webp
2025-06-23,9,left,Curry in a cup,With a pint,7.65,76.7,9_left.webp,https://scrandle.com/media/o/FmnbTcqXEAI5TzC.webp
2025-06-23,9,right,Soy and honey beef brisket size 7 sandwich,With waffle chips and a scotch egg,8.5,91.4,9_right.webp,https://scrandle.com/media/o/Fonslb4WIAECjYv.webp
