date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-07-27,0,left,Strawberry waffle,,4.8,81.6,0_left.webp,https://scrandle.com/media/o/FXntBYlWQAQT082.webp
2025-07-27,0,right,Hot dog,,4.0,19.4,0_right.webp,https://scrandle.com/media/o/FKm3ZAkXIAE60Ce.webp
2025-07-27,1,left,Pizza donut,,2.6,60.5,1_left.webp,https://scrandle.com/media/o/FuuLgfFWIAEuqlz.webp
2025-07-27,1,right,Spicy sausage,,3.0,83.3,1_right.webp,https://scrandle.com/media/o/Fxsys16XsAALh2_.webp
2025-07-27,2,left,Seekh kebab,,8.0,16.7,2_left.webp,https://scrandle.com/media/o/Fqsw9SZWcAAa1xF.webp
2025-07-27,2,right,Chicken coxinha,,1.3,83.7,2_right.webp,https://scrandle.com/media/o/GTHmL-GXcAEkx7Z.webp
2025-07-27,3,left,Lychee and blueberry ice lolly,,3.5,55.7,3_left.webp,https://scrandle.com/media/o/FilZYoVWAAQ8lW5.webp
2025-07-27,3,right,Fish burger,,5.2,75.9,3_right.webp,https://scrandle.com/media/o/FnQOmZjX0AA0CBK.webp
2025-07-27,4,left,Hot dog in a waffle,,2.6,25.8,4_left.webp,https://scrandle.com/media/o/FQo--ITX0AU1EKZ.webp
2025-07-27,4,right,Currywurst mit pommes,With a pint,10.0,81.8,4_right.webp,https://scrandle.com/media/o/FnafiyLWQBYY3fY.webp
2025-07-27,5,left,Spicy Pep pizza,"Pepperoni, hot honey and chilli flakes",13.0,93.8,5_left.webp,https://scrandle.com/media/o/Gh_tpKSX0AAargC.webp
2025-07-27,5,right,Bolo Do Caco,Garlic bread filled with chorizo,2.6,87.1,5_right.webp,https://scrandle.com/media/o/Frk6helXwAItBPO.webp
2025-07-27,6,left,Chicken tenders and chips,With garlic sauce,7.8,77.1,6_left.webp,https://scrandle.com/media/o/FexuzPuWIAAKeDm.webp
2025-07-27,6,right,Pulled pork sandwich,,9.2,10.4,6_right.webp,https://scrandle.com/media/o/Fp7GO22WYAEORa9.webp
2025-07-27,7,left,Chicken shawarma,,6.9,66.8,7_left.webp,https://scrandle.com/media/o/FiqqNI6XwAM2QCE.webp
2025-07-27,7,right,Curry and sausage loaded fries,,5.0,68.9,7_right.webp,https://scrandle.com/media/o/FNBeP3DXEAM277D.webp
2025-07-27,8,left,BBQ pulled pork loaded fries,,5.5,92.4,8_left.webp,https://scrandle.com/media/o/GQSsltZXQAESwpS.webp
2025-07-27,8,right,Chicken and chips,With a ketchup/mayo mixed sauce,3.3,93.0,8_right.webp,https://scrandle.com/media/o/FL-k7j3WQAAv69H.webp
2025-07-27,9,left,Flat breads,Mixed tandoori chicken and spiced lamb,8.5,92.6,9_left.webp,https://scrandle.com/media/o/FSKKfSGWUAErYJM.webp
2025-07-27,9,right,"Pie, mash and gravy",,5.0,66.6,9_right.webp,https://scrandle.com/media/o/FMDkXhXXsAEfUWi.webp
