date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-09-03,0,left,Lechona,Roast pork and crackling,2.5,85.5,0_left.webp,https://scrandle.com/media/o/Fvo6drCWIAMFaaM.webp
2025-09-03,0,right,Spicy chicken bucket,,3.0,95.3,0_right.webp,https://scrandle.com/media/o/FZt9OX2XgAAwlQC.webp
2025-09-03,1,left,Fan village breakfast,Included in the per-night cost,200.0,52.1,1_left.webp,https://scrandle.com/media/o/FiEpqs3XoAUMoKi.webp
2025-09-03,1,right,Pork katsu with rice,,3.8,94.4,1_right.webp,https://scrandle.com/media/o/F28NW2MWQAAZCvu.webp
2025-09-03,2,left,Chorizo bap with fries,,6.0,90.7,2_left.webp,https://scrandle.com/media/o/FeQqQtgXgAY_BlR.webp
2025-09-03,2,right,Cachorro do Rosário,3 hot dogs in one bun,3.0,80.0,2_right.webp,https://scrandle.com/media/o/FUmQitVWAAIBv2x.webp
2025-09-03,3,left,Chicken and chips with curry sauce,,6.5,82.7,3_left.webp,https://scrandle.com/media/o/FvDkJ2VX0AMvPSy.webp
2025-09-03,3,right,Salt and chilli chicken pie,,4.5,84.6,3_right.webp,https://scrandle.com/media/o/F7_-seCWgAARg56.webp
2025-09-03,4,left,Chicken and chips,,7.0,69.1,4_left.webp,https://scrandle.com/media/o/FKHF-TLWQAEKceX.webp
2025-09-03,4,right,Pulled pork and beef sandwiches with gravy,"Three sandwiches, with pints of Stella",13.5,92.4,4_right.webp,https://scrandle.com/media/o/F43lRCcWMAA-QZf.webp
2025-09-03,5,left,Yangnyeom chicken,"With rice, kimchi and a triple whiskey highball",7.5,92.4,5_left.webp,https://scrandle.com/media/o/FzionhbXsAAG08i.webp
2025-09-03,5,right,Sausage,,2.0,47.1,5_right.webp,https://scrandle.com/media/o/GiPyhvJXUAA9SKr.webp
2025-09-03,6,left,Sausage stromboli,,10.0,89.8,6_left.webp,https://scrandle.com/media/o/FbbJZ4mWYAA68i9.webp
2025-09-03,6,right,Pulled pork loaded chips,,4.75,85.8,6_right.webp,https://scrandle.com/media/o/FhIGfQRWAAEHwhI.webp
2025-09-03,7,left,Breakfast wrap,"Two sausages, bacon, egg, hash brown, cheese",3.5,88.7,7_left.webp,https://scrandle.com/media/o/F6DyW5qW8AAWSEp.webp
2025-09-03,7,right,Zapiekanka,Bread with cheese and mushroom,3.0,78.4,7_right.webp,https://scrandle.com/media/o/Ft_zJ95WcAUF2jo.webp
2025-09-03,8,left,Double cheeseburger,,8.0,93.2,8_left.webp,https://scrandle.com/media/o/FPfF-1lWUA4iGS4.webp
2025-09-03,8,right,Crab meat sandwich and fries,,21.0,62.9,8_right.webp,https://scrandle.com/media/o/FPcVcj8XoAEF5qI.webp
2025-09-03,9,left,Doner burger,,3.3,87.8,9_left.webp,https://scrandle.com/media/o/FR1PlCLXEAEMirq.webp
2025-09-03,9,right,Hot dog,,5.6,23.2,9_right.webp,https://scrandle.com/media/o/Fjj5lyqX0AMbzcd.webp
