date,match_id,side,title,subtitle,price,rating,image_name,image_url
2026-04-26,0,left,Cheeseburger,With a Madri,11.95,21.47,0_left.webp,https://scrandle.com/media/o/GaQeSy5XkAA9f1R.webp
2026-04-26,0,right,"Chicken curry, rice, samosa, chips, yoghurt, mint",Bought from food van during Blackburn boycott,15.0,39.92,0_right.webp,https://scrandle.com/media/o/0878b9ee18a4d3e7e6defd54ec316396.webp
2026-04-26,1,left,Bratwurst,,3.0,38.46,1_left.webp,https://scrandle.com/media/o/image06.webp
2026-04-26,1,right,Lumpia,Price for 2,0.45,51.32,1_right.webp,https://scrandle.com/media/o/GwSQZrTWoAAz__F.webp
2026-04-26,2,left,Chili cheese tots,With a screw,3.4,37.2,2_left.webp,https://scrandle.com/media/o/G1KujBQXUAEZE0d.webp
2026-04-26,2,right,Chicken tenders and fries,With soda,19.3,30.13,2_right.webp,https://scrandle.com/media/o/GvsrlSkXcAAdQkO.webp
2026-04-26,3,left,"Pie, chips, peas and gravy",,,39.56,3_left.webp,https://scrandle.com/media/o/FDh-HRJWUAUpbMK.webp
2026-04-26,3,right,Slice of Victoria sponge,,,26.03,3_right.webp,https://scrandle.com/media/o/GneUGm8WcAIcsiG.webp
2026-04-26,4,left,Butter pie and chips,With peas and gravy,6.0,40.17,4_left.webp,https://scrandle.com/media/o/GTUBmFIWwAA_LyX.webp
2026-04-26,4,right,Chicken tenders and waffle fries,With BBQ sauce,20.15,48.67,4_right.webp,https://scrandle.com/media/o/IMG_5924.webp
2026-04-26,5,left,Bucket of pickle chips,,3.7,34.68,5_left.webp,https://scrandle.com/media/o/05f7bf655079a60f795d563d74bce1d2.webp
2026-04-26,5,right,Cheese and ham panini,,4.0,39.72,5_right.webp,https://scrandle.com/media/o/FNGhKQbWUAAxF6n.webp
2026-04-26,6,left,"Steak pie, chips, peas gravy",With mint sauce,9.0,41.41,6_left.webp,https://scrandle.com/media/o/GUsLq2XXcAEv83g.webp
2026-04-26,6,right,Pint of Coors,,5.8,27.31,6_right.webp,https://scrandle.com/media/o/6f488ecd890454f1991f9131e9059697.webp
2026-04-26,7,left,The festive deal,"Chips, stuffing, pigs in blankets and gravy",5.0,48.58,7_left.webp,https://scrandle.com/media/o/GdJwEadWEAAYbdi.webp
2026-04-26,7,right,Sausage bap,With brown sauce,4.0,30.36,7_right.webp,https://scrandle.com/media/o/GlmYyHyW0AAewar.webp
2026-04-26,8,left,pie,,3.3,24.07,8_left.webp,https://scrandle.com/media/o/GetNNNgXUAAxqfT.webp
2026-04-26,8,right,Ice cream sandwich,,0.45,10.53,8_right.webp,https://scrandle.com/media/o/200ae385aae176c7aa453249f0b86f8d.webp
2026-04-26,9,left,Chicken tenders,With chips and buffalo sauce,14.0,36.75,9_left.webp,https://scrandle.com/media/o/Gmu9FT4XIAAQVeO.webp
2026-04-26,9,right,Slider dog,"Hot dog, mac n cheese, crispy onions, froot loops",8.35,18.35,9_right.webp,https://scrandle.com/media/o/GX17wFSWMAApn9T.webp
