date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-07-31,0,left,Chinese chicken wraps,,3.0,77.6,0_left.webp,https://scrandle.com/media/o/FNLCinAX0AI35rw.webp
2025-07-31,0,right,Sausage and bread,,3.3,58.2,0_right.webp,https://scrandle.com/media/o/F_YU9TjXwAAVVXk.webp
2025-07-31,1,left,Zsiros kenyér,,0.8,33.8,1_left.webp,https://scrandle.com/media/o/F7WSUNcXAAA02lt.webp
2025-07-31,1,right,Double fried chicken burger with cheese,,7.5,87.1,1_right.webp,https://scrandle.com/media/o/F5BAF3kXoAAlCl4.webp
2025-07-31,2,left,Pulled pork and beef brisket roll,,7.0,82.3,2_left.webp,https://scrandle.com/media/o/FLZj6twXIAIgqy8.webp
2025-07-31,2,right,Double bacon cheeseburger,With an egg,5.0,92.9,2_right.webp,https://scrandle.com/media/o/F_2vmxPXAAAYtgK.webp
2025-07-31,3,left,Hot dog,,3.5,14.1,3_left.webp,https://scrandle.com/media/o/FRnLtjeX0AAbsFp.webp
2025-07-31,3,right,Taqueria soft tacos,,6.8,80.3,3_right.webp,https://scrandle.com/media/o/F-8KYQ0WgAAlqN0.webp
2025-07-31,4,left,Dairy milk doughnut,,2.95,84.4,4_left.webp,https://scrandle.com/media/o/F5wbTu-XkAAVqV3.webp
2025-07-31,4,right,Loaded fries,,5.0,91.8,4_right.webp,https://scrandle.com/media/o/FRX292jXwAcotGp.webp
2025-07-31,5,left,Chicken curry and chips,,7.5,83.5,5_left.webp,https://scrandle.com/media/o/FeoEaLaXkAEax5_.webp
2025-07-31,5,right,Mini pizza,,2.3,65.5,5_right.webp,https://scrandle.com/media/o/FlLe_fwXwAUCThq.webp
2025-07-31,6,left,Victoria sponge,,1.0,77.2,6_left.webp,https://scrandle.com/media/o/FPrFDZZX0Ac896Y.webp
2025-07-31,6,right,Hot dog,,4.0,15.8,6_right.webp,https://scrandle.com/media/o/FfNEVh8XoAIKnWU.webp
2025-07-31,7,left,Steak pie with gravy,,3.0,86.6,7_left.webp,https://scrandle.com/media/o/Fam6QkHXgAE6ALi.webp
2025-07-31,7,right,Fish and chips,With a pint,11.6,83.9,7_right.webp,https://scrandle.com/media/o/FMCF0kjXMAUyiQ1.webp
2025-07-31,8,left,Chicken tandoori pie,,2.5,52.1,8_left.webp,https://scrandle.com/media/o/FKWm0WrXwAUo-vk.webp
2025-07-31,8,right,Pepperoni pizza twist,,3.0,89.2,8_right.webp,https://scrandle.com/media/o/FZzcwkDWYAYre3Y.webp
2025-07-31,9,left,Steak and chips,In a red wine gravy,10.0,81.9,9_left.webp,https://scrandle.com/media/o/Fgy-gtnXgAAOoDM.webp
2025-07-31,9,right,Pork sandwich,,4.0,89.8,9_right.webp,https://scrandle.com/media/o/GFFz_0fXQAAyL1Q.webp
