date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-05-16,0,left,Chicken burger,,4.5,7.5,0_left.webp,https://scrandle.com/media/o/FNgUMx-XIAsZnVv.webp
2025-05-16,0,right,Sicilian pizza slice,,10.2,5.2,0_right.webp,https://scrandle.com/media/o/F29FfzsXsAAHXw1.webp
2025-05-16,1,left,Sausage roll,,3.5,14.8,1_left.webp,https://scrandle.com/media/o/FL0mGusX0AY7YHc.webp
2025-05-16,1,right,Sausage roll,,4.0,6.6,1_right.webp,https://scrandle.com/media/o/Flfc720WQAMvvwu.webp
2025-05-16,2,left,Kiwi and sausage pizza,,6.0,34.8,2_left.webp,https://scrandle.com/media/o/Fq3pMt9XgAAeBuo.webp
2025-05-16,2,right,Pizza slice,,2.0,12.6,2_right.webp,https://scrandle.com/media/o/FTYKWU2WAAIePIB.webp
2025-05-16,3,left,Sonoran hot dog,,6.8,26.3,3_left.webp,https://scrandle.com/media/o/FNR8saiXwAEfOhA.webp
2025-05-16,3,right,10 snails in white wine vinegar,With celery,4.3,24.2,3_right.webp,https://scrandle.com/media/o/F7IX0BtWwAAW16a.webp
2025-05-16,4,left,Cheeseburger,,6.0,22.5,4_left.webp,https://scrandle.com/media/o/Fh3nmn3X0AI-jvh.webp
2025-05-16,4,right,Hot dog,,4.0,24.7,4_right.webp,https://scrandle.com/media/o/Fp1JcyRWYAAWfoa.webp
2025-05-16,5,left,Bacon sandwich,,11.5,15.0,5_left.webp,https://scrandle.com/media/o/GCCHNpdWYAAtivg.webp
2025-05-16,5,right,Nacho sharer,,20.0,34.8,5_right.webp,https://scrandle.com/media/o/FzEH4wrX0AAZB-h.webp
2025-05-16,6,left,Chicken Balti pie,,4.0,15.1,6_left.webp,https://scrandle.com/media/o/FZe474kWYAIW7Qq.webp
2025-05-16,6,right,Bag of fried insects,,0.45,31.3,6_right.webp,https://scrandle.com/media/o/FoWI0RGXsAM6ex9.webp
2025-05-16,7,left,Matjes herring sandwich,,4.3,24.6,7_left.webp,https://scrandle.com/media/o/F6y79B-WkAAsZTC.webp
2025-05-16,7,right,Pizza slice,,9.5,27.3,7_right.webp,https://scrandle.com/media/o/FyTkxqwXsAEVaBR.webp
2025-05-16,8,left,Cheeseburger and cheesy chips,With water,18.0,32.1,8_left.webp,https://scrandle.com/media/o/FLtPmfgXIAEnWVz.webp
2025-05-16,8,right,Wigan kebab,"Pie, peas and gravy in a roll",4.0,34.1,8_right.webp,https://scrandle.com/media/o/FNqiLOjXwAoJyI6.webp
2025-05-16,9,left,Popcorn chicken and chips,,10.5,36.3,9_left.webp,https://scrandle.com/media/o/Fu3u4_wWYAEG2G7.webp
2025-05-16,9,right,Greek salad,,9.0,6.9,9_right.webp,https://scrandle.com/media/o/FhsKa54WIAEreAp.webp
