date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-12-07,0,left,Beef brisket roll,,,87.98,0_left.webp,https://scrandle.com/media/o/FUfMOedWQAAmoX1.webp
2025-12-07,0,right,Bacon wrapped hot dog,,10.5,72.49,0_right.webp,https://scrandle.com/media/o/FS1gfgvXsAEIUi_.webp
2025-12-07,1,left,Bombay sandwich,Chicken Kadai pie and a vegetable samosa in a bun,5.0,62.2,1_left.webp,https://scrandle.com/media/o/FOETKsfXMAICvWi.webp
2025-12-07,1,right,BBQ hot dog,,7.0,82.3,1_right.webp,https://scrandle.com/media/o/FoyDYUdXgAAjkHv.webp
2025-12-07,2,left,Poutine,,8.95,34.19,2_left.webp,https://scrandle.com/media/o/GI_Xqd-W8AAY2IZ.webp
2025-12-07,2,right,Butter Chicken loaded fries,,,64.82,2_right.webp,https://scrandle.com/media/o/Galdk0nXsAA1q0R.webp
2025-12-07,3,left,Chicken and chips,With purple slaw and garlic mayo,10.0,89.4,3_left.webp,https://scrandle.com/media/o/GWpYLZ6WIAAS6LT.webp
2025-12-07,3,right,Fish and chips,,9.5,69.6,3_right.webp,https://scrandle.com/media/o/FLlMp1CXsAs6MSz.webp
2025-12-07,4,left,Skyline nachos,,,12.44,4_left.webp,https://scrandle.com/media/o/GLAAuKEWkAAM6Eo.webp
2025-12-07,4,right,Loaded mac n cheese,With a can of IPA,22.5,46.27,4_right.webp,https://scrandle.com/media/o/FepuXfBWQAQsEcU.webp
2025-12-07,5,left,Chili cheese tots,With a screw,3.4,36.91,5_left.webp,https://scrandle.com/media/o/G1KujBQXUAEZE0d.webp
2025-12-07,5,right,Grilled salmon,With fries and salad,10.8,52.68,5_right.webp,https://scrandle.com/media/o/FQNltoJX0AAGHOl.webp
2025-12-07,6,left,Pizza,,20.0,21.25,6_left.webp,https://scrandle.com/media/o/GvQ9WarWEAEscrL.webp
2025-12-07,6,right,Pot noodle,Chicken and mushroom,2.5,53.22,6_right.webp,https://scrandle.com/media/o/FJKbL1rXwAApv2I.webp
2025-12-07,7,left,Kebab pie,,3.5,52.44,7_left.webp,https://scrandle.com/media/o/Gf5c8vaXkAApXCg.webp
2025-12-07,7,right,"Deep South"" burger",,7.0,64.75,7_right.webp,https://scrandle.com/media/o/FNbzRJ5XEAImG3E.webp
2025-12-07,8,left,Cheesy chips and a sausage,,5.0,30.98,8_left.webp,https://scrandle.com/media/o/FJUcItSX0AMYHbn.webp
2025-12-07,8,right,Sausage on a stick,,2.5,54.55,8_right.webp,https://scrandle.com/media/o/Go6-AqJWgAAaPHn.webp
2025-12-07,9,left,Curry and rice,With a can,5.0,75.6,9_left.webp,https://scrandle.com/media/o/GnxqlITXsAAddXe.webp
2025-12-07,9,right,"Pepperoni pizza, calzone and garlic knots",All in one,,66.2,9_right.webp,https://scrandle.com/media/o/GyviHXoagAAaun5.webp
