date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-07-21,0,left,Chicken and halloumi souvlaki,,8.0,95.6,0_left.webp,https://scrandle.com/media/o/FulUARlWcAEgGDk.webp
2025-07-21,0,right,Pork in a bun,,3.8,84.0,0_right.webp,https://scrandle.com/media/o/F3vByN5W0AAWkpV.webp
2025-07-21,1,left,Makkarapärinät,"Chopped sausages, curly fries and condiments",8.5,82.6,1_left.webp,https://scrandle.com/media/o/FThaOxxWAAEQK7v.webp
2025-07-21,1,right,Fish and chips,,9.95,84.0,1_right.webp,https://scrandle.com/media/o/FPbrz5lWYAId_Nz.webp
2025-07-21,2,left,3 birra tacos with sauce,From a tailgate,16.0,72.3,2_left.webp,https://scrandle.com/media/o/Fx5RjNnX0AMpsh8.webp
2025-07-21,2,right,"Sausage, chips and gravy",,5.0,84.6,2_right.webp,https://scrandle.com/media/o/FlLEn8SWAAIhU_R.webp
2025-07-21,3,left,Pit Master Box,"Pork, sausage, turkey, sides",15.5,73.5,3_left.webp,https://scrandle.com/media/o/GP01cxoWEAAIPDZ.webp
2025-07-21,3,right,Steak and ale pie,"With mash, peas and gravy",6.0,85.7,3_right.webp,https://scrandle.com/media/o/FdQ88NdXoAASWdl.webp
2025-07-21,4,left,Buffalo fried chicken burger,With Korean wings,12.0,94.5,4_left.webp,https://scrandle.com/media/o/FS-a_H4WIAEYVkX.webp
2025-07-21,4,right,Curry goat and chips,,7.5,84.6,4_right.webp,https://scrandle.com/media/o/FklbtQRXoAY4XMT.webp
2025-07-21,5,left,Double cheeseburger,,5.0,86.6,5_left.webp,https://scrandle.com/media/o/FK7ZniBXMAI5YbQ.webp
2025-07-21,5,right,Pork and stuffing bap,With roast potatoes,5.0,88.1,5_right.webp,https://scrandle.com/media/o/Fcj3xnpXwAINdRh.webp
2025-07-21,6,left,"Pie, mash and liquor",,4.5,40.7,6_left.webp,https://scrandle.com/media/o/FNldmM3WYAA99qE.webp
2025-07-21,6,right,Smash cheeseburger with bacon,,3.8,91.1,6_right.webp,https://scrandle.com/media/o/Fih2pLkXEAEtI2r.webp
2025-07-21,7,left,Bacon roll,,4.6,9.9,7_left.webp,https://scrandle.com/media/o/Fe4cxaYXkAEEPKD.webp
2025-07-21,7,right,Rocks burger,With chips and masala sauce,3.0,76.3,7_right.webp,https://scrandle.com/media/o/FQOYBFrWYAYusXv.webp
2025-07-21,8,left,Steak and sausages,Price for one,3.3,91.4,8_left.webp,https://scrandle.com/media/o/GmQoRIIasAAGQyK.webp
2025-07-21,8,right,Kiwi and sausage pizza,,6.0,34.8,8_right.webp,https://scrandle.com/media/o/Fq3pMt9XgAAeBuo.webp
2025-07-21,9,left,Chicken tikka and rice naan,,6.5,91.7,9_left.webp,https://scrandle.com/media/o/FrBdNKZWIAEA-Xw.webp
2025-07-21,9,right,Sushi rolls,,6.8,55.0,9_right.webp,https://scrandle.com/media/o/Fls00CaXEAARIvj.webp
