date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-12-13,0,left,Chicken wings,,5.65,55.02,0_left.webp,https://scrandle.com/media/o/Gs2cN7fXQAAP3Fp.webp
2025-12-13,0,right,Hawk Burger,,10.0,74.95,0_right.webp,https://scrandle.com/media/o/GRzklAbWgAAVCCx.webp
2025-12-13,1,left,Pulled pork and beef brisket roll,,7.0,82.3,1_left.webp,https://scrandle.com/media/o/FLZj6twXIAIgqy8.webp
2025-12-13,1,right,"Chicken, chips and curry sauce",,6.0,76.9,1_right.webp,https://scrandle.com/media/o/FLFxlrAXwA0dkhB.webp
2025-12-13,2,left,Yangnyeom chicken,"With rice, kimchi and a triple whiskey highball",7.5,92.4,2_left.webp,https://scrandle.com/media/o/FzionhbXsAAG08i.webp
2025-12-13,2,right,Kibbeling,Fried cod bites with garlic sauce,4.0,78.9,2_right.webp,https://scrandle.com/media/o/FNWOkCGXEAcUCME.webp
2025-12-13,3,left,"Greek style"" kebab and chips",,10.5,86.62,3_left.webp,https://scrandle.com/media/o/GzDuCmqXYAApuUc.webp
2025-12-13,3,right,Oysters,Free for fans and players,0.0,25.17,3_right.webp,https://scrandle.com/media/o/FUqXwEmXsAEoLdE.webp
2025-12-13,4,left,Chicken goujons,,6.0,19.48,4_left.webp,https://scrandle.com/media/o/FXzw65_UUAE7kqD.webp
2025-12-13,4,right,Gięta stadionowa,"Sausage in a bun with onion, ketchup, mustard",4.5,44.97,4_right.webp,https://scrandle.com/media/o/8f9109de0937.webp
2025-12-13,5,left,Curry chips,,5.2,19.2,5_left.webp,https://scrandle.com/media/o/FPCV6EoXIAso0N3.webp
2025-12-13,5,right,Beef brisket roll,,,87.8,5_right.webp,https://scrandle.com/media/o/FUfMOedWQAAmoX1.webp
2025-12-13,6,left,"Pie, chips, peas and gravy",,8.5,55.19,6_left.webp,https://scrandle.com/media/o/Gb8hw-uWgAA8X0Z.webp
2025-12-13,6,right,Steak sandwich,,3.9,77.01,6_right.webp,https://scrandle.com/media/o/Gn3YWrvX0AAkdKa.webp
2025-12-13,7,left,Korean BBQ chicken,With fries,5.0,89.99,7_left.webp,https://scrandle.com/media/o/FwQw4PuWAAE85F2.webp
2025-12-13,7,right,Roast dinner,Included in hospitality ticket,0.0,80.14,7_right.webp,https://scrandle.com/media/o/GZJoEacWIAASQki.webp
2025-12-13,8,left,Double Scotch beef burger,"2 bacon slices, cheese, halloumi fries and onion rings with chips",10.0,86.5,8_left.webp,https://scrandle.com/media/o/GaAv2IaWMAA-XF5.webp
2025-12-13,8,right,Cheeseburger,,5.3,13.0,8_right.webp,https://scrandle.com/media/o/F6yQNulW4AATPJb.webp
2025-12-13,9,left,Sausage casserole buffet,With UNLIMITED beer,28.0,51.38,9_left.webp,https://scrandle.com/media/o/Fu-O8PwX0AIFPm_.webp
2025-12-13,9,right,Chicken tinga burrito,,6.0,68.03,9_right.webp,https://scrandle.com/media/o/GZsWO3UWgAYonXV.webp
