date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-08-13,0,left,Sri Lankan food platter,Free for fans,0.0,93.7,0_left.webp,https://scrandle.com/media/o/FR2_o7PXwAIkq09.webp
2025-08-13,0,right,Pepperoni pizza,,8.0,73.0,0_right.webp,https://scrandle.com/media/o/GGh90zhW4AQBVLR.webp
2025-08-13,1,left,Doner meat and chips,,6.9,85.2,1_left.webp,https://scrandle.com/media/o/Fs-RYFkWYAAOY-n.webp
2025-08-13,1,right,Chicken wings,,4.0,83.5,1_right.webp,https://scrandle.com/media/o/FMOiXLVXMAEM8Nj.webp
2025-08-13,2,left,Cheesy chips,,4.0,48.2,2_left.webp,https://scrandle.com/media/o/FkhL8shWIAAmLQv.webp
2025-08-13,2,right,Pitta bread and meatballs,,6.5,93.0,2_right.webp,https://scrandle.com/media/o/F4KO6lbWYAAQ8eH.webp
2025-08-13,3,left,"Chicken, pulled pork and chips",,7.5,90.3,3_left.webp,https://scrandle.com/media/o/F31f8wlX0AEwAOZ.webp
2025-08-13,3,right,Waffle with Nutella,,2.5,57.0,3_right.webp,https://scrandle.com/media/o/FNfhmL3WYAUGiA3.webp
2025-08-13,4,left,Le sandwich lyonnais,"Sausage, onions and Saint Marcellin sauce",5.8,73.4,4_left.webp,https://scrandle.com/media/o/FOH_2ooXEAAa-1G.webp
2025-08-13,4,right,Chinese box,,10.0,83.5,4_right.webp,https://scrandle.com/media/o/FK2GzM7XEAcn6dI.webp
2025-08-13,5,left,Chicken and halloumi souvlaki,,8.0,86.4,5_left.webp,https://scrandle.com/media/o/Fn5ZM7JWAAAsyMj.webp
2025-08-13,5,right,Pulled beef and gravy topped chips,,6.0,89.5,5_right.webp,https://scrandle.com/media/o/F2suve6WgAAw_7z.webp
2025-08-13,6,left,Pizza and a pint of Peroni,,8.8,82.7,6_left.webp,https://scrandle.com/media/o/FthheP7WYAUabUs.webp
2025-08-13,6,right,Hot dog,,5.0,19.0,6_right.webp,https://scrandle.com/media/o/Fie8lcoWAAImiw5.webp
2025-08-13,7,left,Butter chicken tacos,,11.0,72.4,7_left.webp,https://scrandle.com/media/o/GJZGpi7WQAEwWRN.webp
2025-08-13,7,right,Sausage,,3.5,80.8,7_right.webp,https://scrandle.com/media/o/FhHjpkiX0AI-_99.webp
2025-08-13,8,left,Sausage and bread,,3.3,58.2,8_left.webp,https://scrandle.com/media/o/F_YU9TjXwAAVVXk.webp
2025-08-13,8,right,The Wyrley Wynder,Cumberland sausage link in a bagel with cheese,3.5,90.1,8_right.webp,https://scrandle.com/media/o/FQzp_v1XwAIdosT.webp
2025-08-13,9,left,Grilled cheese,,1.2,64.1,9_left.webp,https://scrandle.com/media/o/FnMBaDgWYBMkei_.webp
2025-08-13,9,right,Chicharrones,fried pork,4.8,77.6,9_right.webp,https://scrandle.com/media/o/GKvQXZdWAAAxxyp.webp
