date,match_id,side,id,url,price,rating,year,title,subtitle,club,country,image_name,image_url,rating_source,image_position,elo
2026-01-14,0,left,1486418655810306052,https://x.com/FootyScran/status/1486418655810306052,7.5,66.1,2022,3231,12,1013,3,0_left.webp,https://scrandle.com/media/o/FKDR4z1XwAkpjGr.webp,scrandle,center,526.2305171821008
2026-01-14,0,right,1834916138456612973,https://x.com/willbarrington/status/1834916138456612973,4.5,8.94,2024,5,2,333,3,0_right.webp,https://scrandle.com/media/o/GXbueCXXEAA7-eb.webp,scrandle,center,128.75663299170054
2026-01-14,1,left,1511027890909061125,https://x.com/FootyScran/status/1511027890909061125,23.5,17.78,2022,3232,2,191,28,1_left.webp,https://scrandle.com/media/o/FPg_20kXoAIKgwp.webp,scrandle,center,328.7668382251353
2026-01-14,1,right,1774518506622431507,https://x.com/FootyScran/status/1774518506622431507,10.0,51.46,2024,259,1280,72,3,1_right.webp,https://scrandle.com/media/o/GKBbLLzXMAA25ae.webp,scrandle,center,386.1153209267199
2026-01-14,2,left,1503408869258801153,https://twitter.com/FootyScran/status/1503408869258801153,3.2,81.9,2022,1621,2,2703,6,2_left.webp,https://scrandle.com/media/o/FN0uZKsWQAEcWac.webp,scrandle,center,286.4210437033118
2026-01-14,2,right,1696865430629982607,https://twitter.com/FootyScran/status/1696865430629982607,1.6,92.0,2023,857,95,324,7,2_right.webp,https://scrandle.com/media/o/F4x6HRjWUAA7oSw.webp,scrandle,center,544.2391431618033
2026-01-14,3,left,1510654007055982596,https://twitter.com/FootyScran/status/1510654007055982596,9.95,84.0,2022,32,2,33,3,3_left.webp,https://scrandle.com/media/o/FPbrz5lWYAId_Nz.webp,scrandle,center,506.36095922233807
2026-01-14,3,right,1544014363346014214,https://twitter.com/FootyScran/status/1544014363346014214,9.0,14.5,2022,471,2,643,3,3_right.webp,https://scrandle.com/media/o/FW1w3BIXwAEjUkA.webp,scrandle,center,180.69369581881284
2026-01-14,4,left,1865452541988778144,https://x.com/shirlseats/status/1865452541988778144,5.5,15.78,2024,937,2,58,3,4_left.webp,https://scrandle.com/media/o/GeNrM5EXYAA-Pi1.webp,scrandle,center,306.23103949784206
2026-01-14,4,right,1908189014173089889,https://x.com/SportScran/status/1908189014173089889,4.5,38.77,2025,2265,2568,1470,3,4_right.webp,https://scrandle.com/media/o/Gns_yubXMAA4GLs.webp,scrandle,center,346.2993008569072
2026-01-14,5,left,1750607109178208307,https://x.com/FootyScran/status/1750607109178208307,8.0,77.8,2024,475,491,110,3,5_left.webp,https://scrandle.com/media/o/GEtn4mjWkAAnP8J.webp,scrandle,center,460.80932076929344
2026-01-14,5,right,1902108296623927421,https://x.com/FootyScran/status/1902108296623927421,10.0,94.2,2025,129,3777,26,3,5_right.webp,https://scrandle.com/media/o/GmWlaP5WkAA9mOt.webp,scrandle,center,587.376730641233
2026-01-14,6,left,100082,,6.5,65.7,2025,194,2,2079,28,6_left.webp,https://scrandle.com/media/o/image0.webp,scrandle,center,451.6289172141938
2026-01-14,6,right,100007,,13.5,75.83,2025,3233,2,528,4,6_right.webp,https://scrandle.com/media/o/GodzillaDog.webp,scrandle,center,538.6646518345079
2026-01-14,7,left,1693284973275758716,https://twitter.com/FootyScran/status/1693284973275758716,10.0,84.1,2023,708,1321,49,3,7_left.webp,https://scrandle.com/media/o/F3_Bs5MWYAAFUq4.webp,scrandle,center,506.5887633451133
2026-01-14,7,right,1491444030647209986,https://twitter.com/FootyScran/status/1491444030647209986,10.0,77.5,2022,1769,1913,62,3,7_right.webp,https://scrandle.com/media/o/FLKscEcXEAUJPcT.webp,scrandle,center,522.8531494493708
2026-01-14,8,left,1935361732916166704,https://x.com/RBLRJamesK/status/1935361732916166704,5.25,43.76,2025,1770,2,2080,4,8_left.webp,https://scrandle.com/media/o/GtvJMZIXcAA1ATg.webp,scrandle,center,324.284338753083
2026-01-14,8,right,1965843393541742592,https://x.com/FootyScran/status/1965843393541742592,4.5,68.66,2025,141,599,97,3,8_right.webp,https://scrandle.com/media/o/G0gUJQhWcAASfT5.webp,scrandle,center,521.7926389698166
2026-01-14,9,left,1843270253763289134,https://x.com/SportScran/status/1843270253763289134,8.0,22.42,2024,48,2,202,56,9_left.webp,https://scrandle.com/media/o/GZSchoWWEAA6PC7.webp,scrandle,center,183.4802353202393
2026-01-14,9,right,1522951147174363136,https://x.com/FootyScran/status/1522951147174363136,5.0,34.87,2022,172,2,415,3,9_right.webp,https://scrandle.com/media/o/FSKb4y5XsAIE1t-.webp,scrandle,center,271.85735493492115
