date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-08-05,0,left,Lemon cannoli,,1.2,90.0,0_left.webp,https://scrandle.com/media/o/FmiYaUQWIAE676O.webp
2025-08-05,0,right,The Stoke Stack,,7.0,76.6,0_right.webp,https://scrandle.com/media/o/F1pPKcXXoAEFuDZ.webp
2025-08-05,1,left,Bagels,Salt beef or salmon,8.25,78.0,1_left.webp,https://scrandle.com/media/o/F9N38GNXgAEWHJ5.webp
2025-08-05,1,right,Chorizo sandwich,,3.3,63.9,1_right.webp,https://scrandle.com/media/o/FQuIiTqXEAQzKvo.webp
2025-08-05,2,left,Chicken tenders and fries,"Standard, Korean or Chinese",12.0,91.2,2_left.webp,https://scrandle.com/media/o/FSy8_VsXoAAFpwi.webp
2025-08-05,2,right,Double bacon cheeseburger,,5.5,88.5,2_right.webp,https://scrandle.com/media/o/FgUkWWeXkAUTRxW.webp
2025-08-05,3,left,"Chips, beans and cheese",,1.0,55.4,3_left.webp,https://scrandle.com/media/o/FlKihcJXwAEHckx.webp
2025-08-05,3,right,Pork and stuffing roll,With crackling,8.0,18.7,3_right.webp,https://scrandle.com/media/o/FIMbXfLXsAA44os.webp
2025-08-05,4,left,Philly cheesesteak,,5.0,11.8,4_left.webp,https://scrandle.com/media/o/Gh68HVIWIAAQbv7.webp
2025-08-05,4,right,Bacon and egg roll,,3.3,76.9,4_right.webp,https://scrandle.com/media/o/Fwt37CjWAAE3XPU.webp
2025-08-05,5,left,"Steak pie, chips and gravy",,5.0,89.9,5_left.webp,https://scrandle.com/media/o/GZrt0JJWcAM6iZu.webp
2025-08-05,5,right,Deep fried cheese in a roll,,3.3,73.7,5_right.webp,https://scrandle.com/media/o/FKmBIoYXMAcZyvn.webp
2025-08-05,6,left,Klobasa sausage,,2.6,58.6,6_left.webp,https://scrandle.com/media/o/FsjFBcdWwAAWzY5.webp
2025-08-05,6,right,Hawk burger,,6.0,94.3,6_right.webp,https://scrandle.com/media/o/FkV8Ax0X0AI1OGZ.webp
2025-08-05,7,left,Torta ahogada,With a taco,4.7,90.3,7_left.webp,https://scrandle.com/media/o/GL7qTVZW8AAXRbk.webp
2025-08-05,7,right,Roast potatoes,With beef gravy,3.5,84.5,7_right.webp,https://scrandle.com/media/o/GV0i6ZnWAAAsiah.webp
2025-08-05,8,left,Burger,,5.0,6.4,8_left.webp,https://scrandle.com/media/o/FXufs-wVUAAmIGH.webp
2025-08-05,8,right,Chilli cheese chips,,3.0,84.1,8_right.webp,https://scrandle.com/media/o/FlYrHSTXkAIWSPs.webp
2025-08-05,9,left,Yorkshire pudding wrap,,7.95,78.2,9_left.webp,https://scrandle.com/media/o/GAHmq2AWgAA-dPf.webp
2025-08-05,9,right,Twenteham,Gammon sandwich with original sauce,4.2,79.0,9_right.webp,https://scrandle.com/media/o/FKCczsmXoAsFRak.webp
