date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-09-20,0,left,"Pie, mash and liquor",,4.5,30.9,0_left.webp,https://scrandle.com/media/o/FMYl1kcXEAIosHo.webp
2025-09-20,0,right,Sausage roll,,4.25,11.8,0_right.webp,https://scrandle.com/media/o/FPaliYgX0AUZ1Q0.webp
2025-09-20,1,left,Sausage roll,,4.25,11.8,1_left.webp,https://scrandle.com/media/o/FPaliYgX0AUZ1Q0.webp
2025-09-20,1,right,Sánguche de potito,Cows rectum sandwich,2.8,32.5,1_right.webp,https://scrandle.com/media/o/FQilBf8XEAA8IVi.webp
2025-09-20,2,left,Pizza,,19.95,18.6,2_left.webp,https://scrandle.com/media/o/FRBao9tX0AAy42N.webp
2025-09-20,2,right,Hot dog,,6.5,6.2,2_right.webp,https://scrandle.com/media/o/F9TBj-TXoAAVMcE.webp
2025-09-20,3,left,"Steak pie, peas and gravy",With a pint,2.8,21.1,3_left.webp,https://scrandle.com/media/o/FJx5_WFWYAI5QcF.webp
2025-09-20,3,right,Hot dog,,3.5,14.1,3_right.webp,https://scrandle.com/media/o/FRnLtjeX0AAbsFp.webp
2025-09-20,4,left,Curry in a cup,With a pint,7.65,76.7,4_left.webp,https://scrandle.com/media/o/FmnbTcqXEAI5TzC.webp
2025-09-20,4,right,Currywurst,With a bread roll,3.2,90.5,4_right.webp,https://scrandle.com/media/o/Fvr9v8YWwAEU_q-.webp
2025-09-20,5,left,The gaffer burger,"6oz beef patty with lettuce, cheese, crispy chicken strips, bacon and crispy onions",9.0,92.1,5_left.webp,https://scrandle.com/media/o/GVMh_OaXYAA1C0e.webp
2025-09-20,5,right,Pepperoni and cheese rolls,With salsa dip,7.5,77.3,5_right.webp,https://scrandle.com/media/o/FpxW_4zWYAEU2iK.webp
2025-09-20,6,left,Chicken tenders,"With waffle fries, hot sauce and ranch",7.5,94.1,6_left.webp,https://scrandle.com/media/o/GbTiJAsXsAAbZPJ.webp
2025-09-20,6,right,Balti pie,With a cuppa,4.0,83.6,6_right.webp,https://scrandle.com/media/o/Fiu7kK_XgAInh9x.webp
2025-09-20,7,left,Mozzarella sticks,With salsa dip and a beer,5.2,74.9,7_left.webp,https://scrandle.com/media/o/Fp-bS51X0AA3fya.webp
2025-09-20,7,right,Chorizo hot dog,,3.4,88.3,7_right.webp,https://scrandle.com/media/o/FqjIJuJXgAIrQ3V.webp
2025-09-20,8,left,Nachos and dips,,5.0,32.9,8_left.webp,https://scrandle.com/media/o/FQtKSYKWUAs8Ig_.webp
2025-09-20,8,right,Hot dog,,7.0,9.7,8_right.webp,https://scrandle.com/media/o/FzA2tOsWYAMieTQ.webp
2025-09-20,9,left,Kebapi Roll,With chilli flakes,5.4,85.1,9_left.webp,https://scrandle.com/media/o/FsDPBoCXoAEx01a.webp
2025-09-20,9,right,Cueritos,Pickled pork,1.2,26.8,9_right.webp,https://scrandle.com/media/o/FM-Fb-PWUAMkgcw.webp
