date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-07-02,0,left,Salt and pepper steak,,5.0,86.1,0_left.webp,https://scrandle.com/media/o/FPhksFxX0As-Q8x.webp
2025-07-02,0,right,Tortas de arrachera,Steak sandwich,4.0,91.2,0_right.webp,https://scrandle.com/media/o/FwNJHxsWcAEezXa.webp
2025-07-02,1,left,Pork sandwich,,2.5,83.4,1_left.webp,https://scrandle.com/media/o/FTjNsr4WYAQ--tE.webp
2025-07-02,1,right,Reggae wings and peri chips,,10.0,91.7,1_right.webp,https://scrandle.com/media/o/FqdqYp_XoAAqmzR.webp
2025-07-02,2,left,Garlic fries and cheese pizza,,13.5,32.7,2_left.webp,https://scrandle.com/media/o/FLUYMpBX0AIBUIw.webp
2025-07-02,2,right,Chipa,Cheesy bread,0.25,90.8,2_right.webp,https://scrandle.com/media/o/FQK-XxuXIAU7kLq.webp
2025-07-02,3,left,Gourmet Cheese Burger,,3.45,90.8,3_left.webp,https://scrandle.com/media/o/FRqT6PjXMAAr-EO.webp
2025-07-02,3,right,Sonoran hot dog,,8.5,32.4,3_right.webp,https://scrandle.com/media/o/F3DNoDyXkAEV3G0.webp
2025-07-02,4,left,Sausage and Vegeta,,1.5,67.9,4_left.webp,https://scrandle.com/media/o/FKXC0HAWQAIUF5i.webp
2025-07-02,4,right,Crispy pork belly,,1.5,93.2,4_right.webp,https://scrandle.com/media/o/GlYjDbPXkAAw5M4.webp
2025-07-02,5,left,Fish and chips,With curry sauce,10.0,73.2,5_left.webp,https://scrandle.com/media/o/FSF_R36WYAEjzrO.webp
2025-07-02,5,right,Pernil sandwich,Roast pork,3.9,88.6,5_right.webp,https://scrandle.com/media/o/F1BrQdVWwAIVVIu.webp
2025-07-02,6,left,Barbecued pork,With a bun,11.5,51.9,6_left.webp,https://scrandle.com/media/o/GJDpUiFX0AAuSRz.webp
2025-07-02,6,right,Beef brisket roll,With chips,11.0,84.7,6_right.webp,https://scrandle.com/media/o/F3q9yQvWAAAfnO1.webp
2025-07-02,7,left,Pizza,,4.8,94.9,7_left.webp,https://scrandle.com/media/o/F8PM5dJWMAAmWe5.webp
2025-07-02,7,right,Fried chicken sandwich,With a pint,2.6,67.02,7_right.webp,https://scrandle.com/media/o/FoYeIZ4XwAENYUV.webp
2025-07-02,8,left,Chicken souvlaki,,7.5,89.6,8_left.webp,https://scrandle.com/media/o/FjilsXPX0AQwVoO.webp
2025-07-02,8,right,Chicken balti pie in a roll,,3.5,47.9,8_right.webp,https://scrandle.com/media/o/F3mJQfKWIAIdee3.webp
2025-07-02,9,left,Pulled pork sandwich,,3.6,87.7,9_left.webp,https://scrandle.com/media/o/F10SFicXoAUsHMb.webp
2025-07-02,9,right,O-nuts,Price for 6,9.0,58.5,9_right.webp,https://scrandle.com/media/o/FO23uRTX0Ac1dZV.webp
