date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-08-03,0,left,Yorkshire pudding wrap,"Filled with sausages and stuffing, with a pot of gravy",5.0,92.3,0_left.webp,https://scrandle.com/media/o/F6OaaRrXYAAeYrv.webp
2025-08-03,0,right,Stripped prawns skewer,,0.5,70.5,0_right.webp,https://scrandle.com/media/o/GAq4FwuXUAAEtoN.webp
2025-08-03,1,left,Beef skewer,And a beer,3.0,86.0,1_left.webp,https://scrandle.com/media/o/FQ5ltZPXwAArYr_.webp
2025-08-03,1,right,Sausage,,3.3,50.8,1_right.webp,https://scrandle.com/media/o/GnPJFyTWMAEZ_c2.webp
2025-08-03,2,left,"Sausage, chips and gravy",,5.0,84.6,2_left.webp,https://scrandle.com/media/o/FlLEn8SWAAIhU_R.webp
2025-08-03,2,right,Fan village breakfast,Included in the per-night cost,200.0,52.1,2_right.webp,https://scrandle.com/media/o/FiEpqs3XoAUMoKi.webp
2025-08-03,3,left,Bratwurst,,4.2,79.9,3_left.webp,https://scrandle.com/media/o/GDUmNOtWcAA1pG1.webp
2025-08-03,3,right,Jerk chicken and rice,,8.0,89.8,3_right.webp,https://scrandle.com/media/o/Fik1m1DWYAADmgO.webp
2025-08-03,4,left,Cookies,Price for 2,5.0,69.7,4_left.webp,https://scrandle.com/media/o/FPVssu7XsAoZuNl.webp
2025-08-03,4,right,Katsu chicken with chips,,7.5,95.4,4_right.webp,https://scrandle.com/media/o/FoMkz6mXgAE7x2U.webp
2025-08-03,5,left,Double Scotch beef burger,"2 bacon slices, cheese, halloumi fries and onion rings with chips",10.0,86.5,5_left.webp,https://scrandle.com/media/o/GaAv2IaWMAA-XF5.webp
2025-08-03,5,right,Steak and peppercorn fries,,9.5,83.3,5_right.webp,https://scrandle.com/media/o/GZTrd-6XkAA5VcH.webp
2025-08-03,6,left,Pizza slice,,5.0,17.3,6_left.webp,https://scrandle.com/media/o/FL9m0UmWUAAmTv_.webp
2025-08-03,6,right,Sausage and Red Leicester cheese roll,,4.0,81.9,6_right.webp,https://scrandle.com/media/o/FRNSWfFWUAMnLxG.webp
2025-08-03,7,left,Seoul Birdie Sub,,10.45,83.7,7_left.webp,https://scrandle.com/media/o/GUoazcQW0AAlaDl.webp
2025-08-03,7,right,Hot roast pork in gravy,With chips,7.0,76.8,7_right.webp,https://scrandle.com/media/o/Fx87Bb_XsAA355d.webp
2025-08-03,8,left,Cueritos,Pickled pork,1.2,26.8,8_left.webp,https://scrandle.com/media/o/FM-Fb-PWUAMkgcw.webp
2025-08-03,8,right,Chicken and chips,,10.75,65.8,8_right.webp,https://scrandle.com/media/o/FO3LEjmXsAAQoQ2.webp
2025-08-03,9,left,Chicken curry and chips,With a pint,8.5,72.2,9_left.webp,https://scrandle.com/media/o/F4tQlZHakAAoiAG.webp
2025-08-03,9,right,Katsudon,Pork cutlet with rice and curry sauce,3.7,93.1,9_right.webp,https://scrandle.com/media/o/FwpDbH7WcAA5lEv.webp
