date,match_id,side,title,subtitle,price,rating,image_name,image_url
2026-05-02,0,left,Curry chips,,6.0,45.13,0_left.webp,https://scrandle.com/media/o/GJ8iReyWkAATmKc.webp
2026-05-02,0,right,Burger,,5.8,27.27,0_right.webp,https://scrandle.com/media/o/GIqejC8WcAAjzGS.webp
2026-05-02,1,left,Parmo covered chips,"Chicken, bechamel sauce, cheddar cheese on chips",5.95,43.74,1_left.webp,https://scrandle.com/media/o/GLSUUc0WsAAk4OG.webp
2026-05-02,1,right,Burger,,6.15,67.71,1_right.webp,https://scrandle.com/media/o/GswQMK5WIAAkISE.webp
2026-05-02,2,left,Cheese pizza,,9.5,38.85,2_left.webp,https://scrandle.com/media/o/FzkCo14XwAsvDk-.webp
2026-05-02,2,right,Fried fish,With prawn crackers,5.0,58.37,2_right.webp,https://scrandle.com/media/o/FPPul3YXwA8N8P0.webp
2026-05-02,3,left,4pc chicken finger and hot dog,With a modelo,29.75,43.25,3_left.webp,https://scrandle.com/media/o/GvcPH0TXIAIPLO-.webp
2026-05-02,3,right,Parmo in a bun,,4.2,37.74,3_right.webp,https://scrandle.com/media/o/FJASbvsXsAAm0Gv.webp
2026-05-02,4,left,"Famous, award-winning Turners Pies",With chips,7.0,74.23,4_left.webp,https://scrandle.com/media/o/Ga5AsfqXoAA1YhJ.webp
2026-05-02,4,right,Panado sandwich,Steak in breadcrumbs,2.5,44.24,4_right.webp,https://scrandle.com/media/o/FQjSvnwX0AAj6Z1.webp
2026-05-02,5,left,Pork rib burger,,6.0,5.68,5_left.webp,https://scrandle.com/media/o/GZJoQZ4XEAEF7hD.webp
2026-05-02,5,right,Meat and Potato Pie,,5.0,32.31,5_right.webp,https://scrandle.com/media/o/GjRcZhLWAAA_iO6.webp
2026-05-02,6,left,Cheesy chips,,5.0,32.59,6_left.webp,https://scrandle.com/media/o/GwObbGhXQAAcFKL.webp
2026-05-02,6,right,Pizza slice,,3.5,27.62,6_right.webp,https://scrandle.com/media/o/FSK5SQiXsAE6Xwv.webp
2026-05-02,7,left,Chorizo sandwich,With a beer,7.0,43.68,7_left.webp,https://scrandle.com/media/o/897fdcb8e2f163948232a8d06e11d02c.webp
2026-05-02,7,right,Greek pita wrap,,7.3,71.37,7_right.webp,https://scrandle.com/media/o/GizKVCUXMAAbqcR.webp
2026-05-02,8,left,"Pie, peas and gravy",,,24.2,8_left.webp,https://scrandle.com/media/o/Ghg3KmTWEAEqz4U.webp
2026-05-02,8,right,Hot beef,With chips,,41.94,8_right.webp,https://scrandle.com/media/o/GYAK8BoWgAAfV2j.webp
2026-05-02,9,left,Chicken curry,With rice,4.0,47.58,9_left.webp,https://scrandle.com/media/o/FIwUR5TXwAAmqR7.webp
2026-05-02,9,right,Plant Based Shawerma,,10.95,41.78,9_right.webp,https://scrandle.com/media/o/GdvEcJMWwAAOTFX.webp
