date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-06-21,0,left,Ice cream,,3.5,60.2,0_left.webp,https://scrandle.com/media/o/FtX704UWcAIkAa8.webp
2025-06-21,0,right,Onion bhaji burger,,4.9,80.1,0_right.webp,https://scrandle.com/media/o/Fi_2638XEA8ZJOu.webp
2025-06-21,1,left,"Asada, pastor and birria tacos",,7.5,85.0,1_left.webp,https://scrandle.com/media/o/FoULWc6XgBEJZuI.webp
2025-06-21,1,right,Macaroni cheese,With crispy onions and bacon,4.5,80.2,1_right.webp,https://scrandle.com/media/o/Fu-yXrhX0AEp_Kq.webp
2025-06-21,2,left,Buffalo chicken burger,With chilli cheese and tater tots,9.5,94.1,2_left.webp,https://scrandle.com/media/o/F0XMxfhXsAA0E41.webp
2025-06-21,2,right,"Steak pie, peas and gravy",With a pint,2.8,21.1,2_right.webp,https://scrandle.com/media/o/FJx5_WFWYAI5QcF.webp
2025-06-21,3,left,Zsíros kenyér,"Bread with lard, paprika and onions",0.85,39.6,3_left.webp,https://scrandle.com/media/o/F8vpBLkXcAEyreO.webp
2025-06-21,3,right,Pepperoni pizza twist,,3.0,89.2,3_right.webp,https://scrandle.com/media/o/FZzcwkDWYAYre3Y.webp
2025-06-21,4,left,Meat (Unknown) sandwich,,0.67,24.4,4_left.webp,https://scrandle.com/media/o/F89iOy8WQAAmhD_.webp
2025-06-21,4,right,Chicken tenders and fries,,11.5,60.0,4_right.webp,https://scrandle.com/media/o/F80rNnUWYAAaH10.webp
2025-06-21,5,left,Samosas and sauce,,3.0,78.1,5_left.webp,https://scrandle.com/media/o/FRq1bVDWYAESvwo.webp
2025-06-21,5,right,Mini pizza,,2.3,65.5,5_right.webp,https://scrandle.com/media/o/FlLe_fwXwAUCThq.webp
2025-06-21,6,left,Yorkshire pudding wrap,"Filled with sausages and stuffing, with a pot of gravy",5.0,92.3,6_left.webp,https://scrandle.com/media/o/F6OaaRrXYAAeYrv.webp
2025-06-21,6,right,Currywurst mit pommes,With a pint,10.0,81.8,6_right.webp,https://scrandle.com/media/o/FnafiyLWQBYY3fY.webp
2025-06-21,7,left,Double cheeseburger with bacon,,5.5,91.6,7_left.webp,https://scrandle.com/media/o/F1vmnpBWYAIwNyv.webp
2025-06-21,7,right,Chicken gyros,,7.0,92.1,7_right.webp,https://scrandle.com/media/o/FK6v6_RXEAUc9U8.webp
2025-06-21,8,left,Chicken tikka kebab,With a pint,8.0,75.7,8_left.webp,https://scrandle.com/media/o/FQJnBPVX0AIVCsY.webp
2025-06-21,8,right,Foot long hot dog,,6.0,80.4,8_right.webp,https://scrandle.com/media/o/F72LPMKWIAAMb6R.webp
2025-06-21,9,left,Pork ramen,In a chicken broth with soy sauce,5.5,72.2,9_left.webp,https://scrandle.com/media/o/Fccf4s6WAAA8s1f.webp
2025-06-21,9,right,Garlic fries and cheese pizza,,13.5,32.7,9_right.webp,https://scrandle.com/media/o/FLUYMpBX0AIBUIw.webp
