date,match_id,side,title,subtitle,price,rating,image_name,image_url
2026-02-26,0,left,Walking on Sunshine Freakshake,,11.4,54.48,0_left.webp,https://scrandle.com/media/o/GXypNm_XYAAZEGq.webp
2026-02-26,0,right,"Pie, mash and liquor",,,21.62,0_right.webp,https://scrandle.com/media/o/FDgMlOEXoAMzx4D.webp
2026-02-26,1,left,The Steyning stack,With chips,10.0,82.98,1_left.webp,https://scrandle.com/media/o/FE0dMwvX0AMWk5J.webp
2026-02-26,1,right,Gyros,,8.65,68.66,1_right.webp,https://scrandle.com/media/o/GUSt08kasAE2263.webp
2026-02-26,2,left,Chicken pie,,5.25,36.13,2_left.webp,https://scrandle.com/media/o/GdVSMN-XMAAknTz.webp
2026-02-26,2,right,Jerk chicken,With rice and salad,10.0,56.07,2_right.webp,https://scrandle.com/media/o/FdHId-UWAAAVu2l.webp
2026-02-26,3,left,Cheeseburger,,5.0,15.52,3_left.webp,https://scrandle.com/media/o/Fl39rq4XkAEKli6.webp
2026-02-26,3,right,Christmas dinner in a cup,,,21.84,3_right.webp,https://scrandle.com/media/o/GfVN2ngWwAAxBFM.webp
2026-02-26,4,left,Roast beef roll,With spuds and gravy,6.0,36.92,4_left.webp,https://scrandle.com/media/o/GO_ve2UW8AIH6ja.webp
2026-02-26,4,right,Pepperoni pizza,,10.0,59.2,4_right.webp,https://scrandle.com/media/o/FF3ZGCWWUAklmvo.webp
2026-02-26,5,left,Sausage,,3.3,50.8,5_left.webp,https://scrandle.com/media/o/GnPJFyTWMAEZ_c2.webp
2026-02-26,5,right,Chicken burger,,5.0,17.1,5_right.webp,https://scrandle.com/media/o/F71LUS2WAAA3w_h.webp
2026-02-26,6,left,"Pie, mash, peas and gravy",,,40.3,6_left.webp,https://scrandle.com/media/o/GTZnv6zW0AA1-bv.webp
2026-02-26,6,right,Pie and peas,,3.0,12.83,6_right.webp,https://scrandle.com/media/o/GmF3XG4WsAA86b-.webp
2026-02-26,7,left,Hash n Load Meal,"Hash brown, sausage, bacon, cheese, beans",6.5,31.87,7_left.webp,https://scrandle.com/media/o/FvmzxG3XsAEwDkm.webp
2026-02-26,7,right,Sweet chili and lime shredded chicken flatbread,,10.0,83.72,7_right.webp,https://scrandle.com/media/o/Gg8OgyeW0AAXh2Q.webp
2026-02-26,8,left,Steak and gravy pie,,3.5,88.4,8_left.webp,https://scrandle.com/media/o/Gv6cNN-WAAAA3aq.webp
2026-02-26,8,right,Special steak rice meal,,7.0,95.9,8_right.webp,https://scrandle.com/media/o/F35Fqt1XcAEsS5a.webp
2026-02-26,9,left,10-inch sausage roll,,3.2,92.9,9_left.webp,https://scrandle.com/media/o/F3VcqEJWwAEsrBp.webp
2026-02-26,9,right,Lechona,Roast pork and crackling,2.5,85.5,9_right.webp,https://scrandle.com/media/o/Fvo6drCWIAMFaaM.webp
