date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-08-22,0,left,Pulled pork sandwich,,3.0,86.1,0_left.webp,https://scrandle.com/media/o/FlaR1LlXEAIcSlx.webp
2025-08-22,0,right,Fried banana,,1.0,65.7,0_right.webp,https://scrandle.com/media/o/FSQusofXsAAdSf8.webp
2025-08-22,1,left,Cheesy bacon fries,,3.0,92.6,1_left.webp,https://scrandle.com/media/o/FSBt_9_XwAAC1-S.webp
2025-08-22,1,right,Tropeiro,"Rice, beans, pork, egg and crackling",4.0,88.7,1_right.webp,https://scrandle.com/media/o/F4-ivb1XgAA1D7Z.webp
2025-08-22,2,left,Ice cream,"Pineapple, cashew and coconut",0.75,73.8,2_left.webp,https://scrandle.com/media/o/FRyQMKbWQAEaV2y.webp
2025-08-22,2,right,Cannolli,Ricotta filled pastry,1.6,79.7,2_right.webp,https://scrandle.com/media/o/GDmYUvAWgAAOVhC.webp
2025-08-22,3,left,Mozzarella pizza,,4.2,70.9,3_left.webp,https://scrandle.com/media/o/Fyc9KC6XgAMFHVD.webp
2025-08-22,3,right,Hot dog,"3 sausages, onion, corn, peas, mustard, mayo, ketchup, parsley and chives",3.0,65.5,3_right.webp,https://scrandle.com/media/o/FoP0oc-WIAAfRCL.webp
2025-08-22,4,left,Cremosinn,Yogurt ice cream,0.35,72.5,4_left.webp,https://scrandle.com/media/o/FRTKG1mXoAAXC3B.webp
2025-08-22,4,right,Fried chicken on a stick,,1.6,91.5,4_right.webp,https://scrandle.com/media/o/F8qPbXWXIAAArNO.webp
2025-08-22,5,left,Pizza,,2.3,65.0,5_left.webp,https://scrandle.com/media/o/FvUlPVHXwAEOuhM.webp
2025-08-22,5,right,Cheese bread and sausage,With a beer,1.6,92.0,5_right.webp,https://scrandle.com/media/o/F4x6HRjWUAA7oSw.webp
2025-08-22,6,left,Coxinha,Chicken croquette,1.6,82.0,6_left.webp,https://scrandle.com/media/o/FTyQZUBWQAEjluj.webp
2025-08-22,6,right,Tropeiro,"Pork, beans, rice, egg and collard greens",3.0,87.5,6_right.webp,https://scrandle.com/media/o/Fm9NQbrXEAYdtBG.webp
2025-08-22,7,left,Tropeiro,"Rice, beans, pork loin, fried egg, collard greens and tomato",3.0,81.7,7_left.webp,https://scrandle.com/media/o/FToYj5DXwAAs0e_.webp
2025-08-22,7,right,Cachorro do Rosário,3 hot dogs in one bun,3.0,80.0,7_right.webp,https://scrandle.com/media/o/FUmQitVWAAIBv2x.webp
2025-08-22,8,left,Churro filled with caramel,,1.2,88.3,8_left.webp,https://scrandle.com/media/o/GGVj69_b0AAEdNu.webp
2025-08-22,8,right,Tropeiro,"Pork, crackling, fried egg and rice",2.4,82.7,8_right.webp,https://scrandle.com/media/o/FRn6OU-XsAAargv.webp
2025-08-22,9,left,Feijão tropeiro,With a beer,4.0,84.1,9_left.webp,https://scrandle.com/media/o/FUHdey6WUAIqriW.webp
2025-08-22,9,right,Seasoned chicken hearts on a stick,,3.0,36.7,9_right.webp,https://scrandle.com/media/o/FPHCHPOWYAAk_7v.webp
