date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-07-16,0,left,Pork gyros,,6.4,90.6,0_left.webp,https://scrandle.com/media/o/FULfONcWQAAkJoM.webp
2025-07-16,0,right,Cheeseburger,,10.5,17.7,0_right.webp,https://scrandle.com/media/o/F2TEaLAW8AA34-S.webp
2025-07-16,1,left,Masala fries,,3.0,86.6,1_left.webp,https://scrandle.com/media/o/Fb_cZFCXkAE8SBa.webp
2025-07-16,1,right,"Steak pie, mash, peas and gravy",,9.0,67.8,1_right.webp,https://scrandle.com/media/o/FLLYGFKXoAA7KNo.webp
2025-07-16,2,left,Pizza logs,,8.0,85.0,2_left.webp,https://scrandle.com/media/o/F8p4eI1WQAAnLjA.webp
2025-07-16,2,right,Fish and chips,With mushy peas and curry sauce,12.0,63.1,2_right.webp,https://scrandle.com/media/o/GGEZymaXUAAycz-.webp
2025-07-16,3,left,Cheeseburger,,10.5,17.7,3_left.webp,https://scrandle.com/media/o/F2TEaLAW8AA34-S.webp
2025-07-16,3,right,Barbecued pork,With a bun,11.5,51.9,3_right.webp,https://scrandle.com/media/o/GJDpUiFX0AAuSRz.webp
2025-07-16,4,left,Wigan kebab,With mushy peas and gravy,6.0,44.5,4_left.webp,https://scrandle.com/media/o/F6O3pWRXoAAof5l.webp
2025-07-16,4,right,Pepperoni and cheese rolls,With salsa dip,7.5,77.3,4_right.webp,https://scrandle.com/media/o/FpxW_4zWYAEU2iK.webp
2025-07-16,5,left,Pizza,,4.0,90.6,5_left.webp,https://scrandle.com/media/o/GaWg5lsXEAAtozY.webp
2025-07-16,5,right,Dirty burger,"Beef, chicken, bacon, cheese and onions with chips",6.5,88.8,5_right.webp,https://scrandle.com/media/o/FoI2wWUWIAEgd2t.webp
2025-07-16,6,left,Cookies,Price for 2,5.0,69.7,6_left.webp,https://scrandle.com/media/o/FPVssu7XsAoZuNl.webp
2025-07-16,6,right,Chicken and chips,With piri piri mayo,6.0,95.9,6_right.webp,https://scrandle.com/media/o/GH6KTVLXQAAYpdp.webp
2025-07-16,7,left,Poutine,,6.0,88.7,7_left.webp,https://scrandle.com/media/o/Fq-G6vEXgAcY2RT.webp
2025-07-16,7,right,Chicken strips,,4.0,88.6,7_right.webp,https://scrandle.com/media/o/FPIFOIsXsAEA2L0.webp
2025-07-16,8,left,Baja-style hot dog,"Onions, jalapenos, chipotle crema, green salsa crema",7.0,84.5,8_left.webp,https://scrandle.com/media/o/FwV_SMRWAAUiAvM.webp
2025-07-16,8,right,Lamb and chicken tikka naans,,9.95,93.6,8_right.webp,https://scrandle.com/media/o/Fqc-y8zWAAEUQWC.webp
2025-07-16,9,left,Cheesy nachos,,4.7,8.6,9_left.webp,https://scrandle.com/media/o/Fcnb0c5WIAEbJSW.webp
2025-07-16,9,right,Waffle on a stick,,3.9,69.7,9_right.webp,https://scrandle.com/media/o/F3iM8XqXwAAJb8a.webp
