date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-06-15,0,left,Churrasquito,"Beef with chirmol sauce, sweet onions, black beans, tortilla",1.5,61.0,0_left.webp,https://scrandle.com/media/o/FyDgg3VXsAM8cWF.webp
2025-06-15,0,right,"Sausage, chips and stuffing",With gravy,5.0,72.4,0_right.webp,https://scrandle.com/media/o/FoNT0AOXoAIS0GS.webp
2025-06-15,1,left,Acarajé,"Fried bean dumpling with shrimp, vatapa and peppers",2.4,70.3,1_left.webp,https://scrandle.com/media/o/FyIn1kUWAAA-gVE.webp
2025-06-15,1,right,Mac and cheese balls,,6.0,62.9,1_right.webp,https://scrandle.com/media/o/FNKugklXEAQuD71.webp
2025-06-15,2,left,Coeur de Canard,Duck heart,7.0,52.2,2_left.webp,https://scrandle.com/media/o/FqeH5B4WAAYH_14.webp
2025-06-15,2,right,Double cheeseburger,With cheesy chips,5.5,92.4,2_right.webp,https://scrandle.com/media/o/FKhs6BcXsAEY-1D.webp
2025-06-15,3,left,Malang Meatball,,2.5,52.1,3_left.webp,https://scrandle.com/media/o/F_n9akfXkAAPvfX.webp
2025-06-15,3,right,Jockey whopper burger,"3 burgers, 3 bacon, 3 sausage, 3 cheese slices",9.0,86.7,3_right.webp,https://scrandle.com/media/o/GTGsPOOWIAEaseg.webp
2025-06-15,4,left,Tropeiro,"Rice, beans, pork loin, fried egg, collard greens and tomato",3.0,81.7,4_left.webp,https://scrandle.com/media/o/FToYj5DXwAAs0e_.webp
2025-06-15,4,right,Chocolate and nut covered banana,,0.5,75.0,4_right.webp,https://scrandle.com/media/o/F37UfECWAAABB_Z.webp
2025-06-15,5,left,Dirty burger,"Beef, chicken, bacon, cheese and onions with chips",6.5,88.8,5_left.webp,https://scrandle.com/media/o/FoI2wWUWIAEgd2t.webp
2025-06-15,5,right,Bacon cheeseburger,With cheesy chips,8.5,58.1,5_right.webp,https://scrandle.com/media/o/FjD60dYWAAEm8zt.webp
2025-06-15,6,left,Cheeseburger,,4.4,12.3,6_left.webp,https://scrandle.com/media/o/FmIVQNeXECQBXP2.webp
2025-06-15,6,right,Fish and chips,With a pint,11.6,83.9,6_right.webp,https://scrandle.com/media/o/FMCF0kjXMAUyiQ1.webp
2025-06-15,7,left,The Avro Bomber Box,,10.0,94.6,7_left.webp,https://scrandle.com/media/o/FM3yQ4BWQAYykf4.webp
2025-06-15,7,right,Acaraje,Shrimp and spices in fried bread,1.6,78.0,7_right.webp,https://scrandle.com/media/o/FQadvGUXwAI6lph.webp
2025-06-15,8,left,Bratwust,,2.5,85.3,8_left.webp,https://scrandle.com/media/o/FKIhI7PXsAIpJhl.webp
2025-06-15,8,right,Hot dog and loaded chips,,8.0,83.1,8_right.webp,https://scrandle.com/media/o/FNg6j7BWQAA7N85.webp
2025-06-15,9,left,Slice of Dominos pizza,,2.5,61.9,9_left.webp,https://scrandle.com/media/o/Fdgyt8JX0AgKuYD.webp
2025-06-15,9,right,Nachos,,4.0,85.8,9_right.webp,https://scrandle.com/media/o/FL4Gv2bXEAkAXQg.webp
