date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-11-29,0,left,Pork sandwich,,2.5,83.4,0_left.webp,https://scrandle.com/media/o/FTjNsr4WYAQ--tE.webp
2025-11-29,0,right,Salt and pepper chicken loaded fries,,7.5,95.7,0_right.webp,https://scrandle.com/media/o/F0gijaFXoAArycf.webp
2025-11-29,1,left,Bacon cheeseburger,,4.75,89.46,1_left.webp,https://scrandle.com/media/o/FsEhkobX0AE3S2p.webp
2025-11-29,1,right,Chicken gyros,With chips and pita,7.5,77.8,1_right.webp,https://scrandle.com/media/o/FqUsMnqWIAEHV32.webp
2025-11-29,2,left,Chicken curry and chips,,6.2,42.12,2_left.webp,https://scrandle.com/media/o/FRrOv90WUAMSzTR.webp
2025-11-29,2,right,City Chicken Stack,With chips,7.5,76.65,2_right.webp,https://scrandle.com/media/o/GS3rDkPXgAA4uFL.webp
2025-11-29,3,left,Jerk chicken and rice,,9.0,78.93,3_left.webp,https://scrandle.com/media/o/FQdgcpKXMAgYsax.webp
2025-11-29,3,right,Shish kebab,With chips and curry sauce,5.0,71.39,3_right.webp,https://scrandle.com/media/o/Fle_KWWWIAsfKLt.webp
2025-11-29,4,left,"Pie, mash, mushy peas and gravy",,5.0,26.87,4_left.webp,https://scrandle.com/media/o/FG_kRntX0AgV0Ae.webp
2025-11-29,4,right,"Pie, chips, peas and gravy",,5.0,50.35,4_right.webp,https://scrandle.com/media/o/FFRlhslWUAQM-oU.webp
2025-11-29,5,left,Zsiros kenyer,,1.0,15.39,5_left.webp,https://scrandle.com/media/o/GGDm1t5XsAAHk06.webp
2025-11-29,5,right,Pasta and meatballs,,4.35,52.95,5_right.webp,https://scrandle.com/media/o/FNpowFzXsAAkCOb.webp
2025-11-29,6,left,Homemade banana and chocolate cake,,1.0,85.5,6_left.webp,https://scrandle.com/media/o/F84hVOiWUAAHFtA.webp
2025-11-29,6,right,Burger,,4.5,8.4,6_right.webp,https://scrandle.com/media/o/F2ygi4YWsAI3UkJ.webp
2025-11-29,7,left,Cervelat sausage,With bread slice,4.9,30.2,7_left.webp,https://scrandle.com/media/o/FR2iFOpXMAAY6vz.webp
2025-11-29,7,right,Hot dog,,5.9,13.03,7_right.webp,https://scrandle.com/media/o/FK1h43yXoAEKUHj.webp
2025-11-29,8,left,Sausage in a waffle,,3.0,55.0,8_left.webp,https://scrandle.com/media/o/FJ8WAspWYAIjdkG.webp
2025-11-29,8,right,Rindscurry,,3.3,88.1,8_right.webp,https://scrandle.com/media/o/FMEKOKUWYAY6nNW.webp
2025-11-29,9,left,Nachos,With beef chili and cheese sauce,8.0,47.79,9_left.webp,https://scrandle.com/media/o/FeaGvH3XEBAmGq-.webp
2025-11-29,9,right,Sausage and black pudding roll,With brown sauce,4.5,12.26,9_right.webp,https://scrandle.com/media/o/FPqjMplXMAIWBpO.webp
