date,match_id,side,title,subtitle,price,rating,image_name,image_url
2026-05-10,0,left,Potato wedges,In a coffee cup,2.5,35.61,0_left.webp,https://scrandle.com/media/o/FEJnCNGWUAAtdxz.webp
2026-05-10,0,right,Slider dog,"Hot dog, mac n cheese, crispy onions, froot loops",8.3,18.02,0_right.webp,https://scrandle.com/media/o/Gt995KhXgAA_S42.webp
2026-05-10,1,left,Fish,"free for Martin Odegaard, the man of the match",0.0,29.7,1_left.webp,https://scrandle.com/media/o/F5b3ZWoXwAAgeVF.webp
2026-05-10,1,right,The Glizzilla,"23-inch, 1-pound, all beef",36.35,45.11,1_right.webp,https://scrandle.com/media/o/8cc937b0d641a7fbee52f6b0abf2cd1d.webp
2026-05-10,2,left,Hot dog,,4.0,19.34,2_left.webp,https://scrandle.com/media/o/FfNY97PWQAIF17s.webp
2026-05-10,2,right,Pizza,,8.0,32.12,2_right.webp,https://scrandle.com/media/o/GUn2d3MXwAAefUn.webp
2026-05-10,3,left,Nachos,"With jalapeños, salsa and the option of cheese",8.0,48.43,3_left.webp,https://scrandle.com/media/o/4f1a634d6a105d20bb34defa5a48d30c.webp
2026-05-10,3,right,Spring rolls and bean sprouts,,0.5,57.03,3_right.webp,https://scrandle.com/media/o/GiY0H_gW0AADaCc.webp
2026-05-10,4,left,Tempura,With a beer,8.0,33.27,4_left.webp,https://scrandle.com/media/o/GprYGH2bEAYlYJw.webp
2026-05-10,4,right,Beef brisket and potato pie,In all butter pastry,4.0,47.7,4_right.webp,https://scrandle.com/media/o/FFIpVY7XoAA9yYj.webp
2026-05-10,5,left,Chicken sandwich with shoestring potatoes,With popcorn and a chicha morada,8.3,49.01,5_left.webp,https://scrandle.com/media/o/cbc46ef07cb637e532e344a8ef446417.webp
2026-05-10,5,right,Cottage pie,,4.2,61.87,5_right.webp,https://scrandle.com/media/o/FIQMZsfXoAUEIhz.webp
2026-05-10,6,left,Sausage roll,,4.95,47.47,6_left.webp,https://scrandle.com/media/o/Fk6TOqYXgAEe6mR.webp
2026-05-10,6,right,Din Tai Fung,Spicy wontons,12.0,52.77,6_right.webp,https://scrandle.com/media/o/FWcXQZgXoAUdS0Q.webp
2026-05-10,7,left,Normal hotdog,With ketchup and mustard,2.0,42.33,7_left.webp,https://scrandle.com/media/o/41d2a92d2f4fa86d6901df42fb2f0071.webp
2026-05-10,7,right,Pie and peas,With brown sauce,3.5,23.74,7_right.webp,https://scrandle.com/media/o/FYdMK1lXwAAZzhW.webp
2026-05-10,8,left,Hot dog,,3.3,33.48,8_left.webp,https://scrandle.com/media/o/Gl3NEsEWcAAdGbl.webp
2026-05-10,8,right,"Pie with mash, peas, gravy",With a Madri,14.2,18.55,8_right.webp,https://scrandle.com/media/o/GitjbB0WcAAVTT0.webp
2026-05-10,9,left,Mixed barbecue,With a beer,13.4,48.17,9_left.webp,https://scrandle.com/media/o/GbeRul7bQAAabHD_JhvYRfN.webp
2026-05-10,9,right,Smoked salmon bagel,"With lemon & dill cream cheese, cucumber, watercress and a pint",16.0,36.8,9_right.webp,https://scrandle.com/media/o/Screenshot_2025-10-06_001604.webp
