date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-09-27,0,left,Scotch eggs,,3.0,73.9,0_left.webp,https://scrandle.com/media/o/GyphlfKWQAATkvt.webp
2025-09-27,0,right,Vegan hot dog,With vegan loaded fries,6.0,62.1,0_right.webp,https://scrandle.com/media/o/FQ3dAX3XIAAqfZp.webp
2025-09-27,1,left,Butter chicken tikka and rice,,6.0,90.1,1_left.webp,https://scrandle.com/media/o/F9H7LJaXsAA-6T-.webp
2025-09-27,1,right,Battered sausage and chips,,6.3,83.7,1_right.webp,https://scrandle.com/media/o/GKa8J_7WMAAc2NN.webp
2025-09-27,2,left,Buffs special -- sausage and haggis toastie,With chips and peppercorn sauce,4.5,83.3,2_left.webp,https://scrandle.com/media/o/FMTqyliXwAA5CIB.webp
2025-09-27,2,right,Two slices of pizza,,2.9,53.0,2_right.webp,https://scrandle.com/media/o/FOEyk_tWQAUQDCZ.webp
2025-09-27,3,left,Sausage roll,,4.25,11.8,3_left.webp,https://scrandle.com/media/o/FPaliYgX0AUZ1Q0.webp
2025-09-27,3,right,Hot dog,,4.5,5.4,3_right.webp,https://scrandle.com/media/o/GXgxVXfWsAA3oMH.webp
2025-09-27,4,left,Macaroni cheese pie,,2.0,74.1,4_left.webp,https://scrandle.com/media/o/GEH8xKnWYAAK4FQ.webp
2025-09-27,4,right,Pepperoni pizza cones,,5.8,67.5,4_right.webp,https://scrandle.com/media/o/FKn1hT7XEAEnCFg.webp
2025-09-27,5,left,Churrasquito,"Beef with chirmol sauce, sweet onions, black beans, tortilla",1.5,61.0,5_left.webp,https://scrandle.com/media/o/FyDgg3VXsAM8cWF.webp
2025-09-27,5,right,Steak and chips,In a red wine gravy,10.0,81.9,5_right.webp,https://scrandle.com/media/o/Fgy-gtnXgAAOoDM.webp
2025-09-27,6,left,Mushrooms and bread,With a pint,6.8,40.98,6_left.webp,https://scrandle.com/media/o/FURKXRDWUBofHQV.webp
2025-09-27,6,right,Free hot dog,,0.0,29.23,6_right.webp,https://scrandle.com/media/o/F3DkMXPW4AAVFeP.webp
2025-09-27,7,left,Drunken monk burger,"Beef, onion jam, bacon, provolone and cheddar on a pretzel bun with fries",13.0,88.6,7_left.webp,https://scrandle.com/media/o/Fp2ZaZ6XwAEeUa7.webp
2025-09-27,7,right,Jalapeno fried chicken,,11.0,74.0,7_right.webp,https://scrandle.com/media/o/FLfOyuOX0AA0YTf.webp
2025-09-27,8,left,Jerk chicken with rice,,6.0,63.4,8_left.webp,https://scrandle.com/media/o/FvEFooWWYA0Wu0e.webp
2025-09-27,8,right,Philly cheesesteak,,5.0,14.2,8_right.webp,https://scrandle.com/media/o/F-q3B3ZXsAA-D5W.webp
2025-09-27,9,left,Cheesy chips,,4.0,48.2,9_left.webp,https://scrandle.com/media/o/FkhL8shWIAAmLQv.webp
2025-09-27,9,right,Meat (Unknown) sandwich,,0.67,24.4,9_right.webp,https://scrandle.com/media/o/F89iOy8WQAAmhD_.webp
