date,match_id,side,title,subtitle,price,rating,image_name,image_url
2026-03-30,0,left,Hot dog,,5.9,10.44,0_left.webp,https://scrandle.com/media/o/FK1h43yXoAEKUHj.webp
2026-03-30,0,right,Veggie burger,,5.2,18.64,0_right.webp,https://scrandle.com/media/o/GOzbEP9WUAAeOgS.webp
2026-03-30,1,left,Chicken and chips,,7.5,89.21,1_left.webp,https://scrandle.com/media/o/GK3uOc2WQAAhPmq.webp
2026-03-30,1,right,Lebanese chicken flatbread,,6.95,75.87,1_right.webp,https://scrandle.com/media/o/GDvfhERXAAAk7nu.webp
2026-03-30,2,left,Build it burger,"Beef, sausage, bacon, egg and cheese",8.5,84.1,2_left.webp,https://scrandle.com/media/o/FoOjn44WIAI-AV8.webp
2026-03-30,2,right,Double bacon cheeseburger,With chips,7.5,96.0,2_right.webp,https://scrandle.com/media/o/F51oMmNWkAEDaiS.webp
2026-03-30,3,left,Chicken Satay box,,8.6,71.77,3_left.webp,https://scrandle.com/media/o/GXYBJyGWgAAnakU.webp
2026-03-30,3,right,Cheesy hot dog,,0.85,30.92,3_right.webp,https://scrandle.com/media/o/Fg_BFd1WQAAdIUV.webp
2026-03-30,4,left,BLT biscuits,With BBQ chips,11.9,46.25,4_left.webp,https://scrandle.com/media/o/GqDxJ2cXMAAKLpP.webp
2026-03-30,4,right,Pizza,,4.2,73.29,4_right.webp,https://scrandle.com/media/o/GGUQ6hkXEAAC9rT.webp
2026-03-30,5,left,Cheeseburger,,4.5,7.6,5_left.webp,https://scrandle.com/media/o/F93lUrhWYAE4iRD.webp
2026-03-30,5,right,Mushy peas,,1.5,20.3,5_right.webp,https://scrandle.com/media/o/FRxOi7zX0AE8JPW.webp
2026-03-30,6,left,Hot dog,With can of corona,21.0,15.19,6_left.webp,https://scrandle.com/media/o/Ga1y41qWQAEoj2o.webp
2026-03-30,6,right,Burger,,5.8,25.41,6_right.webp,https://scrandle.com/media/o/GIqejC8WcAAjzGS.webp
2026-03-30,7,left,Chicken mayo onigiri,,0.9,38.5,7_left.webp,https://scrandle.com/media/o/b27b882814d39f9e74fdd4507b1403e6.webp
2026-03-30,7,right,"Pie, mash, gravy and peas",In a box,5.0,31.54,7_right.webp,https://scrandle.com/media/o/FIRvYMUXIAkfXyP.webp
2026-03-30,8,left,What Up Corn Dog,Honey-battered corn dog coated in crushed Takis,,34.65,8_left.webp,https://scrandle.com/media/o/y0t6g0yci5se1.webp
2026-03-30,8,right,Gourmet burger,"Two beef patties, cheese, bacon, onions, hash browns",4.0,70.18,8_right.webp,https://scrandle.com/media/o/FOUDP4AXMAI3imw.webp
2026-03-30,9,left,Hot dog,,4.0,15.8,9_left.webp,https://scrandle.com/media/o/FfNEVh8XoAIKnWU.webp
2026-03-30,9,right,Steak pie,With mash and gravy,7.5,87.0,9_right.webp,https://scrandle.com/media/o/GyaEe5sX0AAz7oS.webp
