date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-12-23,0,left,Pizza slice,With a can of beer,15.0,19.8,0_left.webp,https://scrandle.com/media/o/FNl1iJvXwAMxM1s.webp
2025-12-23,0,right,"Pie, mash and liquor",,7.0,44.5,0_right.webp,https://scrandle.com/media/o/GV2qdZWWcAAXZZU.webp
2025-12-23,1,left,"Hot dog, loaded fries and a beer",,32.5,10.9,1_left.webp,https://scrandle.com/media/o/FsvWc9tWwAE-hX_.webp
2025-12-23,1,right,Pepperoni pizza,With a pint of modelo,26.0,16.4,1_right.webp,https://scrandle.com/media/o/F1zec8oWYAUZU9Z.webp
2025-12-23,2,left,The Hawky Porky,,,24.57,2_left.webp,https://scrandle.com/media/o/GIk8n2OWgAAL0KN.webp
2025-12-23,2,right,Pick and mix,,37.0,11.4,2_right.webp,https://scrandle.com/media/o/FRH5v1MXEAAjici.webp
2025-12-23,3,left,Chocolate croissant,,3.5,27.42,3_left.webp,https://scrandle.com/media/o/FcPLZv0X0AE5J4y.webp
2025-12-23,3,right,Philly cheesesteak,,10.0,53.95,3_right.webp,https://scrandle.com/media/o/GYa8jgbawAAOLxf.webp
2025-12-23,4,left,Loaded nachos,,4.0,77.16,4_left.webp,https://scrandle.com/media/o/FG4YnNPWUAE9tG4.webp
2025-12-23,4,right,Pizza,,8.65,8.37,4_right.webp,https://scrandle.com/media/o/GLUDcJmXkAENwlp.webp
2025-12-23,5,left,Roast potatoes,Topped with black pudding and peppercorn sauce,5.5,51.97,5_left.webp,https://scrandle.com/media/o/GwEu4S-WcAA-Ros.webp
2025-12-23,5,right,Beano Burger,,7.0,65.55,5_right.webp,https://scrandle.com/media/o/GV6zA4wXMAAlQED.webp
2025-12-23,6,left,Chicken gyros,,8.0,86.61,6_left.webp,https://scrandle.com/media/o/GmpudTnW4AAJ0sf.webp
2025-12-23,6,right,Triple cheeseburger,,10.0,49.23,6_right.webp,https://scrandle.com/media/o/F6U5paUXUAI-ZBW.webp
2025-12-23,7,left,Double cheeseburger,With sausage and bacon,7.0,91.7,7_left.webp,https://scrandle.com/media/o/GiAGPNrXoAEFrxq.webp
2025-12-23,7,right,Fischbrötchen,Fish in a bun,4.0,27.1,7_right.webp,https://scrandle.com/media/o/F7m4PJRWcAASTzt.webp
2025-12-23,8,left,Kiwi and sausage pizza,,6.2,32.5,8_left.webp,https://scrandle.com/media/o/FOw-MWnXwAMn2Qc.webp
2025-12-23,8,right,Wigan kebab,Pie and gravy in a roll,3.5,51.9,8_right.webp,https://scrandle.com/media/o/FblHx_dXgAIsC42.webp
2025-12-23,9,left,Chicken katsu burger,,7.0,26.1,9_left.webp,https://scrandle.com/media/o/F23rtltXoAA_-5u.webp
2025-12-23,9,right,Hog roast roll and crackling,,6.0,81.9,9_right.webp,https://scrandle.com/media/o/FLawX66WUAYPqig.webp
