date,match_id,side,title,subtitle,price,rating,image_name,image_url
2026-04-25,0,left,Cheesy chips,,3.5,23.62,0_left.webp,https://scrandle.com/media/o/FKR-hD4WYAEuQZn.webp
2026-04-25,0,right,Jerk chicken pasta,,4.5,45.71,0_right.webp,https://scrandle.com/media/o/FO4OzKBXEAIRhrD.webp
2026-04-25,1,left,"Chips, peas and gravy with mint sauce",,3.0,14.24,1_left.webp,https://scrandle.com/media/o/FQus21sWQAIbZU3.webp
2026-04-25,1,right,Sausage casserole,With mash and peas,6.0,37.07,1_right.webp,https://scrandle.com/media/o/FjDW6LmWYAEVX5l.webp
2026-04-25,2,left,Sausage roll,,4.0,25.36,2_left.webp,https://scrandle.com/media/o/GY1308HWoAoWGQ7.webp
2026-04-25,2,right,Steak and ale pie,,7.0,18.23,2_right.webp,https://scrandle.com/media/o/FggbB9ZWAAIXfE-.webp
2026-04-25,3,left,Hot dog,"German sausage, pickles, ketchup",6.5,31.23,3_left.webp,https://scrandle.com/media/o/PXL_20250928_164616031.webp
2026-04-25,3,right,A can of IPA,,18.7,11.31,3_right.webp,https://scrandle.com/media/o/1000031843.webp
2026-04-25,4,left,Eggs with onion and chili,On toast,0.4,42.57,4_left.webp,https://scrandle.com/media/o/FoDOH6daMAUZAJB.webp
2026-04-25,4,right,Roast potatoes with beef gravy,,3.5,34.99,4_right.webp,https://scrandle.com/media/o/GV4eLH2XIAAg4hK.webp
2026-04-25,5,left,Food,,10.0,50.62,5_left.webp,https://scrandle.com/media/o/GbKtFH-WwAALrmC.webp
2026-04-25,5,right,Meat empanada,,1.75,33.42,5_right.webp,https://scrandle.com/media/o/portugal_empanada.webp
2026-04-25,6,left,Hot dog,,3.75,35.48,6_left.webp,https://scrandle.com/media/o/IMG_7860.webp
2026-04-25,6,right,Bratwurst and beer,,11.5,25.93,6_right.webp,https://scrandle.com/media/o/GI3xao_XMAAYlSi.webp
2026-04-25,7,left,Chicken things with chips,,8.5,12.53,7_left.webp,https://scrandle.com/media/o/GXgqiXsXEAAL6e7.webp
2026-04-25,7,right,Burger,With chips in a cup,13.5,28.15,7_right.webp,https://scrandle.com/media/o/FIg0ygtXwAkMMIz.webp
2026-04-25,8,left,Chips,,3.0,45.75,8_left.webp,https://scrandle.com/media/o/GV6qSl5WsAAfG0Y.webp
2026-04-25,8,right,Matjes roll,"Salt cured herring, lettuce, onion",2.5,17.46,8_right.webp,https://scrandle.com/media/o/170b9b1f5377e0ae701d377c5f76f8bf.webp
2026-04-25,9,left,Battered sausage and chips,With cheese and curry sauce,5.5,35.02,9_left.webp,https://scrandle.com/media/o/FM3SKR5WUAs7JWy.webp
2026-04-25,9,right,Spinach fatayer,,3.5,19.59,9_right.webp,https://scrandle.com/media/o/Fi07wKtXgAMNamO.webp
