date,match_id,side,title,subtitle,price,rating,image_name,image_url
2025-09-09,0,left,Cheesy chips,,3.0,11.5,0_left.webp,https://scrandle.com/media/o/FkX2cKqX0BEAj6F.webp
2025-09-09,0,right,Grilled meat,With tortillas and chimichurri,3.4,78.8,0_right.webp,https://scrandle.com/media/o/FhOR6mhXkAM9JBQ.webp
2025-09-09,1,left,Cheese sandwich,With a pint,9.8,22.3,1_left.webp,https://scrandle.com/media/o/GldqGd3WUAAqMIT.webp
2025-09-09,1,right,Chicken and chips,With a ketchup/mayo mixed sauce,3.3,93.0,1_right.webp,https://scrandle.com/media/o/FL-k7j3WQAAv69H.webp
2025-09-09,2,left,Breakfast wrap,"Two sausages, bacon, egg, hash brown, cheese",3.5,88.7,2_left.webp,https://scrandle.com/media/o/F6DyW5qW8AAWSEp.webp
2025-09-09,2,right,Loaded roast potatoes,With beef and gravy,5.5,72.6,2_right.webp,https://scrandle.com/media/o/GVQ91PQWMAAogeq.webp
2025-09-09,3,left,Chicken gyros box,With chips underneath,6.75,88.8,3_left.webp,https://scrandle.com/media/o/FwGVVP-XgAENihF.webp
2025-09-09,3,right,Premium rare Kobe beef bowl,With rice and beer,15.0,93.2,3_right.webp,https://scrandle.com/media/o/FwILyHqXsAAfT6H.webp
2025-09-09,4,left,The pit master,"Burnt ends, pulled pork, spiced chicken, jalapeno muffin, cream corn and beans",8.5,93.2,4_left.webp,https://scrandle.com/media/o/FW_wa5BX0AQbLgF.webp
2025-09-09,4,right,Pepperoni pizza twist,,3.0,89.2,4_right.webp,https://scrandle.com/media/o/FZzcwkDWYAYre3Y.webp
2025-09-09,5,left,Gunner dog,,8.0,69.1,5_left.webp,https://scrandle.com/media/o/FoxB6C-XwAAmtZN.webp
2025-09-09,5,right,Chicken burger,With bacon and a hash brown,8.0,95.7,5_right.webp,https://scrandle.com/media/o/F9h2ytJWIAAotHi.webp
2025-09-09,6,left,Chips with Nutella,,3.3,31.5,6_left.webp,https://scrandle.com/media/o/GS32V8DXkAAZoYl.webp
2025-09-09,6,right,Pie and mash,With liquor and chilli vinegar,9.0,42.1,6_right.webp,https://scrandle.com/media/o/F4JDiWea0AAGpTB.webp
2025-09-09,7,left,Sausages and chips,With curry sauce,4.0,82.0,7_left.webp,https://scrandle.com/media/o/FXTIM8eWYAA6-TD.webp
2025-09-09,7,right,Chicken burger,With fries and drink,9.0,84.0,7_right.webp,https://scrandle.com/media/o/FNf6lRVUUAUG3d-.webp
2025-09-09,8,left,Pizza and beer,,18.0,21.9,8_left.webp,https://scrandle.com/media/o/F6AmfI4XEAA3l8n.webp
2025-09-09,8,right,Chicken tikka and mint yoghurt wrap,With chips,6.5,92.7,8_right.webp,https://scrandle.com/media/o/Fn56NSWWYAAoRc6.webp
2025-09-09,9,left,Curry in a cup,With a pint,7.65,76.7,9_left.webp,https://scrandle.com/media/o/FmnbTcqXEAI5TzC.webp
2025-09-09,9,right,"Pie, chips, peas and gravy",With a pint,10.0,84.9,9_right.webp,https://scrandle.com/media/o/GZ7mYizXIAAmIKb.webp
